Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
    6.03 	  165.14 	    1.70 	 9.021e-04 	 1.713e-04 	 7.375e-06 	 6.654e-07 	 1.586e-06 	 1.255e-07 
   7.81 	  161.17 	    1.79 	 9.437e-04 	 1.558e-04 	 7.784e-06 	 9.575e-07 	 1.642e-06 	 6.741e-08 
   9.59 	  159.53 	    1.92 	 1.016e-03 	 1.562e-04 	 9.125e-06 	 1.199e-06 	 1.841e-06 	 8.401e-08 
  13.11 	  157.19 	    1.51 	 1.006e-03 	 1.214e-04 	 1.006e-05 	 8.528e-07 	 1.976e-06 	 9.048e-08 
  16.63 	  154.16 	    1.10 	 1.041e-03 	 1.233e-04 	 1.002e-05 	 1.231e-06 	 2.041e-06 	 8.895e-08 
  18.40 	  153.27 	    1.06 	 1.089e-03 	 1.391e-04 	 1.037e-05 	 1.137e-06 	 2.175e-06 	 7.992e-08 
  20.17 	  153.30 	    0.91 	 1.128e-03 	 1.446e-04 	 1.103e-05 	 1.010e-06 	 2.312e-06 	 5.023e-08 
  21.93 	  153.66 	    0.87 	 1.262e-03 	 1.484e-04 	 1.233e-05 	 1.114e-06 	 2.598e-06 	 7.515e-08 
  23.69 	  154.36 	    1.02 	 1.370e-03 	 1.482e-04 	 1.358e-05 	 1.117e-06 	 2.880e-06 	 1.232e-07 
  26.33 	  155.55 	    0.78 	 1.536e-03 	 1.530e-04 	 1.541e-05 	 1.038e-06 	 3.174e-06 	 1.012e-07 
  28.96 	  156.93 	    0.81 	 1.734e-03 	 1.447e-04 	 1.750e-05 	 1.024e-06 	 3.654e-06 	 9.009e-08 
  30.72 	  158.47 	    0.87 	 1.658e-03 	 1.302e-04 	 1.720e-05 	 1.110e-06 	 3.567e-06 	 1.641e-07 
  32.47 	  159.36 	    0.88 	 1.384e-03 	 9.279e-05 	 1.383e-05 	 7.536e-07 	 2.882e-06 	 1.379e-07 
  34.23 	  159.58 	    1.00 	 1.327e-03 	 7.539e-05 	 1.283e-05 	 7.255e-07 	 2.762e-06 	 1.366e-07 
  35.98 	  160.76 	    0.98 	 1.514e-03 	 7.711e-05 	 1.565e-05 	 6.016e-07 	 3.133e-06 	 1.540e-07 
  38.58 	  163.77 	    0.71 	 1.487e-03 	 1.032e-04 	 1.528e-05 	 8.896e-07 	 3.157e-06 	 1.939e-07 
  42.03 	  166.65 	    0.96 	 1.533e-03 	 6.847e-05 	 1.520e-05 	 8.601e-07 	 3.072e-06 	 2.970e-07 
  44.62 	  170.73 	    0.93 	 1.466e-03 	 6.022e-05 	 1.523e-05 	 7.767e-07 	 3.029e-06 	 3.323e-07 
  46.36 	  175.36 	    0.91 	 1.434e-03 	 5.800e-05 	 1.469e-05 	 1.041e-06 	 2.909e-06 	 3.640e-07 
  50.68 	  180.31 	    1.60 	 1.514e-03 	 8.031e-05 	 1.525e-05 	 9.736e-07 	 2.792e-06 	 5.114e-07 
  54.99 	  178.81 	    2.78 	 1.385e-03 	 1.114e-04 	 1.437e-05 	 1.058e-06 	 2.717e-06 	 6.553e-07 
  56.72 	  178.48 	    3.29 	 1.451e-03 	 1.313e-04 	 1.461e-05 	 1.232e-06 	 2.751e-06 	 7.348e-07 
  58.45 	  176.84 	    3.89 	 1.538e-03 	 1.811e-04 	 1.478e-05 	 1.438e-06 	 2.743e-06 	 8.208e-07 
  60.17 	  175.48 	    4.37 	 1.514e-03 	 2.012e-04 	 1.496e-05 	 1.574e-06 	 2.777e-06 	 9.081e-07 
  61.90 	  173.77 	    4.71 	 1.446e-03 	 2.069e-04 	 1.524e-05 	 1.861e-06 	 2.904e-06 	 1.022e-06 
  63.62 	  170.26 	    4.98 	 1.435e-03 	 2.298e-04 	 1.550e-05 	 2.148e-06 	 3.041e-06 	 1.140e-06 
  66.18 	  166.91 	    5.41 	 1.441e-03 	 2.735e-04 	 1.605e-05 	 2.493e-06 	 3.220e-06 	 1.308e-06 
  68.75 	  164.20 	    5.78 	 1.366e-03 	 2.644e-04 	 1.665e-05 	 2.678e-06 	 3.426e-06 	 1.463e-06 
  70.46 	  161.43 	    5.95 	 1.364e-03 	 2.554e-04 	 1.724e-05 	 2.940e-06 	 3.630e-06 	 1.583e-06 
  72.17 	  160.85 	    6.05 	 1.369e-03 	 2.560e-04 	 1.839e-05 	 3.709e-06 	 3.902e-06 	 1.760e-06 
  73.88 	  162.59 	    6.06 	 1.352e-03 	 2.345e-04 	 2.012e-05 	 4.895e-06 	 4.252e-06 	 2.005e-06 
  75.59 	  162.38 	    5.99 	 1.381e-03 	 2.383e-04 	 2.207e-05 	 6.133e-06 	 4.577e-06 	 2.252e-06 
  78.13 	  159.54 	    5.76 	 1.559e-03 	 3.402e-04 	 2.556e-05 	 7.756e-06 	 4.914e-06 	 2.555e-06 
  80.66 	  162.82 	    5.44 	 1.764e-03 	 4.466e-04 	 3.062e-05 	 9.683e-06 	 5.105e-06 	 2.772e-06 
  82.36 	  162.70 	    5.16 	 1.820e-03 	 4.658e-04 	 3.510e-05 	 1.161e-05 	 5.090e-06 	 2.750e-06 
  84.90 	  161.16 	    4.65 	 1.806e-03 	 4.800e-04 	 4.283e-05 	 1.636e-05 	 4.796e-06 	 2.440e-06 
  87.44 	  160.50 	    5.58 	 1.775e-03 	 5.039e-04 	 5.171e-05 	 2.394e-05 	 4.397e-06 	 2.013e-06 
  89.94 	  163.79 	    6.78 	 1.671e-03 	 4.573e-04 	 4.637e-05 	 2.250e-05 	 3.988e-06 	 1.555e-06 
