Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   44.48 	  160.28 	    4.72 	 9.442e-04 	 8.590e-05 	 9.028e-06 	 7.204e-07 	 2.095e-06 	 3.470e-07 
  46.68 	  163.84 	    4.75 	 9.055e-04 	 7.812e-05 	 9.794e-06 	 7.667e-07 	 2.121e-06 	 2.847e-07 
  51.02 	  166.49 	    3.73 	 1.066e-03 	 7.561e-05 	 1.037e-05 	 6.887e-07 	 2.080e-06 	 2.660e-07 
  55.36 	  170.03 	    3.24 	 1.247e-03 	 5.956e-05 	 1.080e-05 	 7.210e-07 	 2.179e-06 	 2.946e-07 
  57.54 	  167.76 	    3.18 	 1.183e-03 	 1.150e-04 	 1.139e-05 	 6.739e-07 	 2.338e-06 	 3.613e-07 
  59.71 	  166.14 	    3.15 	 1.187e-03 	 1.431e-04 	 1.193e-05 	 9.046e-07 	 2.504e-06 	 5.284e-07 
  62.98 	  167.50 	    3.04 	 1.368e-03 	 1.413e-04 	 1.309e-05 	 1.082e-06 	 2.575e-06 	 7.394e-07 
  66.24 	  169.70 	    3.01 	 1.636e-03 	 1.687e-04 	 1.515e-05 	 1.384e-06 	 2.777e-06 	 9.977e-07 
  68.40 	  178.13 	    3.35 	 1.768e-03 	 2.098e-04 	 1.644e-05 	 1.715e-06 	 3.089e-06 	 1.270e-06 
  70.55 	  183.92 	    3.92 	 1.734e-03 	 2.659e-04 	 1.733e-05 	 1.985e-06 	 3.516e-06 	 1.637e-06 
  72.69 	  186.15 	    4.39 	 1.711e-03 	 3.344e-04 	 1.815e-05 	 2.466e-06 	 3.906e-06 	 2.007e-06 
  74.83 	  187.59 	    4.67 	 2.051e-03 	 3.967e-04 	 2.032e-05 	 3.400e-06 	 4.370e-06 	 2.408e-06 
  76.96 	  190.65 	    4.85 	 2.553e-03 	 4.436e-04 	 2.323e-05 	 4.562e-06 	 4.818e-06 	 2.795e-06 
  79.09 	  194.26 	    4.98 	 2.929e-03 	 4.928e-04 	 2.676e-05 	 5.729e-06 	 5.384e-06 	 3.251e-06 
  81.22 	  196.45 	    5.08 	 3.236e-03 	 5.596e-04 	 3.175e-05 	 7.459e-06 	 6.018e-06 	 3.752e-06 
  83.34 	  194.32 	    5.13 	 3.487e-03 	 7.087e-04 	 3.894e-05 	 1.040e-05 	 6.605e-06 	 4.294e-06 
  85.45 	  188.33 	    5.09 	 3.871e-03 	 1.038e-03 	 4.920e-05 	 1.514e-05 	 6.993e-06 	 4.779e-06 
  87.56 	  181.49 	    4.89 	 4.407e-03 	 1.477e-03 	 6.105e-05 	 2.057e-05 	 6.710e-06 	 4.574e-06 
  89.67 	  176.80 	    4.40 	 4.307e-03 	 1.512e-03 	 5.781e-05 	 2.051e-05 	 5.784e-06 	 3.579e-06 
