Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   30.05 	  203.33 	    1.80 	 1.037e-03 	 1.376e-04 	 8.863e-06 	 7.932e-07 	 1.994e-06 	 2.358e-07 
  32.45 	  203.57 	    2.12 	 1.109e-03 	 1.332e-04 	 9.230e-06 	 6.336e-07 	 2.095e-06 	 1.829e-07 
  34.84 	  204.66 	    2.46 	 1.180e-03 	 1.644e-04 	 9.733e-06 	 6.544e-07 	 2.211e-06 	 1.498e-07 
  37.23 	  204.95 	    2.36 	 1.065e-03 	 8.848e-05 	 9.491e-06 	 3.365e-07 	 2.250e-06 	 1.227e-07 
  39.61 	  203.33 	    2.06 	 1.029e-03 	 7.079e-05 	 9.503e-06 	 4.304e-07 	 2.138e-06 	 2.179e-07 
  41.98 	  201.80 	    1.85 	 1.032e-03 	 7.846e-05 	 9.448e-06 	 4.611e-07 	 2.006e-06 	 2.320e-07 
  45.51 	  198.24 	    1.66 	 1.066e-03 	 7.023e-05 	 9.949e-06 	 6.777e-07 	 2.199e-06 	 3.080e-07 
  49.04 	  190.90 	    1.64 	 1.042e-03 	 5.096e-05 	 1.007e-05 	 4.119e-07 	 2.349e-06 	 3.731e-07 
  51.38 	  185.27 	    1.88 	 9.758e-04 	 4.697e-05 	 9.307e-06 	 5.407e-07 	 2.186e-06 	 2.658e-07 
  53.72 	  180.10 	    1.65 	 1.004e-03 	 8.770e-05 	 9.055e-06 	 5.098e-07 	 2.106e-06 	 2.243e-07 
  56.05 	  174.52 	    1.19 	 9.904e-04 	 8.621e-05 	 9.215e-06 	 4.054e-07 	 2.108e-06 	 2.591e-07 
  58.37 	  168.85 	    1.20 	 9.101e-04 	 5.548e-05 	 9.238e-06 	 7.073e-07 	 2.125e-06 	 2.316e-07 
  60.69 	  165.66 	    1.82 	 9.496e-04 	 5.585e-05 	 9.024e-06 	 8.320e-07 	 2.118e-06 	 2.394e-07 
  62.99 	  164.44 	    2.76 	 1.061e-03 	 9.332e-05 	 9.215e-06 	 1.218e-06 	 2.089e-06 	 3.873e-07 
  65.29 	  161.75 	    3.17 	 1.096e-03 	 1.309e-04 	 9.426e-06 	 1.771e-06 	 2.036e-06 	 5.173e-07 
  67.58 	  158.21 	    2.95 	 1.108e-03 	 1.088e-04 	 8.826e-06 	 1.607e-06 	 1.944e-06 	 5.525e-07 
  69.87 	  155.53 	    2.92 	 1.198e-03 	 1.223e-04 	 8.838e-06 	 1.664e-06 	 1.939e-06 	 5.950e-07 
  72.15 	  152.17 	    3.41 	 1.304e-03 	 1.831e-04 	 9.573e-06 	 1.967e-06 	 2.053e-06 	 7.211e-07 
  75.51 	  149.54 	    4.12 	 1.411e-03 	 2.439e-04 	 1.079e-05 	 2.477e-06 	 2.412e-06 	 1.022e-06 
  78.86 	  156.61 	    4.46 	 1.586e-03 	 2.995e-04 	 1.230e-05 	 3.170e-06 	 3.080e-06 	 1.566e-06 
  81.11 	  160.72 	    4.50 	 1.820e-03 	 3.264e-04 	 1.425e-05 	 3.820e-06 	 3.790e-06 	 2.172e-06 
  83.35 	  158.17 	    4.33 	 2.177e-03 	 4.572e-04 	 1.739e-05 	 5.058e-06 	 4.575e-06 	 2.892e-06 
  85.59 	  150.61 	    3.98 	 2.690e-03 	 6.894e-04 	 2.183e-05 	 6.957e-06 	 5.217e-06 	 3.496e-06 
  89.99 	  140.50 	    4.30 	 2.894e-03 	 8.088e-04 	 2.578e-05 	 8.476e-06 	 4.711e-06 	 2.616e-06 
