Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   24.54 	  177.28 	    2.03 	 1.082e-03 	 8.897e-05 	 9.031e-06 	 3.580e-07 	 1.938e-06 	 1.200e-07 
  27.17 	  175.12 	    1.91 	 1.160e-03 	 8.933e-05 	 8.865e-06 	 3.119e-07 	 1.944e-06 	 1.214e-07 
  29.81 	  173.38 	    1.48 	 1.102e-03 	 9.185e-05 	 8.997e-06 	 3.019e-07 	 1.965e-06 	 1.270e-07 
  32.43 	  175.86 	    1.48 	 1.044e-03 	 8.920e-05 	 9.118e-06 	 4.148e-07 	 1.973e-06 	 1.144e-07 
  35.05 	  182.63 	    1.56 	 1.126e-03 	 8.922e-05 	 9.108e-06 	 4.444e-07 	 1.966e-06 	 1.169e-07 
  37.66 	  186.83 	    1.22 	 1.021e-03 	 8.063e-05 	 9.246e-06 	 3.956e-07 	 1.988e-06 	 1.365e-07 
  40.26 	  191.96 	    1.12 	 1.056e-03 	 8.329e-05 	 9.281e-06 	 3.549e-07 	 2.024e-06 	 1.544e-07 
  42.86 	  198.61 	    1.17 	 1.141e-03 	 8.297e-05 	 9.578e-06 	 3.981e-07 	 2.077e-06 	 1.788e-07 
  45.44 	  199.82 	    1.23 	 1.091e-03 	 7.996e-05 	 9.791e-06 	 5.689e-07 	 2.112e-06 	 2.049e-07 
  48.03 	  195.74 	    1.20 	 1.080e-03 	 8.051e-05 	 9.604e-06 	 6.153e-07 	 2.089e-06 	 2.366e-07 
  50.60 	  188.86 	    1.04 	 1.043e-03 	 8.143e-05 	 9.619e-06 	 6.730e-07 	 2.074e-06 	 2.379e-07 
  53.17 	  179.96 	    0.84 	 1.030e-03 	 7.586e-05 	 9.661e-06 	 7.054e-07 	 2.079e-06 	 1.947e-07 
  55.73 	  172.00 	    1.19 	 1.027e-03 	 1.095e-04 	 9.729e-06 	 6.992e-07 	 2.129e-06 	 2.375e-07 
  58.28 	  165.33 	    1.82 	 1.009e-03 	 1.460e-04 	 9.914e-06 	 1.063e-06 	 2.153e-06 	 3.382e-07 
  60.82 	  160.24 	    2.50 	 9.855e-04 	 1.755e-04 	 1.012e-05 	 1.374e-06 	 2.137e-06 	 4.416e-07 
  63.36 	  156.72 	    3.11 	 9.504e-04 	 2.048e-04 	 1.044e-05 	 1.618e-06 	 2.159e-06 	 5.319e-07 
  65.89 	  153.45 	    3.74 	 1.006e-03 	 2.840e-04 	 1.078e-05 	 1.975e-06 	 2.209e-06 	 6.192e-07 
  68.42 	  148.43 	    4.32 	 1.143e-03 	 4.057e-04 	 1.132e-05 	 2.344e-06 	 2.337e-06 	 7.575e-07 
  70.94 	  144.04 	    4.66 	 1.300e-03 	 5.620e-04 	 1.251e-05 	 2.872e-06 	 2.608e-06 	 9.671e-07 
  73.44 	  141.50 	    4.69 	 1.547e-03 	 7.495e-04 	 1.457e-05 	 3.531e-06 	 3.063e-06 	 1.312e-06 
  75.95 	  140.37 	    4.53 	 1.966e-03 	 9.606e-04 	 1.779e-05 	 4.681e-06 	 3.671e-06 	 1.822e-06 
  78.44 	  142.31 	    4.27 	 2.529e-03 	 1.110e-03 	 2.200e-05 	 6.511e-06 	 4.235e-06 	 2.363e-06 
  80.92 	  146.59 	    4.54 	 3.231e-03 	 1.125e-03 	 2.782e-05 	 9.996e-06 	 4.471e-06 	 2.600e-06 
  83.40 	  148.72 	    5.42 	 3.933e-03 	 1.025e-03 	 3.572e-05 	 1.597e-05 	 4.288e-06 	 2.416e-06 
  85.87 	  147.42 	    6.57 	 4.057e-03 	 1.056e-03 	 4.179e-05 	 2.123e-05 	 3.880e-06 	 2.008e-06 
  88.33 	  143.16 	    8.11 	 3.299e-03 	 8.842e-04 	 3.468e-05 	 1.701e-05 	 3.388e-06 	 1.479e-06 
