Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   11.81 	  138.35 	    1.12 	 1.280e-03 	 9.281e-05 	 1.414e-05 	 1.749e-06 	 2.908e-06 	 1.411e-07 
  14.69 	  134.96 	    1.21 	 1.530e-03 	 1.350e-04 	 1.656e-05 	 1.734e-06 	 3.362e-06 	 1.201e-07 
  17.56 	  136.31 	    0.85 	 1.586e-03 	 1.982e-04 	 1.503e-05 	 1.162e-06 	 3.059e-06 	 1.774e-07 
  19.49 	  138.54 	    0.99 	 1.679e-03 	 1.711e-04 	 1.667e-05 	 9.589e-07 	 3.412e-06 	 1.791e-07 
  23.30 	  145.00 	    1.29 	 1.562e-03 	 9.265e-05 	 1.612e-05 	 1.286e-06 	 3.405e-06 	 2.116e-07 
  27.11 	  154.63 	    0.79 	 1.285e-03 	 6.076e-05 	 1.329e-05 	 1.057e-06 	 2.779e-06 	 1.903e-07 
  29.02 	  159.86 	    0.88 	 1.323e-03 	 8.174e-05 	 1.319e-05 	 7.253e-07 	 2.927e-06 	 1.817e-07 
  30.94 	  163.19 	    0.99 	 1.584e-03 	 8.183e-05 	 1.632e-05 	 6.812e-07 	 3.393e-06 	 2.618e-07 
  34.74 	  166.13 	    0.82 	 1.332e-03 	 5.725e-05 	 1.490e-05 	 6.686e-07 	 3.201e-06 	 3.215e-07 
  38.54 	  177.51 	    1.09 	 1.404e-03 	 6.785e-05 	 1.384e-05 	 6.536e-07 	 2.919e-06 	 3.465e-07 
  40.45 	  183.78 	    1.28 	 1.774e-03 	 9.385e-05 	 1.718e-05 	 1.023e-06 	 3.328e-06 	 3.760e-07 
  43.28 	  186.48 	    1.26 	 1.804e-03 	 9.364e-05 	 1.820e-05 	 1.059e-06 	 3.693e-06 	 5.033e-07 
  46.10 	  182.79 	    1.42 	 1.689e-03 	 7.747e-05 	 1.720e-05 	 9.656e-07 	 3.570e-06 	 6.376e-07 
  47.99 	  177.98 	    1.54 	 1.684e-03 	 7.907e-05 	 1.690e-05 	 1.308e-06 	 3.507e-06 	 6.944e-07 
  49.89 	  173.13 	    1.88 	 1.663e-03 	 9.946e-05 	 1.672e-05 	 1.759e-06 	 3.484e-06 	 7.735e-07 
  51.78 	  170.64 	    2.30 	 1.706e-03 	 1.419e-04 	 1.692e-05 	 2.253e-06 	 3.474e-06 	 8.800e-07 
  55.54 	  171.54 	    3.35 	 1.849e-03 	 1.362e-04 	 1.781e-05 	 2.995e-06 	 3.494e-06 	 1.109e-06 
  59.29 	  172.72 	    4.72 	 1.797e-03 	 1.444e-04 	 1.906e-05 	 3.395e-06 	 3.698e-06 	 1.439e-06 
  61.16 	  169.82 	    5.34 	 1.833e-03 	 1.970e-04 	 2.005e-05 	 3.549e-06 	 3.919e-06 	 1.645e-06 
  63.03 	  165.44 	    5.80 	 2.015e-03 	 2.402e-04 	 2.090e-05 	 3.952e-06 	 4.192e-06 	 1.859e-06 
  64.90 	  161.63 	    6.10 	 2.364e-03 	 2.839e-04 	 2.301e-05 	 4.708e-06 	 4.584e-06 	 2.118e-06 
  66.76 	  157.48 	    6.23 	 2.682e-03 	 3.768e-04 	 2.598e-05 	 5.775e-06 	 5.101e-06 	 2.462e-06 
  68.63 	  154.70 	    6.24 	 2.889e-03 	 4.257e-04 	 2.779e-05 	 6.063e-06 	 5.692e-06 	 2.888e-06 
  70.48 	  153.86 	    6.17 	 3.160e-03 	 5.248e-04 	 2.894e-05 	 6.665e-06 	 6.331e-06 	 3.383e-06 
  72.34 	  153.51 	    6.00 	 3.528e-03 	 7.058e-04 	 3.086e-05 	 8.499e-06 	 7.091e-06 	 4.044e-06 
  74.19 	  150.73 	    5.77 	 3.925e-03 	 8.774e-04 	 3.337e-05 	 1.101e-05 	 8.004e-06 	 4.932e-06 
  76.04 	  147.63 	    5.46 	 4.211e-03 	 1.085e-03 	 3.551e-05 	 1.288e-05 	 8.859e-06 	 5.882e-06 
  77.89 	  146.41 	    5.06 	 4.228e-03 	 1.313e-03 	 3.674e-05 	 1.447e-05 	 9.347e-06 	 6.638e-06 
  79.73 	  145.71 	    5.47 	 4.038e-03 	 1.483e-03 	 3.716e-05 	 1.665e-05 	 9.198e-06 	 6.783e-06 
  81.57 	  144.09 	    6.31 	 3.977e-03 	 1.820e-03 	 3.785e-05 	 1.934e-05 	 8.442e-06 	 6.189e-06 
  83.40 	  140.32 	    7.32 	 4.072e-03 	 2.387e-03 	 4.000e-05 	 2.360e-05 	 7.389e-06 	 5.199e-06 
  85.23 	  136.97 	    8.54 	 3.928e-03 	 2.609e-03 	 4.480e-05 	 3.271e-05 	 6.320e-06 	 4.142e-06 
  87.06 	  136.78 	    9.97 	 3.440e-03 	 2.240e-03 	 4.738e-05 	 4.039e-05 	 5.366e-06 	 3.156e-06 
  88.89 	  137.97 	   11.66 	 2.813e-03 	 1.607e-03 	 3.668e-05 	 2.741e-05 	 4.592e-06 	 2.349e-06 
