Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   15.36 	  209.34 	    1.02 	 9.628e-04 	 1.882e-04 	 8.554e-06 	 9.621e-07 	 1.840e-06 	 2.250e-07 
  17.57 	  202.90 	    0.88 	 1.001e-03 	 2.205e-04 	 8.075e-06 	 8.666e-07 	 1.794e-06 	 2.547e-07 
  19.77 	  198.22 	    0.85 	 9.652e-04 	 1.818e-04 	 7.122e-06 	 6.931e-07 	 1.598e-06 	 2.513e-07 
  21.97 	  194.61 	    0.87 	 9.257e-04 	 1.252e-04 	 7.361e-06 	 5.541e-07 	 1.663e-06 	 2.113e-07 
  24.16 	  191.23 	    0.92 	 8.817e-04 	 1.350e-04 	 7.524e-06 	 5.488e-07 	 1.727e-06 	 2.165e-07 
  26.35 	  188.80 	    1.39 	 6.746e-04 	 9.983e-05 	 5.941e-06 	 5.517e-07 	 1.326e-06 	 1.552e-07 
  29.60 	  187.14 	    0.83 	 6.453e-04 	 8.323e-05 	 5.862e-06 	 2.590e-07 	 1.240e-06 	 1.064e-07 
  33.90 	  182.34 	    0.56 	 6.604e-04 	 8.264e-05 	 6.076e-06 	 2.927e-07 	 1.329e-06 	 1.133e-07 
  37.12 	  178.37 	    1.01 	 6.977e-04 	 7.035e-05 	 6.297e-06 	 3.862e-07 	 1.387e-06 	 9.478e-08 
  39.28 	  176.43 	    0.63 	 8.472e-04 	 8.323e-05 	 7.393e-06 	 3.431e-07 	 1.640e-06 	 1.048e-07 
  41.43 	  172.83 	    0.64 	 8.630e-04 	 8.199e-05 	 7.808e-06 	 2.630e-07 	 1.750e-06 	 1.231e-07 
  43.58 	  169.27 	    1.11 	 8.333e-04 	 6.542e-05 	 7.956e-06 	 3.068e-07 	 1.707e-06 	 1.186e-07 
  45.72 	  167.35 	    0.82 	 9.188e-04 	 8.165e-05 	 8.014e-06 	 3.561e-07 	 1.724e-06 	 1.359e-07 
  47.85 	  164.27 	    0.87 	 9.488e-04 	 1.201e-04 	 7.938e-06 	 3.917e-07 	 1.795e-06 	 1.889e-07 
  49.98 	  160.85 	    1.08 	 9.087e-04 	 1.009e-04 	 8.124e-06 	 3.247e-07 	 1.801e-06 	 1.679e-07 
  53.15 	  158.02 	    1.30 	 8.481e-04 	 6.670e-05 	 8.250e-06 	 6.800e-07 	 1.800e-06 	 2.152e-07 
  56.30 	  159.64 	    0.95 	 8.180e-04 	 5.583e-05 	 8.096e-06 	 7.312e-07 	 1.737e-06 	 2.156e-07 
  58.41 	  163.36 	    0.92 	 8.340e-04 	 6.120e-05 	 7.899e-06 	 6.890e-07 	 1.718e-06 	 2.301e-07 
  60.52 	  167.18 	    1.05 	 8.251e-04 	 6.473e-05 	 7.969e-06 	 7.818e-07 	 1.812e-06 	 2.870e-07 
  62.62 	  169.28 	    1.35 	 8.818e-04 	 6.390e-05 	 8.916e-06 	 1.040e-06 	 2.046e-06 	 4.069e-07 
  64.71 	  166.97 	    1.60 	 9.094e-04 	 5.097e-05 	 9.781e-06 	 1.059e-06 	 2.250e-06 	 5.647e-07 
  66.80 	  162.70 	    1.73 	 9.210e-04 	 5.702e-05 	 1.024e-05 	 1.083e-06 	 2.415e-06 	 7.150e-07 
  68.88 	  159.34 	    1.95 	 9.569e-04 	 8.493e-05 	 1.013e-05 	 1.484e-06 	 2.545e-06 	 7.953e-07 
  70.96 	  157.78 	    2.12 	 9.380e-04 	 1.210e-04 	 9.581e-06 	 2.009e-06 	 2.649e-06 	 8.579e-07 
  73.03 	  158.09 	    2.35 	 9.059e-04 	 1.575e-04 	 9.438e-06 	 2.722e-06 	 2.813e-06 	 9.809e-07 
  75.09 	  159.39 	    2.70 	 9.380e-04 	 1.977e-04 	 9.849e-06 	 3.622e-06 	 3.125e-06 	 1.196e-06 
  77.15 	  160.36 	    2.93 	 1.039e-03 	 2.493e-04 	 1.067e-05 	 4.557e-06 	 3.585e-06 	 1.492e-06 
  79.21 	  160.48 	    3.03 	 1.172e-03 	 3.459e-04 	 1.188e-05 	 5.600e-06 	 4.168e-06 	 1.902e-06 
  81.26 	  160.58 	    2.98 	 1.308e-03 	 4.705e-04 	 1.358e-05 	 7.016e-06 	 4.802e-06 	 2.399e-06 
  83.30 	  159.43 	    2.82 	 1.520e-03 	 5.760e-04 	 1.596e-05 	 8.910e-06 	 5.454e-06 	 2.904e-06 
  85.34 	  156.28 	    2.61 	 1.894e-03 	 6.333e-04 	 1.909e-05 	 1.144e-05 	 6.005e-06 	 3.269e-06 
  87.37 	  153.62 	    3.13 	 2.662e-03 	 7.907e-04 	 2.298e-05 	 1.458e-05 	 6.194e-06 	 3.191e-06 
  89.39 	  151.63 	    3.83 	 3.201e-03 	 1.073e-03 	 2.382e-05 	 1.428e-05 	 5.948e-06 	 2.662e-06 
