Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   13.85 	  148.24 	    0.99 	 1.169e-03 	 7.677e-05 	 1.401e-05 	 1.502e-06 	 2.683e-06 	 1.792e-07 
  19.97 	  145.69 	    1.31 	 1.229e-03 	 2.164e-04 	 1.268e-05 	 8.573e-07 	 2.718e-06 	 2.236e-07 
  24.53 	  153.26 	    1.18 	 1.432e-03 	 2.144e-04 	 1.445e-05 	 7.744e-07 	 2.994e-06 	 1.942e-07 
  27.59 	  158.58 	    1.11 	 1.427e-03 	 1.312e-04 	 1.411e-05 	 8.676e-07 	 2.889e-06 	 1.526e-07 
  30.64 	  162.67 	    1.15 	 1.254e-03 	 1.070e-04 	 1.385e-05 	 6.395e-07 	 2.959e-06 	 1.298e-07 
  33.68 	  171.42 	    0.99 	 1.612e-03 	 9.924e-05 	 1.625e-05 	 9.901e-07 	 3.452e-06 	 1.925e-07 
  36.70 	  180.15 	    0.98 	 1.711e-03 	 1.275e-04 	 1.667e-05 	 9.317e-07 	 3.458e-06 	 2.464e-07 
  41.21 	  184.42 	    0.80 	 1.373e-03 	 8.126e-05 	 1.477e-05 	 6.446e-07 	 3.055e-06 	 2.435e-07 
  45.71 	  185.30 	    1.27 	 1.325e-03 	 6.627e-05 	 1.317e-05 	 9.389e-07 	 2.822e-06 	 3.720e-07 
  48.70 	  183.85 	    1.79 	 1.354e-03 	 8.544e-05 	 1.302e-05 	 1.116e-06 	 2.786e-06 	 4.377e-07 
  51.67 	  179.13 	    2.81 	 1.447e-03 	 7.689e-05 	 1.351e-05 	 1.067e-06 	 2.858e-06 	 4.813e-07 
  54.63 	  168.42 	    4.43 	 1.466e-03 	 9.760e-05 	 1.399e-05 	 1.332e-06 	 2.977e-06 	 5.427e-07 
  57.58 	  156.74 	    6.46 	 1.420e-03 	 1.262e-04 	 1.428e-05 	 1.510e-06 	 3.051e-06 	 6.256e-07 
  60.52 	  147.24 	    8.44 	 1.396e-03 	 1.776e-04 	 1.467e-05 	 2.260e-06 	 3.160e-06 	 7.763e-07 
  63.46 	  141.82 	   10.02 	 1.500e-03 	 2.134e-04 	 1.525e-05 	 2.875e-06 	 3.398e-06 	 1.049e-06 
  66.38 	  142.54 	   11.11 	 1.777e-03 	 2.604e-04 	 1.584e-05 	 2.919e-06 	 3.915e-06 	 1.467e-06 
  69.28 	  150.11 	   11.76 	 2.009e-03 	 2.720e-04 	 1.693e-05 	 3.345e-06 	 4.852e-06 	 2.114e-06 
  72.19 	  158.55 	   11.80 	 2.136e-03 	 3.168e-04 	 2.023e-05 	 4.708e-06 	 6.223e-06 	 3.152e-06 
  75.07 	  163.04 	   11.29 	 2.335e-03 	 3.767e-04 	 2.645e-05 	 6.947e-06 	 7.798e-06 	 4.646e-06 
  77.95 	  163.73 	   10.38 	 2.755e-03 	 5.651e-04 	 3.452e-05 	 1.024e-05 	 8.908e-06 	 6.004e-06 
  80.82 	  159.18 	    9.17 	 3.440e-03 	 9.823e-04 	 4.621e-05 	 1.547e-05 	 8.935e-06 	 6.373e-06 
  83.67 	  150.87 	    7.80 	 4.430e-03 	 1.781e-03 	 6.175e-05 	 2.359e-05 	 7.872e-06 	 5.492e-06 
  87.92 	  142.31 	    8.70 	 3.511e-03 	 1.399e-03 	 4.722e-05 	 1.831e-05 	 5.371e-06 	 2.864e-06 
