Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
    7.22 	  138.97 	    1.12 	 3.406e-03 	 6.003e-04 	 3.090e-05 	 2.112e-06 	 6.374e-06 	 4.408e-07 
   9.53 	  133.53 	    0.55 	 5.392e-03 	 6.877e-04 	 4.675e-05 	 3.705e-06 	 9.431e-06 	 7.248e-07 
  11.84 	  132.54 	    0.79 	 6.659e-03 	 4.610e-04 	 6.365e-05 	 3.766e-06 	 1.207e-05 	 1.012e-06 
  15.29 	  132.49 	    0.74 	 4.413e-03 	 4.886e-04 	 5.510e-05 	 7.045e-06 	 9.728e-06 	 9.311e-07 
  18.73 	  133.22 	    0.52 	 2.094e-03 	 1.438e-04 	 2.561e-05 	 2.785e-06 	 4.737e-06 	 2.813e-07 
  21.01 	  135.00 	    0.58 	 1.551e-03 	 9.188e-05 	 1.675e-05 	 1.209e-06 	 3.356e-06 	 1.273e-07 
  23.29 	  136.88 	    0.73 	 2.001e-03 	 1.144e-04 	 2.324e-05 	 1.641e-06 	 4.475e-06 	 1.295e-07 
  25.56 	  139.67 	    0.53 	 2.338e-03 	 1.527e-04 	 2.557e-05 	 1.765e-06 	 5.128e-06 	 2.435e-07 
  27.83 	  143.75 	    0.60 	 2.220e-03 	 9.198e-05 	 2.340e-05 	 1.303e-06 	 4.751e-06 	 1.567e-07 
  30.09 	  149.16 	    0.75 	 2.269e-03 	 1.024e-04 	 2.567e-05 	 1.318e-06 	 5.158e-06 	 2.419e-07 
  32.35 	  154.36 	    0.57 	 2.103e-03 	 1.450e-04 	 2.268e-05 	 1.082e-06 	 4.877e-06 	 3.420e-07 
  34.60 	  158.17 	    0.75 	 2.048e-03 	 7.786e-05 	 2.373e-05 	 8.374e-07 	 4.776e-06 	 3.309e-07 
  36.85 	  161.52 	    0.76 	 1.829e-03 	 5.483e-05 	 2.071e-05 	 7.350e-07 	 4.433e-06 	 2.492e-07 
  39.09 	  164.88 	    0.71 	 2.169e-03 	 7.285e-05 	 2.371e-05 	 7.601e-07 	 4.920e-06 	 2.672e-07 
  41.32 	  167.70 	    1.00 	 2.648e-03 	 6.663e-05 	 3.070e-05 	 1.142e-06 	 5.936e-06 	 3.933e-07 
  43.54 	  170.76 	    1.43 	 2.706e-03 	 1.616e-04 	 2.962e-05 	 1.115e-06 	 6.276e-06 	 5.773e-07 
  45.77 	  173.17 	    1.24 	 3.025e-03 	 1.313e-04 	 3.234e-05 	 1.425e-06 	 6.571e-06 	 7.602e-07 
  47.99 	  172.77 	    0.98 	 2.801e-03 	 1.810e-04 	 3.153e-05 	 1.297e-06 	 6.450e-06 	 7.878e-07 
  50.20 	  171.29 	    1.11 	 2.723e-03 	 1.435e-04 	 2.936e-05 	 1.777e-06 	 6.216e-06 	 9.396e-07 
  53.47 	  169.32 	    1.53 	 2.851e-03 	 1.040e-04 	 3.268e-05 	 1.843e-06 	 6.542e-06 	 1.209e-06 
  57.83 	  169.11 	    2.36 	 3.094e-03 	 1.601e-04 	 3.639e-05 	 1.954e-06 	 7.549e-06 	 1.626e-06 
  61.10 	  170.55 	    2.87 	 3.646e-03 	 1.950e-04 	 3.880e-05 	 2.401e-06 	 8.770e-06 	 2.178e-06 
  63.28 	  172.15 	    3.21 	 3.656e-03 	 2.025e-04 	 4.294e-05 	 3.041e-06 	 9.807e-06 	 2.739e-06 
  65.44 	  172.98 	    3.52 	 3.914e-03 	 2.983e-04 	 4.790e-05 	 3.650e-06 	 1.111e-05 	 3.554e-06 
  67.60 	  173.77 	    3.69 	 4.311e-03 	 3.466e-04 	 5.226e-05 	 4.799e-06 	 1.253e-05 	 4.531e-06 
  69.76 	  171.12 	    3.75 	 4.142e-03 	 6.000e-04 	 5.276e-05 	 5.565e-06 	 1.392e-05 	 5.600e-06 
  71.91 	  165.05 	    3.71 	 3.713e-03 	 7.848e-04 	 5.024e-05 	 7.058e-06 	 1.494e-05 	 6.582e-06 
  75.12 	  158.87 	    3.50 	 3.642e-03 	 8.284e-04 	 4.729e-05 	 9.229e-06 	 1.368e-05 	 6.451e-06 
  79.37 	  163.91 	    4.57 	 4.535e-03 	 7.751e-04 	 4.897e-05 	 1.327e-05 	 1.127e-05 	 6.370e-06 
  82.55 	  160.26 	    5.73 	 5.392e-03 	 1.235e-03 	 5.519e-05 	 2.041e-05 	 1.092e-05 	 7.784e-06 
  84.66 	  156.72 	    6.70 	 5.510e-03 	 1.642e-03 	 6.055e-05 	 2.865e-05 	 1.038e-05 	 8.133e-06 
  86.77 	  153.50 	    7.89 	 5.145e-03 	 1.995e-03 	 6.054e-05 	 3.312e-05 	 8.756e-06 	 6.586e-06 
  88.87 	  149.88 	    9.38 	 4.123e-03 	 1.579e-03 	 4.842e-05 	 2.428e-05 	 6.937e-06 	 4.446e-06 
