Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
    5.00 	  175.96 	    1.30 	 7.047e-04 	 3.827e-05 	 8.903e-06 	 4.508e-07 	 1.841e-06 	 8.949e-08 
   8.24 	  170.03 	    1.34 	 7.120e-04 	 6.002e-05 	 8.744e-06 	 3.823e-07 	 1.902e-06 	 8.827e-08 
  11.47 	  165.82 	    1.05 	 8.160e-04 	 9.676e-05 	 9.706e-06 	 8.061e-07 	 1.968e-06 	 5.314e-08 
  14.69 	  161.84 	    1.02 	 9.021e-04 	 1.047e-04 	 9.310e-06 	 8.005e-07 	 1.945e-06 	 5.355e-08 
  17.89 	  160.05 	    0.75 	 1.078e-03 	 1.427e-04 	 1.017e-05 	 1.055e-06 	 2.034e-06 	 8.146e-08 
  21.08 	  157.90 	    0.87 	 1.016e-03 	 1.484e-04 	 8.759e-06 	 7.645e-07 	 1.869e-06 	 5.754e-08 
  24.27 	  158.58 	    0.72 	 1.259e-03 	 1.470e-04 	 1.127e-05 	 1.103e-06 	 2.305e-06 	 8.223e-08 
  27.43 	  160.37 	    0.54 	 1.509e-03 	 1.625e-04 	 1.403e-05 	 1.014e-06 	 2.986e-06 	 1.209e-07 
  30.59 	  161.96 	    0.58 	 1.575e-03 	 1.071e-04 	 1.497e-05 	 8.850e-07 	 3.033e-06 	 1.552e-07 
  33.74 	  164.77 	    0.71 	 1.230e-03 	 1.355e-04 	 1.227e-05 	 5.287e-07 	 2.679e-06 	 1.220e-07 
  36.88 	  171.10 	    0.51 	 1.417e-03 	 1.283e-04 	 1.225e-05 	 7.390e-07 	 2.605e-06 	 1.711e-07 
  40.00 	  175.80 	    0.55 	 1.448e-03 	 1.940e-04 	 1.292e-05 	 4.943e-07 	 2.732e-06 	 1.758e-07 
  43.11 	  173.90 	    0.59 	 1.251e-03 	 2.300e-04 	 1.199e-05 	 5.150e-07 	 2.671e-06 	 2.060e-07 
  46.21 	  171.89 	    0.65 	 1.269e-03 	 2.632e-04 	 1.368e-05 	 6.092e-07 	 2.851e-06 	 3.289e-07 
  49.30 	  175.66 	    0.71 	 1.312e-03 	 2.770e-04 	 1.339e-05 	 9.312e-07 	 2.896e-06 	 4.718e-07 
  52.37 	  179.47 	    1.07 	 1.594e-03 	 2.283e-04 	 1.418e-05 	 7.851e-07 	 2.964e-06 	 6.310e-07 
  56.95 	  172.06 	    1.69 	 1.382e-03 	 2.007e-04 	 1.548e-05 	 8.889e-07 	 3.270e-06 	 9.154e-07 
  61.51 	  165.09 	    2.31 	 1.350e-03 	 1.487e-04 	 1.535e-05 	 1.452e-06 	 3.668e-06 	 1.261e-06 
  64.54 	  166.49 	    2.80 	 1.421e-03 	 1.260e-04 	 1.513e-05 	 1.715e-06 	 3.947e-06 	 1.496e-06 
  67.56 	  170.46 	    3.16 	 1.451e-03 	 1.541e-04 	 1.542e-05 	 1.722e-06 	 4.387e-06 	 1.838e-06 
  70.56 	  171.93 	    3.27 	 1.481e-03 	 2.080e-04 	 1.676e-05 	 2.308e-06 	 5.164e-06 	 2.355e-06 
  73.55 	  171.55 	    3.38 	 1.573e-03 	 2.705e-04 	 1.866e-05 	 2.791e-06 	 6.154e-06 	 3.029e-06 
  76.53 	  172.30 	    3.49 	 1.761e-03 	 4.100e-04 	 2.099e-05 	 3.108e-06 	 7.121e-06 	 3.774e-06 
  79.50 	  172.89 	    3.48 	 1.937e-03 	 6.471e-04 	 2.429e-05 	 4.160e-06 	 7.857e-06 	 4.409e-06 
  82.46 	  170.31 	    3.32 	 2.109e-03 	 8.625e-04 	 2.888e-05 	 7.606e-06 	 7.966e-06 	 4.495e-06 
  85.40 	  166.55 	    4.01 	 2.239e-03 	 9.241e-04 	 3.551e-05 	 1.503e-05 	 7.349e-06 	 3.945e-06 
  88.34 	  164.65 	    5.05 	 2.125e-03 	 8.132e-04 	 3.276e-05 	 1.456e-05 	 6.130e-06 	 2.880e-06 
