Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
    9.38 	  132.80 	    1.02 	 1.727e-03 	 2.285e-04 	 1.575e-05 	 2.704e-06 	 2.931e-06 	 2.067e-07 
  12.08 	  130.66 	    0.58 	 1.970e-03 	 3.183e-04 	 1.597e-05 	 2.291e-06 	 3.129e-06 	 2.359e-07 
  14.78 	  131.29 	    0.63 	 1.980e-03 	 3.968e-04 	 1.543e-05 	 1.883e-06 	 3.155e-06 	 2.065e-07 
  17.46 	  131.10 	    1.07 	 1.902e-03 	 3.528e-04 	 1.528e-05 	 1.989e-06 	 3.153e-06 	 2.228e-07 
  20.14 	  131.84 	    0.97 	 1.826e-03 	 2.743e-04 	 1.464e-05 	 1.433e-06 	 3.174e-06 	 2.217e-07 
  22.81 	  134.86 	    0.60 	 1.914e-03 	 2.008e-04 	 1.723e-05 	 1.476e-06 	 3.529e-06 	 2.019e-07 
  25.48 	  139.73 	    0.61 	 1.880e-03 	 2.643e-04 	 1.774e-05 	 1.660e-06 	 3.753e-06 	 2.717e-07 
  28.13 	  146.11 	    0.71 	 2.288e-03 	 2.511e-04 	 2.040e-05 	 1.199e-06 	 4.144e-06 	 2.898e-07 
  30.78 	  151.44 	    0.87 	 2.268e-03 	 2.585e-04 	 1.988e-05 	 1.952e-06 	 3.977e-06 	 3.228e-07 
  33.43 	  156.65 	    0.83 	 1.816e-03 	 2.065e-04 	 1.634e-05 	 1.622e-06 	 3.476e-06 	 3.001e-07 
  36.06 	  164.34 	    0.98 	 1.924e-03 	 2.055e-04 	 1.845e-05 	 1.084e-06 	 3.717e-06 	 3.379e-07 
  38.69 	  172.47 	    1.61 	 2.230e-03 	 2.230e-04 	 1.930e-05 	 1.811e-06 	 3.884e-06 	 3.533e-07 
  41.31 	  176.24 	    2.03 	 2.312e-03 	 2.630e-04 	 1.922e-05 	 1.382e-06 	 3.882e-06 	 3.730e-07 
  43.92 	  173.91 	    2.17 	 2.101e-03 	 3.438e-04 	 1.928e-05 	 1.237e-06 	 3.908e-06 	 4.556e-07 
  46.53 	  169.13 	    2.46 	 1.942e-03 	 2.972e-04 	 1.908e-05 	 1.790e-06 	 3.883e-06 	 5.820e-07 
  49.12 	  165.19 	    2.99 	 1.960e-03 	 2.993e-04 	 1.981e-05 	 2.191e-06 	 3.848e-06 	 7.738e-07 
  51.72 	  164.03 	    3.69 	 1.998e-03 	 3.433e-04 	 1.997e-05 	 2.870e-06 	 3.909e-06 	 9.803e-07 
  54.30 	  165.93 	    4.27 	 2.045e-03 	 4.167e-04 	 2.013e-05 	 3.221e-06 	 4.106e-06 	 1.169e-06 
  59.38 	  170.94 	    4.82 	 2.353e-03 	 4.917e-04 	 2.325e-05 	 3.690e-06 	 4.687e-06 	 1.487e-06 
  64.45 	  170.41 	    4.95 	 3.006e-03 	 7.761e-04 	 3.059e-05 	 6.661e-06 	 5.638e-06 	 2.081e-06 
  67.00 	  169.24 	    4.96 	 3.335e-03 	 1.107e-03 	 3.555e-05 	 8.436e-06 	 6.232e-06 	 2.508e-06 
  69.53 	  166.33 	    4.91 	 3.621e-03 	 1.431e-03 	 4.003e-05 	 1.126e-05 	 6.605e-06 	 2.874e-06 
  72.06 	  159.71 	    4.76 	 4.054e-03 	 1.525e-03 	 4.463e-05 	 1.430e-05 	 6.774e-06 	 3.188e-06 
  74.58 	  155.64 	    4.95 	 4.667e-03 	 1.532e-03 	 5.060e-05 	 1.757e-05 	 6.585e-06 	 3.233e-06 
  77.10 	  156.63 	    5.86 	 5.258e-03 	 1.544e-03 	 5.777e-05 	 2.200e-05 	 6.055e-06 	 2.920e-06 
  79.61 	  163.86 	    6.94 	 5.570e-03 	 1.735e-03 	 6.684e-05 	 2.937e-05 	 5.415e-06 	 2.439e-06 
  82.10 	  161.64 	    8.18 	 5.388e-03 	 1.839e-03 	 7.695e-05 	 4.010e-05 	 4.836e-06 	 1.965e-06 
  84.59 	  154.35 	    9.74 	 4.721e-03 	 1.735e-03 	 8.402e-05 	 5.123e-05 	 4.311e-06 	 1.535e-06 
  87.07 	  147.21 	   11.76 	 3.770e-03 	 1.402e-03 	 8.443e-05 	 6.028e-05 	 3.828e-06 	 1.563e-06 
  89.55 	  145.56 	   14.37 	 2.923e-03 	 9.641e-04 	 5.863e-05 	 3.792e-05 	 3.421e-06 	 1.738e-06 
