Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   15.05 	  186.76 	    2.29 	 7.584e-04 	 1.822e-04 	 6.921e-06 	 1.314e-06 	 1.431e-06 	 1.568e-07 
  18.07 	  179.12 	    2.36 	 8.029e-04 	 1.677e-04 	 6.859e-06 	 8.668e-07 	 1.434e-06 	 1.110e-07 
  21.08 	  173.11 	    2.18 	 7.226e-04 	 1.609e-04 	 5.894e-06 	 6.742e-07 	 1.325e-06 	 8.940e-08 
  24.08 	  171.73 	    1.54 	 7.416e-04 	 1.490e-04 	 6.855e-06 	 5.515e-07 	 1.433e-06 	 9.038e-08 
  29.96 	  165.10 	    1.20 	 6.278e-04 	 6.794e-05 	 6.007e-06 	 3.558e-07 	 1.306e-06 	 7.616e-08 
  35.83 	  162.47 	    1.22 	 7.317e-04 	 6.462e-05 	 6.437e-06 	 3.461e-07 	 1.392e-06 	 7.225e-08 
  38.77 	  163.31 	    1.12 	 8.591e-04 	 6.400e-05 	 7.882e-06 	 3.953e-07 	 1.617e-06 	 6.532e-08 
  41.70 	  164.48 	    1.14 	 8.096e-04 	 9.126e-05 	 7.494e-06 	 5.749e-07 	 1.671e-06 	 8.669e-08 
  46.03 	  164.31 	    1.30 	 1.087e-03 	 5.821e-05 	 1.040e-05 	 5.875e-07 	 2.181e-06 	 1.695e-07 
  50.35 	  163.66 	    0.98 	 1.432e-03 	 6.498e-05 	 1.365e-05 	 7.780e-07 	 2.815e-06 	 2.696e-07 
  53.23 	  164.91 	    0.88 	 1.266e-03 	 1.114e-04 	 1.244e-05 	 8.817e-07 	 2.599e-06 	 2.942e-07 
  56.10 	  166.69 	    0.77 	 1.136e-03 	 7.776e-05 	 1.063e-05 	 7.145e-07 	 2.306e-06 	 3.623e-07 
  58.96 	  167.71 	    0.96 	 1.040e-03 	 6.943e-05 	 9.774e-06 	 8.575e-07 	 2.253e-06 	 4.488e-07 
  61.80 	  169.42 	    1.39 	 1.046e-03 	 8.546e-05 	 1.104e-05 	 1.182e-06 	 2.410e-06 	 5.722e-07 
  64.63 	  175.00 	    1.69 	 1.233e-03 	 5.594e-05 	 1.245e-05 	 1.046e-06 	 2.476e-06 	 7.141e-07 
  67.45 	  181.39 	    1.84 	 1.374e-03 	 1.037e-04 	 1.281e-05 	 1.321e-06 	 2.510e-06 	 8.521e-07 
  70.25 	  182.68 	    1.84 	 1.300e-03 	 1.325e-04 	 1.341e-05 	 1.667e-06 	 2.698e-06 	 1.012e-06 
  73.05 	  178.48 	    1.63 	 1.316e-03 	 1.388e-04 	 1.546e-05 	 1.962e-06 	 3.110e-06 	 1.282e-06 
  77.20 	  170.58 	    1.75 	 1.522e-03 	 1.284e-04 	 1.923e-05 	 3.038e-06 	 3.678e-06 	 1.693e-06 
  81.32 	  172.49 	    2.29 	 2.117e-03 	 3.228e-04 	 2.463e-05 	 3.985e-06 	 4.707e-06 	 2.454e-06 
  84.07 	  171.01 	    2.72 	 2.834e-03 	 5.711e-04 	 2.927e-05 	 4.615e-06 	 5.702e-06 	 3.294e-06 
  86.81 	  165.75 	    3.33 	 3.718e-03 	 7.602e-04 	 3.278e-05 	 6.808e-06 	 5.956e-06 	 3.525e-06 
  89.52 	  162.89 	    4.20 	 3.876e-03 	 8.963e-04 	 3.288e-05 	 7.608e-06 	 5.496e-06 	 2.802e-06 
