Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   15.87 	  148.88 	    3.36 	 1.340e-03 	 1.627e-04 	 1.380e-05 	 1.187e-06 	 2.768e-06 	 2.082e-07 
  17.49 	  152.06 	    3.40 	 1.430e-03 	 1.373e-04 	 1.426e-05 	 1.076e-06 	 2.953e-06 	 2.443e-07 
  19.10 	  155.73 	    3.38 	 1.418e-03 	 1.372e-04 	 1.382e-05 	 9.633e-07 	 2.860e-06 	 1.618e-07 
  20.71 	  160.22 	    3.50 	 1.324e-03 	 1.631e-04 	 1.321e-05 	 9.906e-07 	 2.687e-06 	 1.371e-07 
  22.32 	  164.21 	    3.58 	 1.195e-03 	 1.567e-04 	 1.209e-05 	 8.526e-07 	 2.507e-06 	 1.402e-07 
  23.94 	  168.69 	    3.52 	 1.127e-03 	 1.269e-04 	 1.119e-05 	 5.253e-07 	 2.361e-06 	 1.344e-07 
  25.54 	  174.09 	    3.78 	 1.148e-03 	 1.123e-04 	 1.125e-05 	 4.610e-07 	 2.396e-06 	 1.449e-07 
  27.15 	  178.85 	    3.98 	 1.158e-03 	 1.150e-04 	 1.134e-05 	 5.546e-07 	 2.430e-06 	 1.464e-07 
  29.56 	  180.77 	    3.83 	 1.162e-03 	 9.645e-05 	 1.156e-05 	 5.425e-07 	 2.469e-06 	 1.465e-07 
  31.97 	  179.25 	    3.59 	 1.135e-03 	 9.368e-05 	 1.158e-05 	 5.879e-07 	 2.490e-06 	 1.630e-07 
  34.37 	  179.00 	    3.39 	 1.144e-03 	 1.004e-04 	 1.181e-05 	 5.781e-07 	 2.542e-06 	 2.004e-07 
  37.56 	  183.17 	    3.19 	 1.206e-03 	 9.789e-05 	 1.201e-05 	 6.010e-07 	 2.567e-06 	 2.748e-07 
  39.94 	  187.01 	    3.34 	 1.214e-03 	 1.050e-04 	 1.209e-05 	 7.152e-07 	 2.590e-06 	 3.187e-07 
  41.54 	  186.77 	    3.42 	 1.185e-03 	 1.045e-04 	 1.211e-05 	 8.101e-07 	 2.608e-06 	 3.592e-07 
  43.14 	  185.36 	    3.28 	 1.171e-03 	 1.105e-04 	 1.209e-05 	 9.294e-07 	 2.626e-06 	 4.112e-07 
  44.73 	  183.34 	    3.04 	 1.171e-03 	 1.163e-04 	 1.214e-05 	 1.063e-06 	 2.664e-06 	 4.638e-07 
  46.33 	  181.17 	    2.91 	 1.171e-03 	 1.185e-04 	 1.238e-05 	 1.129e-06 	 2.730e-06 	 5.141e-07 
  47.92 	  179.19 	    2.82 	 1.198e-03 	 1.181e-04 	 1.269e-05 	 1.218e-06 	 2.806e-06 	 5.638e-07 
  50.29 	  176.80 	    2.64 	 1.242e-03 	 1.157e-04 	 1.316e-05 	 1.361e-06 	 2.919e-06 	 6.646e-07 
  52.65 	  175.01 	    2.68 	 1.248e-03 	 1.260e-04 	 1.371e-05 	 1.594e-06 	 3.064e-06 	 7.910e-07 
  54.24 	  173.39 	    2.91 	 1.293e-03 	 1.378e-04 	 1.433e-05 	 1.873e-06 	 3.220e-06 	 8.870e-07 
  56.60 	  171.59 	    3.62 	 1.378e-03 	 1.560e-04 	 1.542e-05 	 2.414e-06 	 3.485e-06 	 1.072e-06 
  58.96 	  172.24 	    4.80 	 1.433e-03 	 1.734e-04 	 1.660e-05 	 3.002e-06 	 3.845e-06 	 1.334e-06 
  60.54 	  173.02 	    5.69 	 1.450e-03 	 2.055e-04 	 1.747e-05 	 3.499e-06 	 4.177e-06 	 1.564e-06 
  62.12 	  173.14 	    6.51 	 1.435e-03 	 2.740e-04 	 1.801e-05 	 4.063e-06 	 4.537e-06 	 1.823e-06 
  63.70 	  171.98 	    7.25 	 1.428e-03 	 3.571e-04 	 1.842e-05 	 4.568e-06 	 4.936e-06 	 2.105e-06 
  65.28 	  168.95 	    7.90 	 1.476e-03 	 4.399e-04 	 1.906e-05 	 5.125e-06 	 5.385e-06 	 2.415e-06 
  67.64 	  163.66 	    8.63 	 1.585e-03 	 5.862e-04 	 2.047e-05 	 6.430e-06 	 6.104e-06 	 2.935e-06 
  70.00 	  156.98 	    9.10 	 1.653e-03 	 7.245e-04 	 2.227e-05 	 8.211e-06 	 6.902e-06 	 3.529e-06 
  72.33 	  153.00 	    9.28 	 1.734e-03 	 8.038e-04 	 2.484e-05 	 1.079e-05 	 7.842e-06 	 4.318e-06 
  74.67 	  149.66 	    9.22 	 1.861e-03 	 8.249e-04 	 2.741e-05 	 1.355e-05 	 8.959e-06 	 5.503e-06 
  77.02 	  146.97 	    8.94 	 2.111e-03 	 9.174e-04 	 3.129e-05 	 1.760e-05 	 1.067e-05 	 7.678e-06 
  79.36 	  144.42 	    8.45 	 2.562e-03 	 1.216e-03 	 3.688e-05 	 2.351e-05 	 1.345e-05 	 1.158e-05 
  80.92 	  142.65 	    7.99 	 3.099e-03 	 1.652e-03 	 4.293e-05 	 3.047e-05 	 1.647e-05 	 1.574e-05 
  82.49 	  140.70 	    7.45 	 3.904e-03 	 2.372e-03 	 4.959e-05 	 3.918e-05 	 1.943e-05 	 2.000e-05 
  84.04 	  140.36 	    7.31 	 4.902e-03 	 3.284e-03 	 5.672e-05 	 4.918e-05 	 2.119e-05 	 2.300e-05 
  85.60 	  141.29 	    8.30 	 5.699e-03 	 4.058e-03 	 6.185e-05 	 5.683e-05 	 2.039e-05 	 2.293e-05 
  87.16 	  142.45 	    9.47 	 5.542e-03 	 4.049e-03 	 5.925e-05 	 5.469e-05 	 1.689e-05 	 1.889e-05 
  89.47 	  144.58 	   11.54 	 3.941e-03 	 2.705e-03 	 4.120e-05 	 3.329e-05 	 1.067e-05 	 1.047e-05 
