Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   31.38 	  210.09 	    3.93 	 9.566e-04 	 2.100e-04 	 8.194e-06 	 7.028e-07 	 1.772e-06 	 1.953e-07 
  33.24 	  207.59 	    4.28 	 9.644e-04 	 1.961e-04 	 8.067e-06 	 7.079e-07 	 1.801e-06 	 2.126e-07 
  35.10 	  204.84 	    4.49 	 9.009e-04 	 1.698e-04 	 7.809e-06 	 6.006e-07 	 1.778e-06 	 1.831e-07 
  36.95 	  201.69 	    4.54 	 8.983e-04 	 1.355e-04 	 7.752e-06 	 4.995e-07 	 1.721e-06 	 1.868e-07 
  38.80 	  198.81 	    4.40 	 9.279e-04 	 1.058e-04 	 8.167e-06 	 3.961e-07 	 1.834e-06 	 2.384e-07 
  40.64 	  195.91 	    4.10 	 9.741e-04 	 1.505e-04 	 8.930e-06 	 7.915e-07 	 2.101e-06 	 3.516e-07 
  42.48 	  192.28 	    3.87 	 9.878e-04 	 1.323e-04 	 9.085e-06 	 8.436e-07 	 2.085e-06 	 3.174e-07 
  45.23 	  186.05 	    3.31 	 9.190e-04 	 6.766e-05 	 8.691e-06 	 3.564e-07 	 1.909e-06 	 2.476e-07 
  47.98 	  180.03 	    2.89 	 9.004e-04 	 9.099e-05 	 8.738e-06 	 2.489e-07 	 1.908e-06 	 2.603e-07 
  49.81 	  175.62 	    2.93 	 9.118e-04 	 7.954e-05 	 8.765e-06 	 3.666e-07 	 1.879e-06 	 2.194e-07 
  51.64 	  171.97 	    2.69 	 8.927e-04 	 7.191e-05 	 8.618e-06 	 3.519e-07 	 1.870e-06 	 1.924e-07 
  53.46 	  170.30 	    2.36 	 8.645e-04 	 8.354e-05 	 8.397e-06 	 3.611e-07 	 1.849e-06 	 1.943e-07 
  55.28 	  169.28 	    2.20 	 8.565e-04 	 5.649e-05 	 8.152e-06 	 4.236e-07 	 1.792e-06 	 1.964e-07 
  57.09 	  167.90 	    2.10 	 8.580e-04 	 5.475e-05 	 8.262e-06 	 3.749e-07 	 1.782e-06 	 2.197e-07 
  58.91 	  166.46 	    2.25 	 8.825e-04 	 7.087e-05 	 8.678e-06 	 5.092e-07 	 1.816e-06 	 2.605e-07 
  60.71 	  165.84 	    2.33 	 9.021e-04 	 5.878e-05 	 8.742e-06 	 5.533e-07 	 1.849e-06 	 2.921e-07 
  62.52 	  166.02 	    2.68 	 8.999e-04 	 6.734e-05 	 8.698e-06 	 4.879e-07 	 1.884e-06 	 3.226e-07 
  64.32 	  164.90 	    3.29 	 9.272e-04 	 8.865e-05 	 8.682e-06 	 5.988e-07 	 1.918e-06 	 3.607e-07 
  66.99 	  158.33 	    4.19 	 9.412e-04 	 1.256e-04 	 8.651e-06 	 7.784e-07 	 1.991e-06 	 4.889e-07 
  69.64 	  149.21 	    5.46 	 9.547e-04 	 1.599e-04 	 8.560e-06 	 1.104e-06 	 2.152e-06 	 7.314e-07 
  71.43 	  145.67 	    6.15 	 1.045e-03 	 1.951e-04 	 8.732e-06 	 1.442e-06 	 2.328e-06 	 9.198e-07 
  74.09 	  143.59 	    6.50 	 1.158e-03 	 2.504e-04 	 9.278e-06 	 1.521e-06 	 2.454e-06 	 9.945e-07 
  76.75 	  138.78 	    6.67 	 1.229e-03 	 3.217e-04 	 1.016e-05 	 2.200e-06 	 2.700e-06 	 1.147e-06 
  78.53 	  135.67 	    6.77 	 1.300e-03 	 4.002e-04 	 1.088e-05 	 2.699e-06 	 2.962e-06 	 1.305e-06 
  80.31 	  135.30 	    6.84 	 1.363e-03 	 5.061e-04 	 1.149e-05 	 2.634e-06 	 3.187e-06 	 1.449e-06 
  82.07 	  138.18 	    6.84 	 1.503e-03 	 6.148e-04 	 1.274e-05 	 2.783e-06 	 3.537e-06 	 1.732e-06 
  83.84 	  141.65 	    6.73 	 1.703e-03 	 6.969e-04 	 1.501e-05 	 3.345e-06 	 4.062e-06 	 2.193e-06 
  85.59 	  144.34 	    6.47 	 1.906e-03 	 7.140e-04 	 1.834e-05 	 4.318e-06 	 4.659e-06 	 2.765e-06 
  87.35 	  145.40 	    6.03 	 2.180e-03 	 7.325e-04 	 2.272e-05 	 5.870e-06 	 5.170e-06 	 3.289e-06 
  89.97 	  139.35 	    5.08 	 2.338e-03 	 7.412e-04 	 2.528e-05 	 7.057e-06 	 4.844e-06 	 2.829e-06 
