Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   15.48 	  190.60 	    1.29 	 9.152e-04 	 7.083e-05 	 8.073e-06 	 4.829e-07 	 1.730e-06 	 1.027e-07 
  18.71 	  191.95 	    1.46 	 9.308e-04 	 7.918e-05 	 8.742e-06 	 4.685e-07 	 1.844e-06 	 6.938e-08 
  21.92 	  197.69 	    1.33 	 9.255e-04 	 9.500e-05 	 8.373e-06 	 3.965e-07 	 1.824e-06 	 1.349e-07 
  25.13 	  201.57 	    1.39 	 9.543e-04 	 1.383e-04 	 8.655e-06 	 3.313e-07 	 1.836e-06 	 1.467e-07 
  28.32 	  196.48 	    1.36 	 8.995e-04 	 1.205e-04 	 8.298e-06 	 2.945e-07 	 1.862e-06 	 9.922e-08 
  31.49 	  184.86 	    1.03 	 8.504e-04 	 1.109e-04 	 8.454e-06 	 4.408e-07 	 1.905e-06 	 8.340e-08 
  34.67 	  173.92 	    0.90 	 1.001e-03 	 8.992e-05 	 8.935e-06 	 3.778e-07 	 1.937e-06 	 1.345e-07 
  37.83 	  169.24 	    0.88 	 8.836e-04 	 9.701e-05 	 8.706e-06 	 6.068e-07 	 1.882e-06 	 3.116e-07 
  40.97 	  174.13 	    0.99 	 8.328e-04 	 7.079e-05 	 8.496e-06 	 3.693e-07 	 1.817e-06 	 1.998e-07 
  44.10 	  179.37 	    0.97 	 9.216e-04 	 5.413e-05 	 8.406e-06 	 4.146e-07 	 1.817e-06 	 8.902e-08 
  47.22 	  175.97 	    0.86 	 8.873e-04 	 8.444e-05 	 8.654e-06 	 4.104e-07 	 1.887e-06 	 1.552e-07 
  50.33 	  167.95 	    0.62 	 9.263e-04 	 5.214e-05 	 8.889e-06 	 3.291e-07 	 1.958e-06 	 2.254e-07 
  53.42 	  161.00 	    1.27 	 1.017e-03 	 9.303e-05 	 9.198e-06 	 5.186e-07 	 2.037e-06 	 2.789e-07 
  56.50 	  155.57 	    1.41 	 1.162e-03 	 1.316e-04 	 1.001e-05 	 5.561e-07 	 2.206e-06 	 3.514e-07 
  59.57 	  151.99 	    1.31 	 1.340e-03 	 1.612e-04 	 1.117e-05 	 6.095e-07 	 2.422e-06 	 4.711e-07 
  64.16 	  146.63 	    1.60 	 1.410e-03 	 2.575e-04 	 1.304e-05 	 1.231e-06 	 2.653e-06 	 6.244e-07 
  68.72 	  143.70 	    1.94 	 1.625e-03 	 4.652e-04 	 1.470e-05 	 1.939e-06 	 3.089e-06 	 9.845e-07 
  73.24 	  147.84 	    2.42 	 2.206e-03 	 6.693e-04 	 1.750e-05 	 3.172e-06 	 4.083e-06 	 1.715e-06 
  77.74 	  156.27 	    3.02 	 2.852e-03 	 1.166e-03 	 2.201e-05 	 6.047e-06 	 5.153e-06 	 2.808e-06 
  80.72 	  157.32 	    3.49 	 3.500e-03 	 1.657e-03 	 2.801e-05 	 1.002e-05 	 5.892e-06 	 3.712e-06 
  83.70 	  154.88 	    4.19 	 4.145e-03 	 2.073e-03 	 3.684e-05 	 1.627e-05 	 6.327e-06 	 4.508e-06 
  86.65 	  150.94 	    5.20 	 4.340e-03 	 2.102e-03 	 4.622e-05 	 2.308e-05 	 6.392e-06 	 4.900e-06 
  89.60 	  144.35 	    6.66 	 3.533e-03 	 1.635e-03 	 3.972e-05 	 1.976e-05 	 5.190e-06 	 3.307e-06 
