Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   12.41 	  148.11 	    1.25 	 3.525e-03 	 4.216e-04 	 4.073e-05 	 7.767e-06 	 8.149e-06 	 5.686e-07 
  16.41 	  147.57 	    1.52 	 1.507e-03 	 1.344e-04 	 1.351e-05 	 1.511e-06 	 2.848e-06 	 2.030e-07 
  19.09 	  148.60 	    1.16 	 1.307e-03 	 1.122e-04 	 1.185e-05 	 1.457e-06 	 2.386e-06 	 1.341e-07 
  21.76 	  149.43 	    1.63 	 1.476e-03 	 1.129e-04 	 1.267e-05 	 1.746e-06 	 2.686e-06 	 2.247e-07 
  24.42 	  152.74 	    1.51 	 1.437e-03 	 1.134e-04 	 1.209e-05 	 1.027e-06 	 2.728e-06 	 2.116e-07 
  27.07 	  159.50 	    1.24 	 1.546e-03 	 1.344e-04 	 1.269e-05 	 1.178e-06 	 2.758e-06 	 1.551e-07 
  29.71 	  165.84 	    1.24 	 1.503e-03 	 1.384e-04 	 1.210e-05 	 8.874e-07 	 2.592e-06 	 1.145e-07 
  32.35 	  170.18 	    1.39 	 1.640e-03 	 1.202e-04 	 1.293e-05 	 9.027e-07 	 2.674e-06 	 1.951e-07 
  34.97 	  173.92 	    1.86 	 1.381e-03 	 8.135e-05 	 1.247e-05 	 7.676e-07 	 2.698e-06 	 2.602e-07 
  37.59 	  181.58 	    1.16 	 1.308e-03 	 1.267e-04 	 1.281e-05 	 6.417e-07 	 2.741e-06 	 2.248e-07 
  42.74 	  196.76 	    0.98 	 1.942e-03 	 1.349e-04 	 1.505e-05 	 9.933e-07 	 3.047e-06 	 3.565e-07 
  49.10 	  185.17 	    0.99 	 1.597e-03 	 1.267e-04 	 1.562e-05 	 7.608e-07 	 3.356e-06 	 5.417e-07 
  52.91 	  170.15 	    1.80 	 1.415e-03 	 9.485e-05 	 1.679e-05 	 1.170e-06 	 3.535e-06 	 7.096e-07 
  55.47 	  159.34 	    2.61 	 1.501e-03 	 1.553e-04 	 1.683e-05 	 1.130e-06 	 3.620e-06 	 8.266e-07 
  58.01 	  151.83 	    3.39 	 1.505e-03 	 1.858e-04 	 1.636e-05 	 1.347e-06 	 3.691e-06 	 9.204e-07 
  60.55 	  145.70 	    3.94 	 1.422e-03 	 2.327e-04 	 1.654e-05 	 1.991e-06 	 3.808e-06 	 1.022e-06 
  63.08 	  141.53 	    4.21 	 1.432e-03 	 2.866e-04 	 1.663e-05 	 2.267e-06 	 4.007e-06 	 1.189e-06 
  65.59 	  137.68 	    4.29 	 1.558e-03 	 3.324e-04 	 1.699e-05 	 3.124e-06 	 4.404e-06 	 1.430e-06 
  68.10 	  137.58 	    4.22 	 1.724e-03 	 4.067e-04 	 1.824e-05 	 4.235e-06 	 5.077e-06 	 1.751e-06 
  70.60 	  144.11 	    4.04 	 2.035e-03 	 5.491e-04 	 2.079e-05 	 5.278e-06 	 6.035e-06 	 2.280e-06 
  73.09 	  148.19 	    4.08 	 2.650e-03 	 8.141e-04 	 2.518e-05 	 7.066e-06 	 7.322e-06 	 3.190e-06 
  75.57 	  150.82 	    4.75 	 3.045e-03 	 7.453e-04 	 3.092e-05 	 9.299e-06 	 8.939e-06 	 4.597e-06 
  78.04 	  151.34 	    5.56 	 3.158e-03 	 8.288e-04 	 3.709e-05 	 1.227e-05 	 1.064e-05 	 6.187e-06 
  80.50 	  146.78 	    6.63 	 3.286e-03 	 1.183e-03 	 4.191e-05 	 1.565e-05 	 1.152e-05 	 7.061e-06 
  84.15 	  136.28 	    8.89 	 3.454e-03 	 1.901e-03 	 4.469e-05 	 2.133e-05 	 1.017e-05 	 6.094e-06 
  87.78 	  122.81 	   12.55 	 2.576e-03 	 1.251e-03 	 3.414e-05 	 1.554e-05 	 6.952e-06 	 3.320e-06 
