Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   16.97 	  208.35 	    2.19 	 9.310e-04 	 1.355e-04 	 9.528e-06 	 6.051e-07 	 1.973e-06 	 1.063e-07 
  19.93 	  204.99 	    2.43 	 9.489e-04 	 1.429e-04 	 9.930e-06 	 3.764e-07 	 2.085e-06 	 1.281e-07 
  22.89 	  197.15 	    2.26 	 8.888e-04 	 1.188e-04 	 1.022e-05 	 4.586e-07 	 2.177e-06 	 1.720e-07 
  25.83 	  191.65 	    1.95 	 9.872e-04 	 1.415e-04 	 1.181e-05 	 8.551e-07 	 2.387e-06 	 1.299e-07 
  28.77 	  187.48 	    1.60 	 9.760e-04 	 1.753e-04 	 1.065e-05 	 5.569e-07 	 2.197e-06 	 8.165e-08 
  31.69 	  184.62 	    1.30 	 1.080e-03 	 1.995e-04 	 1.241e-05 	 7.498e-07 	 2.528e-06 	 1.163e-07 
  34.60 	  185.09 	    1.52 	 1.272e-03 	 2.178e-04 	 1.416e-05 	 8.453e-07 	 3.004e-06 	 1.449e-07 
  37.51 	  187.26 	    1.96 	 1.320e-03 	 2.082e-04 	 1.483e-05 	 7.552e-07 	 3.159e-06 	 2.332e-07 
  40.40 	  188.45 	    1.73 	 1.226e-03 	 1.711e-04 	 1.348e-05 	 6.622e-07 	 2.967e-06 	 2.761e-07 
  43.28 	  186.07 	    1.38 	 9.737e-04 	 1.335e-04 	 1.064e-05 	 4.435e-07 	 2.469e-06 	 2.677e-07 
  46.14 	  181.48 	    1.50 	 9.458e-04 	 9.127e-05 	 1.021e-05 	 7.384e-07 	 2.456e-06 	 3.696e-07 
  48.99 	  176.11 	    1.65 	 9.736e-04 	 1.359e-04 	 1.037e-05 	 7.964e-07 	 2.620e-06 	 5.866e-07 
  51.84 	  171.41 	    1.52 	 1.007e-03 	 1.774e-04 	 1.074e-05 	 1.235e-06 	 2.520e-06 	 5.896e-07 
  54.66 	  170.06 	    1.24 	 1.079e-03 	 1.043e-04 	 1.054e-05 	 6.038e-07 	 2.236e-06 	 3.494e-07 
  57.48 	  169.60 	    1.19 	 1.130e-03 	 8.721e-05 	 1.167e-05 	 8.277e-07 	 2.276e-06 	 3.398e-07 
  60.29 	  172.77 	    1.40 	 1.177e-03 	 7.282e-05 	 1.198e-05 	 6.671e-07 	 2.247e-06 	 3.600e-07 
  63.09 	  181.09 	    1.97 	 1.071e-03 	 8.673e-05 	 1.119e-05 	 5.740e-07 	 2.086e-06 	 4.020e-07 
  65.87 	  189.94 	    2.16 	 1.105e-03 	 9.649e-05 	 1.102e-05 	 8.912e-07 	 2.109e-06 	 4.993e-07 
  68.64 	  193.55 	    2.17 	 1.177e-03 	 8.945e-05 	 1.144e-05 	 1.202e-06 	 2.223e-06 	 6.328e-07 
  71.40 	  190.25 	    2.54 	 1.090e-03 	 1.333e-04 	 1.223e-05 	 1.659e-06 	 2.393e-06 	 8.232e-07 
  74.16 	  185.45 	    3.12 	 1.068e-03 	 1.280e-04 	 1.270e-05 	 1.648e-06 	 2.675e-06 	 1.099e-06 
  76.89 	  183.02 	    3.55 	 1.199e-03 	 1.286e-04 	 1.386e-05 	 1.822e-06 	 3.103e-06 	 1.424e-06 
  79.62 	  181.95 	    4.19 	 1.347e-03 	 1.634e-04 	 1.657e-05 	 2.212e-06 	 3.598e-06 	 1.720e-06 
  82.33 	  182.34 	    5.02 	 1.635e-03 	 2.820e-04 	 2.142e-05 	 3.563e-06 	 4.104e-06 	 2.002e-06 
  85.04 	  180.22 	    5.70 	 2.067e-03 	 3.532e-04 	 2.810e-05 	 7.330e-06 	 4.308e-06 	 2.064e-06 
  87.73 	  172.93 	    5.44 	 2.163e-03 	 3.874e-04 	 2.925e-05 	 8.539e-06 	 4.031e-06 	 1.681e-06 
