Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   22.56 	  188.71 	    2.78 	 8.296e-04 	 1.229e-04 	 9.817e-06 	 1.761e-06 	 2.096e-06 	 2.832e-07 
  24.78 	  185.85 	    2.86 	 9.190e-04 	 1.337e-04 	 1.008e-05 	 1.710e-06 	 2.205e-06 	 3.212e-07 
  26.99 	  184.06 	    3.05 	 1.049e-03 	 1.562e-04 	 1.017e-05 	 1.656e-06 	 2.339e-06 	 3.881e-07 
  29.20 	  182.00 	    2.73 	 1.079e-03 	 1.776e-04 	 1.035e-05 	 1.789e-06 	 2.348e-06 	 3.740e-07 
  31.41 	  180.71 	    2.10 	 1.011e-03 	 1.598e-04 	 1.006e-05 	 1.559e-06 	 2.320e-06 	 3.006e-07 
  33.61 	  180.91 	    1.85 	 8.210e-04 	 1.033e-04 	 9.129e-06 	 8.330e-07 	 2.286e-06 	 1.498e-07 
  35.80 	  181.10 	    1.71 	 8.151e-04 	 1.129e-04 	 9.570e-06 	 7.611e-07 	 2.312e-06 	 2.400e-07 
  37.99 	  179.33 	    1.38 	 9.560e-04 	 7.404e-05 	 1.036e-05 	 7.790e-07 	 2.404e-06 	 3.971e-07 
  41.26 	  172.73 	    1.02 	 1.088e-03 	 1.211e-04 	 1.018e-05 	 1.019e-06 	 2.317e-06 	 4.064e-07 
  44.51 	  165.71 	    1.11 	 1.179e-03 	 7.282e-05 	 1.014e-05 	 9.176e-07 	 2.333e-06 	 4.655e-07 
  46.68 	  162.38 	    1.15 	 9.110e-04 	 7.092e-05 	 9.893e-06 	 1.019e-06 	 2.522e-06 	 3.452e-07 
  48.84 	  160.92 	    1.10 	 8.236e-04 	 8.321e-05 	 9.788e-06 	 1.136e-06 	 2.786e-06 	 5.070e-07 
  52.05 	  161.25 	    1.08 	 1.053e-03 	 8.472e-05 	 1.052e-05 	 9.984e-07 	 2.719e-06 	 6.223e-07 
  55.25 	  158.85 	    0.88 	 9.963e-04 	 1.141e-04 	 1.059e-05 	 6.100e-07 	 2.366e-06 	 3.909e-07 
  57.39 	  156.04 	    0.87 	 1.004e-03 	 1.353e-04 	 1.038e-05 	 6.326e-07 	 2.267e-06 	 3.322e-07 
  60.58 	  151.20 	    1.09 	 1.061e-03 	 1.820e-04 	 1.067e-05 	 9.497e-07 	 2.390e-06 	 4.094e-07 
  63.75 	  145.53 	    1.45 	 9.526e-04 	 2.239e-04 	 1.143e-05 	 1.233e-06 	 2.689e-06 	 5.843e-07 
  65.87 	  143.95 	    1.80 	 9.174e-04 	 2.646e-04 	 1.163e-05 	 1.375e-06 	 2.919e-06 	 7.185e-07 
  67.98 	  144.74 	    2.20 	 9.621e-04 	 3.419e-04 	 1.135e-05 	 1.536e-06 	 3.146e-06 	 8.934e-07 
  70.08 	  145.81 	    2.53 	 1.101e-03 	 4.667e-04 	 1.177e-05 	 1.857e-06 	 3.507e-06 	 1.154e-06 
  72.18 	  142.98 	    2.75 	 1.218e-03 	 6.420e-04 	 1.228e-05 	 2.188e-06 	 3.870e-06 	 1.419e-06 
  74.27 	  138.04 	    2.92 	 1.355e-03 	 8.864e-04 	 1.289e-05 	 2.649e-06 	 4.334e-06 	 1.728e-06 
  76.36 	  135.04 	    3.00 	 1.606e-03 	 1.232e-03 	 1.407e-05 	 3.584e-06 	 4.862e-06 	 2.098e-06 
  78.44 	  137.87 	    3.47 	 2.068e-03 	 1.774e-03 	 1.655e-05 	 5.180e-06 	 5.543e-06 	 2.595e-06 
  80.51 	  143.47 	    3.98 	 2.742e-03 	 2.581e-03 	 2.060e-05 	 7.515e-06 	 6.313e-06 	 3.256e-06 
  82.58 	  146.17 	    4.58 	 3.736e-03 	 3.932e-03 	 2.684e-05 	 1.044e-05 	 7.104e-06 	 3.986e-06 
  85.67 	  143.47 	    5.78 	 5.691e-03 	 6.853e-03 	 3.858e-05 	 1.564e-05 	 7.403e-06 	 4.224e-06 
  88.75 	  138.40 	    7.58 	 4.359e-03 	 3.952e-03 	 3.790e-05 	 1.501e-05 	 6.366e-06 	 3.045e-06 
