Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   25.34 	  188.96 	    3.68 	 7.713e-04 	 1.990e-04 	 8.176e-06 	 8.560e-07 	 1.802e-06 	 1.300e-07 
  26.88 	  189.21 	    3.95 	 8.086e-04 	 2.091e-04 	 8.367e-06 	 8.696e-07 	 1.800e-06 	 1.475e-07 
  27.90 	  189.94 	    4.14 	 8.402e-04 	 1.935e-04 	 8.481e-06 	 8.473e-07 	 1.818e-06 	 1.921e-07 
  28.93 	  190.21 	    4.27 	 8.934e-04 	 1.865e-04 	 8.549e-06 	 6.930e-07 	 1.851e-06 	 1.995e-07 
  29.95 	  189.12 	    4.15 	 9.070e-04 	 2.036e-04 	 8.587e-06 	 5.488e-07 	 1.844e-06 	 1.914e-07 
  30.98 	  187.60 	    3.87 	 8.913e-04 	 1.937e-04 	 8.616e-06 	 5.765e-07 	 1.827e-06 	 2.241e-07 
  32.01 	  185.73 	    3.59 	 8.874e-04 	 1.565e-04 	 8.654e-06 	 5.921e-07 	 1.846e-06 	 2.301e-07 
  33.04 	  184.45 	    3.37 	 8.933e-04 	 1.364e-04 	 8.695e-06 	 5.271e-07 	 1.888e-06 	 2.231e-07 
  34.07 	  183.88 	    3.24 	 8.957e-04 	 1.439e-04 	 8.662e-06 	 5.722e-07 	 1.920e-06 	 2.243e-07 
  35.11 	  183.03 	    3.28 	 8.971e-04 	 1.436e-04 	 8.725e-06 	 6.797e-07 	 1.924e-06 	 2.314e-07 
  36.14 	  182.32 	    3.47 	 9.219e-04 	 1.334e-04 	 8.659e-06 	 7.758e-07 	 1.896e-06 	 2.318e-07 
  37.18 	  180.72 	    3.55 	 9.208e-04 	 1.300e-04 	 8.492e-06 	 7.078e-07 	 1.891e-06 	 2.363e-07 
  38.22 	  177.58 	    3.48 	 9.048e-04 	 1.208e-04 	 8.475e-06 	 4.571e-07 	 1.908e-06 	 2.625e-07 
  39.26 	  173.64 	    3.24 	 8.754e-04 	 1.100e-04 	 8.466e-06 	 4.861e-07 	 1.906e-06 	 2.684e-07 
  40.29 	  169.20 	    2.89 	 8.559e-04 	 9.459e-05 	 8.495e-06 	 6.341e-07 	 1.901e-06 	 2.330e-07 
  41.34 	  165.57 	    2.57 	 9.119e-04 	 9.275e-05 	 8.604e-06 	 8.222e-07 	 1.915e-06 	 2.153e-07 
  42.38 	  163.47 	    2.41 	 9.213e-04 	 1.231e-04 	 8.582e-06 	 7.331e-07 	 1.913e-06 	 2.355e-07 
  43.42 	  163.11 	    2.41 	 8.894e-04 	 1.543e-04 	 8.558e-06 	 6.770e-07 	 1.870e-06 	 2.270e-07 
  44.47 	  164.54 	    2.50 	 8.893e-04 	 1.315e-04 	 8.578e-06 	 9.440e-07 	 1.823e-06 	 2.735e-07 
  45.51 	  164.92 	    2.53 	 8.938e-04 	 9.224e-05 	 8.664e-06 	 6.850e-07 	 1.798e-06 	 3.494e-07 
  46.56 	  164.88 	    2.63 	 8.913e-04 	 9.904e-05 	 9.138e-06 	 4.959e-07 	 1.833e-06 	 4.109e-07 
  47.60 	  163.24 	    2.90 	 8.659e-04 	 1.452e-04 	 9.856e-06 	 7.769e-07 	 1.945e-06 	 4.819e-07 
  48.66 	  159.85 	    3.32 	 8.314e-04 	 1.902e-04 	 9.754e-06 	 1.106e-06 	 2.041e-06 	 5.337e-07 
  49.70 	  155.87 	    3.91 	 7.915e-04 	 1.934e-04 	 8.987e-06 	 9.936e-07 	 2.028e-06 	 4.969e-07 
  50.75 	  153.31 	    4.66 	 7.773e-04 	 1.569e-04 	 9.042e-06 	 8.254e-07 	 1.988e-06 	 4.741e-07 
  51.80 	  152.38 	    5.25 	 7.986e-04 	 1.083e-04 	 9.280e-06 	 8.176e-07 	 1.962e-06 	 4.991e-07 
  53.38 	  149.11 	    5.30 	 8.268e-04 	 8.222e-05 	 8.805e-06 	 6.670e-07 	 1.908e-06 	 4.948e-07 
  54.96 	  145.49 	    4.59 	 8.613e-04 	 9.273e-05 	 8.550e-06 	 8.188e-07 	 1.926e-06 	 4.814e-07 
  56.54 	  147.13 	    3.68 	 9.553e-04 	 1.046e-04 	 8.787e-06 	 8.030e-07 	 2.013e-06 	 5.028e-07 
  58.11 	  151.52 	    2.92 	 1.055e-03 	 1.290e-04 	 9.342e-06 	 6.836e-07 	 2.143e-06 	 5.590e-07 
  59.17 	  152.29 	    2.70 	 1.075e-03 	 1.530e-04 	 9.829e-06 	 7.089e-07 	 2.243e-06 	 6.277e-07 
  60.23 	  152.32 	    2.74 	 1.092e-03 	 1.841e-04 	 1.016e-05 	 8.544e-07 	 2.335e-06 	 7.228e-07 
  61.29 	  151.47 	    2.87 	 1.145e-03 	 2.097e-04 	 1.043e-05 	 1.067e-06 	 2.431e-06 	 8.307e-07 
  62.35 	  150.93 	    3.03 	 1.225e-03 	 2.411e-04 	 1.071e-05 	 1.299e-06 	 2.525e-06 	 9.436e-07 
  63.41 	  150.84 	    3.19 	 1.306e-03 	 2.796e-04 	 1.093e-05 	 1.474e-06 	 2.614e-06 	 1.063e-06 
  64.47 	  150.78 	    3.32 	 1.359e-03 	 3.156e-04 	 1.117e-05 	 1.687e-06 	 2.708e-06 	 1.182e-06 
  65.54 	  151.51 	    3.44 	 1.375e-03 	 3.400e-04 	 1.149e-05 	 1.937e-06 	 2.817e-06 	 1.309e-06 
  67.13 	  153.49 	    3.74 	 1.339e-03 	 3.805e-04 	 1.180e-05 	 2.289e-06 	 2.991e-06 	 1.499e-06 
  68.72 	  153.76 	    4.20 	 1.257e-03 	 3.880e-04 	 1.177e-05 	 2.566e-06 	 3.181e-06 	 1.684e-06 
  69.78 	  150.20 	    4.56 	 1.245e-03 	 3.891e-04 	 1.178e-05 	 2.718e-06 	 3.358e-06 	 1.833e-06 
  70.85 	  148.54 	    4.97 	 1.297e-03 	 4.075e-04 	 1.205e-05 	 2.926e-06 	 3.631e-06 	 2.041e-06 
  72.98 	  151.39 	    5.84 	 1.502e-03 	 4.719e-04 	 1.348e-05 	 3.628e-06 	 4.419e-06 	 2.619e-06 
  75.12 	  153.26 	    6.85 	 1.845e-03 	 5.599e-04 	 1.672e-05 	 4.853e-06 	 5.810e-06 	 3.577e-06 
