Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   23.50 	  195.50 	    2.43 	 1.042e-03 	 2.318e-04 	 8.576e-06 	 6.000e-07 	 1.867e-06 	 1.097e-07 
  26.41 	  189.65 	    2.41 	 1.033e-03 	 1.818e-04 	 8.577e-06 	 4.156e-07 	 1.902e-06 	 1.567e-07 
  29.31 	  186.30 	    2.22 	 1.079e-03 	 2.102e-04 	 8.847e-06 	 4.007e-07 	 2.074e-06 	 2.349e-07 
  32.20 	  183.59 	    1.90 	 1.037e-03 	 1.892e-04 	 9.041e-06 	 9.131e-07 	 2.079e-06 	 2.318e-07 
  35.07 	  181.19 	    1.89 	 9.929e-04 	 1.266e-04 	 9.004e-06 	 3.960e-07 	 1.945e-06 	 1.542e-07 
  37.94 	  178.76 	    2.11 	 9.633e-04 	 1.111e-04 	 8.877e-06 	 4.257e-07 	 1.967e-06 	 1.444e-07 
  40.79 	  175.23 	    1.88 	 9.321e-04 	 9.595e-05 	 8.674e-06 	 4.520e-07 	 1.940e-06 	 1.494e-07 
  43.63 	  171.90 	    1.58 	 9.598e-04 	 8.458e-05 	 8.781e-06 	 2.513e-07 	 1.866e-06 	 1.657e-07 
  46.46 	  168.20 	    1.32 	 9.289e-04 	 8.399e-05 	 8.632e-06 	 3.414e-07 	 1.792e-06 	 1.700e-07 
  49.28 	  164.90 	    1.24 	 9.233e-04 	 6.238e-05 	 8.666e-06 	 3.413e-07 	 1.814e-06 	 2.065e-07 
  52.09 	  162.57 	    1.65 	 9.388e-04 	 6.193e-05 	 8.716e-06 	 6.615e-07 	 1.835e-06 	 2.767e-07 
  54.89 	  158.98 	    2.26 	 9.467e-04 	 7.946e-05 	 8.989e-06 	 1.060e-06 	 1.892e-06 	 3.967e-07 
  57.67 	  153.96 	    2.57 	 9.263e-04 	 1.081e-04 	 8.941e-06 	 8.404e-07 	 1.766e-06 	 5.110e-07 
  60.45 	  151.12 	    3.09 	 9.569e-04 	 1.649e-04 	 9.238e-06 	 9.778e-07 	 1.673e-06 	 6.045e-07 
  63.21 	  150.87 	    3.69 	 9.899e-04 	 1.790e-04 	 9.071e-06 	 7.877e-07 	 1.610e-06 	 5.886e-07 
  67.32 	  150.97 	    4.97 	 1.015e-03 	 1.814e-04 	 9.713e-06 	 1.011e-06 	 1.647e-06 	 6.251e-07 
  71.42 	  150.02 	    6.46 	 1.118e-03 	 2.399e-04 	 1.118e-05 	 2.010e-06 	 1.845e-06 	 8.077e-07 
  75.48 	  153.48 	    7.47 	 1.297e-03 	 3.290e-04 	 1.239e-05 	 2.936e-06 	 2.181e-06 	 1.027e-06 
  79.53 	  154.69 	    8.11 	 1.638e-03 	 5.167e-04 	 1.546e-05 	 4.939e-06 	 2.813e-06 	 1.355e-06 
  82.21 	  155.01 	    8.20 	 2.081e-03 	 6.590e-04 	 2.005e-05 	 7.118e-06 	 3.362e-06 	 1.616e-06 
  84.89 	  157.42 	    7.79 	 2.955e-03 	 9.525e-04 	 2.801e-05 	 1.086e-05 	 3.714e-06 	 1.714e-06 
  87.55 	  158.58 	    6.75 	 3.280e-03 	 1.111e-03 	 2.937e-05 	 1.180e-05 	 3.681e-06 	 1.500e-06 
