Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   13.18 	  156.17 	    1.46 	 2.214e-03 	 1.601e-04 	 2.498e-05 	 1.739e-06 	 4.944e-06 	 5.016e-07 
  16.89 	  148.26 	    1.61 	 1.825e-03 	 2.140e-04 	 1.671e-05 	 1.267e-06 	 3.422e-06 	 1.921e-07 
  18.14 	  148.13 	    1.57 	 1.620e-03 	 2.009e-04 	 1.428e-05 	 1.023e-06 	 2.929e-06 	 1.831e-07 
  19.40 	  148.24 	    1.41 	 1.520e-03 	 1.555e-04 	 1.388e-05 	 8.055e-07 	 2.913e-06 	 1.411e-07 
  20.65 	  148.55 	    1.40 	 1.535e-03 	 1.725e-04 	 1.427e-05 	 7.193e-07 	 3.054e-06 	 1.702e-07 
  21.90 	  148.73 	    1.25 	 1.542e-03 	 2.164e-04 	 1.452e-05 	 9.117e-07 	 2.990e-06 	 2.010e-07 
  23.16 	  147.88 	    1.09 	 1.446e-03 	 1.883e-04 	 1.389e-05 	 8.659e-07 	 2.822e-06 	 2.159e-07 
  24.41 	  147.02 	    1.18 	 1.387e-03 	 1.511e-04 	 1.354e-05 	 6.806e-07 	 2.734e-06 	 1.611e-07 
  25.66 	  147.51 	    1.43 	 1.440e-03 	 1.239e-04 	 1.418e-05 	 7.125e-07 	 2.855e-06 	 1.231e-07 
  26.92 	  149.49 	    1.63 	 1.548e-03 	 9.447e-05 	 1.495e-05 	 8.371e-07 	 3.045e-06 	 1.300e-07 
  28.18 	  152.15 	    1.48 	 1.587e-03 	 9.005e-05 	 1.523e-05 	 7.951e-07 	 3.116e-06 	 1.398e-07 
  29.43 	  154.21 	    1.27 	 1.445e-03 	 8.691e-05 	 1.409e-05 	 5.147e-07 	 3.006e-06 	 1.500e-07 
  30.68 	  155.86 	    1.28 	 1.417e-03 	 6.758e-05 	 1.421e-05 	 3.906e-07 	 3.114e-06 	 1.591e-07 
  31.93 	  157.87 	    1.43 	 1.552e-03 	 8.115e-05 	 1.576e-05 	 5.596e-07 	 3.405e-06 	 2.067e-07 
  33.82 	  160.50 	    1.38 	 1.598e-03 	 8.344e-05 	 1.579e-05 	 7.973e-07 	 3.332e-06 	 2.116e-07 
  35.69 	  161.07 	    1.47 	 1.698e-03 	 9.233e-05 	 1.646e-05 	 6.846e-07 	 3.345e-06 	 2.189e-07 
  36.95 	  161.61 	    1.61 	 1.890e-03 	 1.043e-04 	 1.866e-05 	 8.119e-07 	 3.622e-06 	 2.389e-07 
  38.20 	  162.52 	    1.46 	 1.751e-03 	 1.237e-04 	 1.747e-05 	 1.047e-06 	 3.406e-06 	 2.589e-07 
  39.46 	  163.71 	    1.31 	 1.528e-03 	 9.568e-05 	 1.480e-05 	 8.064e-07 	 2.937e-06 	 2.545e-07 
  40.72 	  165.23 	    1.17 	 1.503e-03 	 7.289e-05 	 1.411e-05 	 5.567e-07 	 2.741e-06 	 2.828e-07 
  41.97 	  166.57 	    1.09 	 1.522e-03 	 8.358e-05 	 1.464e-05 	 5.369e-07 	 2.763e-06 	 3.517e-07 
  43.22 	  167.55 	    1.07 	 1.493e-03 	 7.665e-05 	 1.531e-05 	 6.803e-07 	 2.839e-06 	 4.409e-07 
  44.47 	  168.61 	    1.10 	 1.524e-03 	 5.868e-05 	 1.579e-05 	 6.764e-07 	 2.888e-06 	 5.395e-07 
  45.73 	  170.52 	    1.19 	 1.693e-03 	 7.018e-05 	 1.632e-05 	 6.455e-07 	 2.916e-06 	 6.425e-07 
  46.98 	  173.10 	    1.38 	 1.918e-03 	 8.379e-05 	 1.683e-05 	 7.851e-07 	 2.930e-06 	 7.479e-07 
  48.24 	  175.33 	    1.59 	 1.994e-03 	 1.162e-04 	 1.754e-05 	 9.982e-07 	 2.966e-06 	 8.622e-07 
  49.49 	  176.21 	    1.77 	 1.976e-03 	 1.449e-04 	 1.850e-05 	 1.174e-06 	 3.045e-06 	 9.980e-07 
  50.74 	  175.57 	    2.03 	 1.933e-03 	 1.557e-04 	 1.905e-05 	 1.200e-06 	 3.110e-06 	 1.126e-06 
  51.99 	  173.76 	    2.43 	 1.880e-03 	 1.524e-04 	 1.921e-05 	 1.211e-06 	 3.154e-06 	 1.248e-06 
  53.25 	  172.19 	    2.92 	 1.873e-03 	 1.443e-04 	 1.918e-05 	 1.199e-06 	 3.171e-06 	 1.355e-06 
  54.50 	  171.04 	    3.48 	 1.901e-03 	 1.573e-04 	 1.932e-05 	 1.285e-06 	 3.193e-06 	 1.457e-06 
  55.75 	  170.54 	    4.08 	 1.947e-03 	 1.797e-04 	 1.943e-05 	 1.470e-06 	 3.204e-06 	 1.545e-06 
  57.00 	  170.92 	    4.72 	 1.991e-03 	 2.164e-04 	 1.956e-05 	 1.684e-06 	 3.221e-06 	 1.625e-06 
  58.25 	  170.88 	    5.40 	 2.004e-03 	 2.601e-04 	 1.983e-05 	 1.943e-06 	 3.245e-06 	 1.699e-06 
  59.50 	  170.02 	    6.09 	 2.018e-03 	 2.987e-04 	 2.024e-05 	 2.363e-06 	 3.296e-06 	 1.778e-06 
  60.75 	  170.04 	    6.75 	 2.029e-03 	 3.333e-04 	 2.073e-05 	 2.874e-06 	 3.371e-06 	 1.868e-06 
  62.00 	  169.98 	    7.35 	 2.018e-03 	 3.592e-04 	 2.126e-05 	 3.402e-06 	 3.463e-06 	 1.967e-06 
  63.86 	  169.14 	    8.10 	 1.948e-03 	 4.126e-04 	 2.156e-05 	 4.321e-06 	 3.584e-06 	 2.098e-06 
  65.72 	  165.40 	    8.69 	 1.868e-03 	 4.599e-04 	 2.129e-05 	 4.899e-06 	 3.725e-06 	 2.232e-06 
  66.97 	  161.59 	    9.02 	 1.877e-03 	 4.910e-04 	 2.120e-05 	 5.148e-06 	 3.866e-06 	 2.345e-06 
  68.21 	  158.45 	    9.29 	 1.962e-03 	 5.563e-04 	 2.129e-05 	 5.490e-06 	 4.051e-06 	 2.488e-06 
  69.46 	  156.23 	    9.44 	 2.102e-03 	 6.517e-04 	 2.177e-05 	 5.944e-06 	 4.309e-06 	 2.692e-06 
  70.70 	  154.71 	    9.50 	 2.288e-03 	 7.791e-04 	 2.267e-05 	 6.563e-06 	 4.679e-06 	 3.003e-06 
  71.95 	  152.82 	    9.47 	 2.506e-03 	 9.424e-04 	 2.373e-05 	 7.254e-06 	 5.168e-06 	 3.441e-06 
  73.20 	  151.10 	    9.36 	 2.763e-03 	 1.150e-03 	 2.490e-05 	 8.033e-06 	 5.815e-06 	 4.046e-06 
  74.44 	  149.61 	    9.19 	 3.049e-03 	 1.394e-03 	 2.641e-05 	 9.078e-06 	 6.621e-06 	 4.841e-06 
  75.69 	  149.11 	    8.96 	 3.385e-03 	 1.692e-03 	 2.869e-05 	 1.059e-05 	 7.601e-06 	 5.839e-06 
  76.93 	  149.49 	    8.67 	 3.778e-03 	 2.055e-03 	 3.167e-05 	 1.244e-05 	 8.748e-06 	 7.030e-06 
  78.17 	  149.60 	    8.35 	 4.231e-03 	 2.470e-03 	 3.509e-05 	 1.453e-05 	 1.014e-05 	 8.532e-06 
  79.41 	  149.18 	    8.00 	 4.704e-03 	 2.916e-03 	 3.857e-05 	 1.677e-05 	 1.168e-05 	 1.025e-05 
  80.65 	  149.80 	    7.63 	 5.202e-03 	 3.383e-03 	 4.225e-05 	 1.924e-05 	 1.310e-05 	 1.186e-05 
  81.89 	  152.02 	    7.25 	 5.649e-03 	 3.738e-03 	 4.660e-05 	 2.214e-05 	 1.411e-05 	 1.303e-05 
  83.14 	  151.19 	    6.85 	 5.933e-03 	 3.862e-03 	 5.171e-05 	 2.550e-05 	 1.458e-05 	 1.361e-05 
  84.38 	  148.64 	    6.88 	 5.986e-03 	 3.764e-03 	 5.678e-05 	 2.903e-05 	 1.430e-05 	 1.333e-05 
  85.62 	  147.04 	    7.58 	 5.829e-03 	 3.537e-03 	 6.028e-05 	 3.194e-05 	 1.329e-05 	 1.210e-05 
  87.46 	  150.36 	    8.74 	 5.313e-03 	 3.067e-03 	 5.845e-05 	 3.149e-05 	 1.116e-05 	 9.399e-06 
  89.30 	  155.10 	   10.18 	 4.531e-03 	 2.423e-03 	 4.918e-05 	 2.477e-05 	 9.053e-06 	 6.702e-06 
