Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   13.81 	  186.18 	    1.67 	 1.058e-03 	 2.511e-04 	 8.521e-06 	 1.346e-06 	 1.913e-06 	 1.958e-07 
  16.23 	  187.32 	    1.79 	 1.143e-03 	 2.177e-04 	 8.804e-06 	 9.620e-07 	 1.918e-06 	 2.333e-07 
  18.64 	  188.78 	    1.52 	 1.245e-03 	 1.732e-04 	 8.430e-06 	 4.885e-07 	 1.852e-06 	 1.333e-07 
  21.05 	  189.54 	    1.15 	 1.206e-03 	 1.801e-04 	 8.489e-06 	 5.266e-07 	 1.910e-06 	 1.023e-07 
  23.44 	  189.23 	    1.16 	 1.070e-03 	 1.257e-04 	 8.889e-06 	 6.546e-07 	 1.940e-06 	 1.439e-07 
  25.84 	  191.06 	    1.33 	 1.109e-03 	 1.580e-04 	 8.976e-06 	 3.407e-07 	 2.051e-06 	 1.774e-07 
  28.23 	  192.99 	    1.49 	 1.217e-03 	 2.135e-04 	 8.714e-06 	 7.312e-07 	 2.028e-06 	 2.374e-07 
  30.61 	  193.78 	    1.15 	 9.739e-04 	 1.148e-04 	 9.244e-06 	 5.451e-07 	 2.033e-06 	 2.095e-07 
  35.33 	  208.64 	    1.52 	 1.115e-03 	 1.323e-04 	 9.329e-06 	 4.694e-07 	 2.066e-06 	 1.446e-07 
  40.03 	  212.93 	    1.11 	 1.058e-03 	 1.283e-04 	 8.802e-06 	 5.387e-07 	 1.922e-06 	 1.733e-07 
  42.39 	  203.47 	    1.00 	 1.015e-03 	 1.091e-04 	 9.287e-06 	 4.468e-07 	 1.993e-06 	 1.997e-07 
  44.74 	  193.93 	    1.09 	 9.950e-04 	 9.812e-05 	 9.127e-06 	 4.055e-07 	 2.025e-06 	 2.001e-07 
  47.08 	  189.51 	    1.01 	 9.997e-04 	 9.181e-05 	 9.256e-06 	 4.892e-07 	 2.036e-06 	 2.180e-07 
  50.57 	  185.26 	    0.71 	 1.068e-03 	 8.355e-05 	 9.750e-06 	 6.169e-07 	 2.087e-06 	 2.463e-07 
  55.20 	  172.39 	    0.73 	 9.348e-04 	 6.898e-05 	 9.198e-06 	 5.478e-07 	 2.115e-06 	 3.043e-07 
  58.68 	  162.70 	    1.27 	 9.773e-04 	 8.006e-05 	 9.424e-06 	 5.440e-07 	 2.217e-06 	 3.827e-07 
  60.99 	  156.72 	    2.01 	 9.481e-04 	 1.054e-04 	 9.758e-06 	 7.134e-07 	 2.346e-06 	 4.814e-07 
  63.30 	  152.97 	    3.13 	 8.628e-04 	 1.275e-04 	 9.673e-06 	 8.017e-07 	 2.401e-06 	 5.882e-07 
  65.60 	  148.49 	    4.43 	 8.232e-04 	 1.840e-04 	 9.854e-06 	 7.356e-07 	 2.474e-06 	 7.120e-07 
  67.89 	  140.27 	    5.49 	 8.426e-04 	 2.448e-04 	 1.009e-05 	 1.244e-06 	 2.606e-06 	 8.524e-07 
  70.18 	  129.12 	    5.98 	 9.148e-04 	 3.201e-04 	 1.047e-05 	 1.665e-06 	 2.853e-06 	 1.024e-06 
  73.58 	  115.95 	    5.87 	 1.157e-03 	 4.666e-04 	 1.183e-05 	 2.396e-06 	 3.698e-06 	 1.549e-06 
  76.98 	  120.86 	    5.68 	 1.595e-03 	 6.077e-04 	 1.520e-05 	 3.955e-06 	 5.562e-06 	 2.834e-06 
  79.24 	  137.27 	    5.62 	 2.042e-03 	 6.860e-04 	 2.008e-05 	 5.833e-06 	 7.988e-06 	 4.704e-06 
  81.50 	  151.29 	    5.41 	 2.474e-03 	 7.194e-04 	 2.746e-05 	 1.060e-05 	 1.125e-05 	 7.856e-06 
  83.75 	  157.19 	    5.64 	 3.007e-03 	 8.132e-04 	 3.772e-05 	 1.890e-05 	 1.506e-05 	 1.224e-05 
  86.00 	  158.15 	    6.44 	 3.591e-03 	 1.073e-03 	 5.186e-05 	 3.135e-05 	 1.659e-05 	 1.489e-05 
  88.24 	  156.92 	    7.64 	 3.210e-03 	 9.953e-04 	 4.419e-05 	 2.777e-05 	 1.138e-05 	 9.778e-06 
