Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
    9.89 	  200.06 	    1.84 	 9.592e-04 	 1.727e-04 	 1.247e-05 	 2.404e-06 	 2.583e-06 	 2.571e-07 
  13.25 	  191.46 	    2.11 	 1.056e-03 	 1.809e-04 	 1.387e-05 	 1.503e-06 	 2.803e-06 	 2.693e-07 
  16.60 	  187.53 	    1.74 	 1.144e-03 	 2.288e-04 	 1.414e-05 	 7.895e-07 	 2.815e-06 	 1.939e-07 
  18.85 	  186.44 	    1.51 	 1.109e-03 	 2.594e-04 	 1.308e-05 	 6.848e-07 	 2.702e-06 	 1.107e-07 
  21.11 	  185.38 	    1.47 	 1.115e-03 	 2.662e-04 	 1.335e-05 	 5.850e-07 	 2.782e-06 	 9.664e-08 
  23.35 	  184.08 	    1.27 	 1.117e-03 	 2.490e-04 	 1.331e-05 	 3.909e-07 	 2.768e-06 	 1.411e-07 
  25.59 	  182.65 	    1.16 	 1.126e-03 	 2.578e-04 	 1.301e-05 	 6.045e-07 	 2.780e-06 	 2.509e-07 
  27.83 	  181.82 	    1.16 	 1.124e-03 	 2.140e-04 	 1.304e-05 	 4.381e-07 	 2.836e-06 	 2.709e-07 
  30.06 	  179.86 	    1.10 	 1.116e-03 	 1.950e-04 	 1.296e-05 	 5.067e-07 	 2.874e-06 	 3.143e-07 
  32.29 	  176.74 	    0.89 	 1.184e-03 	 2.365e-04 	 1.314e-05 	 9.264e-07 	 2.950e-06 	 3.498e-07 
  34.51 	  174.70 	    0.97 	 1.128e-03 	 1.455e-04 	 1.307e-05 	 8.646e-07 	 2.902e-06 	 2.233e-07 
  36.73 	  175.85 	    1.02 	 1.095e-03 	 9.841e-05 	 1.288e-05 	 7.111e-07 	 2.753e-06 	 1.769e-07 
  38.95 	  178.00 	    0.92 	 1.153e-03 	 8.739e-05 	 1.298e-05 	 7.614e-07 	 2.675e-06 	 2.222e-07 
  41.16 	  175.87 	    1.16 	 1.139e-03 	 8.273e-05 	 1.280e-05 	 9.587e-07 	 2.611e-06 	 2.381e-07 
  43.36 	  170.16 	    1.51 	 1.129e-03 	 9.905e-05 	 1.284e-05 	 1.457e-06 	 2.687e-06 	 3.997e-07 
  45.56 	  164.80 	    1.42 	 1.315e-03 	 1.449e-04 	 1.333e-05 	 9.657e-07 	 2.816e-06 	 5.193e-07 
  47.75 	  160.64 	    1.65 	 1.321e-03 	 2.543e-04 	 1.379e-05 	 1.679e-06 	 2.953e-06 	 6.461e-07 
  49.95 	  154.38 	    1.99 	 1.112e-03 	 2.081e-04 	 1.438e-05 	 3.808e-06 	 3.025e-06 	 8.398e-07 
  52.13 	  147.72 	    2.37 	 1.128e-03 	 1.044e-04 	 1.370e-05 	 2.609e-06 	 2.746e-06 	 7.861e-07 
  54.32 	  144.02 	    3.02 	 1.246e-03 	 1.559e-04 	 1.267e-05 	 8.736e-07 	 2.424e-06 	 5.733e-07 
  56.49 	  143.72 	    3.89 	 1.289e-03 	 1.582e-04 	 1.243e-05 	 8.278e-07 	 2.388e-06 	 6.400e-07 
  58.66 	  142.81 	    4.73 	 1.313e-03 	 2.006e-04 	 1.306e-05 	 8.524e-07 	 2.444e-06 	 7.784e-07 
  60.83 	  141.26 	    5.34 	 1.347e-03 	 2.976e-04 	 1.366e-05 	 9.999e-07 	 2.541e-06 	 9.352e-07 
  63.00 	  139.57 	    5.75 	 1.411e-03 	 4.254e-04 	 1.396e-05 	 1.376e-06 	 2.699e-06 	 1.154e-06 
  65.16 	  137.59 	    6.03 	 1.463e-03 	 5.755e-04 	 1.440e-05 	 2.284e-06 	 2.889e-06 	 1.388e-06 
  67.31 	  134.77 	    6.12 	 1.482e-03 	 7.206e-04 	 1.482e-05 	 3.463e-06 	 3.138e-06 	 1.701e-06 
  69.46 	  132.22 	    6.06 	 1.530e-03 	 8.515e-04 	 1.521e-05 	 4.844e-06 	 3.588e-06 	 2.226e-06 
  71.60 	  130.98 	    5.87 	 1.607e-03 	 9.739e-04 	 1.595e-05 	 6.529e-06 	 4.255e-06 	 2.970e-06 
  73.74 	  131.37 	    5.59 	 1.689e-03 	 1.085e-03 	 1.753e-05 	 8.827e-06 	 5.172e-06 	 3.998e-06 
  76.92 	  135.96 	    5.56 	 1.851e-03 	 1.253e-03 	 2.276e-05 	 1.486e-05 	 7.571e-06 	 6.916e-06 
  80.10 	  143.30 	    6.88 	 2.006e-03 	 1.354e-03 	 3.391e-05 	 2.686e-05 	 1.270e-05 	 1.333e-05 
  82.22 	  148.00 	    7.88 	 1.988e-03 	 1.262e-03 	 4.564e-05 	 4.023e-05 	 1.720e-05 	 1.879e-05 
  84.33 	  149.98 	    9.06 	 1.899e-03 	 1.106e-03 	 5.725e-05 	 5.455e-05 	 1.820e-05 	 2.023e-05 
  86.44 	  150.25 	   10.55 	 1.805e-03 	 9.546e-04 	 5.970e-05 	 5.805e-05 	 1.506e-05 	 1.638e-05 
  88.54 	  147.44 	   12.47 	 1.720e-03 	 8.052e-04 	 4.566e-05 	 4.103e-05 	 1.066e-05 	 1.048e-05 
