Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
    4.61 	  156.16 	    1.38 	 9.308e-04 	 1.385e-04 	 8.841e-06 	 5.557e-07 	 1.797e-06 	 9.638e-08 
   7.10 	  152.13 	    1.18 	 9.722e-04 	 1.206e-04 	 9.382e-06 	 8.514e-07 	 1.875e-06 	 8.267e-08 
   9.58 	  149.49 	    0.54 	 1.110e-03 	 1.422e-04 	 1.082e-05 	 1.241e-06 	 2.102e-06 	 9.755e-08 
  11.24 	  149.86 	    0.38 	 1.277e-03 	 1.780e-04 	 1.217e-05 	 1.332e-06 	 2.367e-06 	 9.578e-08 
  12.90 	  148.92 	    0.37 	 1.365e-03 	 2.095e-04 	 1.322e-05 	 1.217e-06 	 2.627e-06 	 1.006e-07 
  14.56 	  147.01 	    0.46 	 1.427e-03 	 2.238e-04 	 1.441e-05 	 1.174e-06 	 2.895e-06 	 1.183e-07 
  16.22 	  146.63 	    0.55 	 1.600e-03 	 2.451e-04 	 1.540e-05 	 1.284e-06 	 2.998e-06 	 1.310e-07 
  17.88 	  145.62 	    0.78 	 1.584e-03 	 2.237e-04 	 1.577e-05 	 1.310e-06 	 3.138e-06 	 1.603e-07 
  20.35 	  146.55 	    0.90 	 1.590e-03 	 1.913e-04 	 1.621e-05 	 1.163e-06 	 3.252e-06 	 1.558e-07 
  22.82 	  148.16 	    0.45 	 1.531e-03 	 1.719e-04 	 1.518e-05 	 7.994e-07 	 3.108e-06 	 1.698e-07 
  24.47 	  147.44 	    0.80 	 1.518e-03 	 1.745e-04 	 1.538e-05 	 8.607e-07 	 3.191e-06 	 1.807e-07 
  26.12 	  148.57 	    1.05 	 1.570e-03 	 1.625e-04 	 1.584e-05 	 8.939e-07 	 3.258e-06 	 1.933e-07 
  27.77 	  150.31 	    0.82 	 1.636e-03 	 1.162e-04 	 1.659e-05 	 8.777e-07 	 3.399e-06 	 1.567e-07 
  29.42 	  151.61 	    0.49 	 1.686e-03 	 1.048e-04 	 1.684e-05 	 9.891e-07 	 3.454e-06 	 1.667e-07 
  31.07 	  151.71 	    0.60 	 1.674e-03 	 1.402e-04 	 1.696e-05 	 7.844e-07 	 3.561e-06 	 1.801e-07 
  32.72 	  151.84 	    0.55 	 1.749e-03 	 1.083e-04 	 1.772e-05 	 9.323e-07 	 3.609e-06 	 1.933e-07 
  34.37 	  152.99 	    0.69 	 1.647e-03 	 1.340e-04 	 1.623e-05 	 1.163e-06 	 3.355e-06 	 1.767e-07 
  36.01 	  155.28 	    0.93 	 1.741e-03 	 1.075e-04 	 1.687e-05 	 7.751e-07 	 3.434e-06 	 2.061e-07 
  37.65 	  157.68 	    1.08 	 1.915e-03 	 1.021e-04 	 1.842e-05 	 7.253e-07 	 3.718e-06 	 2.460e-07 
  39.29 	  159.42 	    1.17 	 2.008e-03 	 1.046e-04 	 1.970e-05 	 1.150e-06 	 3.902e-06 	 2.755e-07 
  41.75 	  159.93 	    1.38 	 1.948e-03 	 1.361e-04 	 1.979e-05 	 1.261e-06 	 3.852e-06 	 3.398e-07 
  44.21 	  158.44 	    1.83 	 1.698e-03 	 1.892e-04 	 1.737e-05 	 1.177e-06 	 3.563e-06 	 4.593e-07 
  45.85 	  158.64 	    2.40 	 1.987e-03 	 1.662e-04 	 1.979e-05 	 8.185e-07 	 3.832e-06 	 5.779e-07 
  47.48 	  161.08 	    3.00 	 2.462e-03 	 1.819e-04 	 2.311e-05 	 1.308e-06 	 4.308e-06 	 7.795e-07 
  49.11 	  164.43 	    3.56 	 2.604e-03 	 1.873e-04 	 2.344e-05 	 1.951e-06 	 4.489e-06 	 9.788e-07 
  50.74 	  168.48 	    4.15 	 2.477e-03 	 2.306e-04 	 2.272e-05 	 1.939e-06 	 4.409e-06 	 1.178e-06 
  53.19 	  173.38 	    5.02 	 2.271e-03 	 2.231e-04 	 2.305e-05 	 1.860e-06 	 4.209e-06 	 1.486e-06 
  55.62 	  173.83 	    5.86 	 2.186e-03 	 2.097e-04 	 2.339e-05 	 1.749e-06 	 4.123e-06 	 1.815e-06 
  58.06 	  175.26 	    6.74 	 2.178e-03 	 2.264e-04 	 2.334e-05 	 2.128e-06 	 4.184e-06 	 2.234e-06 
  60.49 	  177.16 	    7.61 	 2.099e-03 	 2.697e-04 	 2.314e-05 	 2.588e-06 	 4.355e-06 	 2.763e-06 
  62.11 	  177.83 	    8.23 	 2.021e-03 	 3.518e-04 	 2.370e-05 	 3.246e-06 	 4.645e-06 	 3.290e-06 
  63.73 	  177.56 	    8.78 	 1.999e-03 	 4.465e-04 	 2.467e-05 	 4.119e-06 	 5.109e-06 	 4.012e-06 
  65.35 	  177.51 	    9.18 	 2.098e-03 	 5.113e-04 	 2.615e-05 	 4.918e-06 	 5.858e-06 	 5.050e-06 
  66.97 	  177.80 	    9.46 	 2.241e-03 	 6.040e-04 	 2.843e-05 	 6.014e-06 	 6.998e-06 	 6.563e-06 
  68.58 	  178.38 	    9.65 	 2.320e-03 	 7.582e-04 	 3.129e-05 	 7.391e-06 	 8.577e-06 	 8.671e-06 
  70.20 	  178.96 	    9.75 	 2.468e-03 	 9.380e-04 	 3.456e-05 	 8.763e-06 	 1.059e-05 	 1.141e-05 
  71.81 	  177.05 	    9.75 	 2.680e-03 	 1.141e-03 	 3.846e-05 	 1.040e-05 	 1.291e-05 	 1.462e-05 
  73.42 	  176.04 	    9.66 	 2.936e-03 	 1.394e-03 	 4.238e-05 	 1.236e-05 	 1.526e-05 	 1.784e-05 
  75.03 	  175.13 	    9.47 	 3.248e-03 	 1.685e-03 	 4.534e-05 	 1.380e-05 	 1.712e-05 	 2.009e-05 
  76.64 	  174.36 	    9.20 	 3.560e-03 	 2.005e-03 	 4.699e-05 	 1.421e-05 	 1.798e-05 	 2.080e-05 
  79.03 	  173.07 	    8.63 	 4.120e-03 	 2.572e-03 	 4.965e-05 	 1.695e-05 	 1.772e-05 	 2.020e-05 
  81.42 	  171.67 	    7.97 	 4.690e-03 	 3.126e-03 	 5.405e-05 	 2.304e-05 	 1.763e-05 	 2.057e-05 
  83.02 	  172.61 	    7.49 	 4.986e-03 	 3.487e-03 	 5.714e-05 	 2.650e-05 	 1.813e-05 	 2.189e-05 
  84.62 	  172.12 	    6.96 	 5.173e-03 	 3.672e-03 	 5.931e-05 	 2.897e-05 	 1.747e-05 	 2.153e-05 
  86.21 	  167.13 	    6.38 	 5.045e-03 	 3.500e-03 	 5.977e-05 	 3.057e-05 	 1.495e-05 	 1.799e-05 
  87.81 	  165.55 	    6.73 	 4.543e-03 	 3.067e-03 	 5.527e-05 	 2.920e-05 	 1.191e-05 	 1.333e-05 
  89.40 	  164.88 	    7.64 	 3.904e-03 	 2.502e-03 	 4.573e-05 	 2.323e-05 	 9.354e-06 	 9.355e-06 
