Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   16.82 	  191.34 	    1.01 	 9.234e-04 	 1.492e-04 	 1.068e-05 	 6.035e-07 	 2.256e-06 	 1.893e-07 
  19.87 	  206.19 	    1.06 	 9.202e-04 	 1.502e-04 	 9.728e-06 	 6.652e-07 	 2.111e-06 	 2.400e-07 
  22.91 	  221.69 	    0.91 	 8.328e-04 	 7.703e-05 	 9.583e-06 	 3.560e-07 	 2.071e-06 	 2.368e-07 
  25.95 	  238.08 	    1.18 	 9.906e-04 	 1.468e-04 	 9.632e-06 	 4.287e-07 	 2.239e-06 	 2.161e-07 
  31.90 	  230.77 	    3.04 	 9.664e-04 	 1.360e-04 	 9.765e-06 	 2.725e-07 	 2.165e-06 	 2.207e-07 
  37.82 	  204.03 	    1.90 	 8.446e-04 	 8.986e-05 	 9.651e-06 	 5.037e-07 	 2.019e-06 	 1.751e-07 
  40.80 	  205.57 	    0.58 	 1.022e-03 	 1.289e-04 	 9.653e-06 	 4.872e-07 	 2.140e-06 	 2.176e-07 
  45.21 	  194.03 	    1.29 	 9.204e-04 	 1.099e-04 	 9.835e-06 	 3.975e-07 	 2.193e-06 	 2.323e-07 
  49.61 	  168.35 	    1.80 	 9.392e-04 	 7.865e-05 	 9.415e-06 	 7.861e-07 	 2.008e-06 	 2.801e-07 
  52.55 	  155.31 	    1.41 	 1.035e-03 	 2.229e-04 	 1.050e-05 	 2.006e-06 	 2.001e-06 	 3.883e-07 
  55.47 	  148.08 	    1.72 	 9.894e-04 	 3.181e-04 	 1.081e-05 	 2.061e-06 	 2.080e-06 	 4.529e-07 
  58.39 	  144.52 	    1.81 	 1.081e-03 	 2.279e-04 	 1.006e-05 	 1.305e-06 	 2.211e-06 	 5.263e-07 
  61.29 	  140.71 	    2.07 	 1.121e-03 	 3.014e-04 	 1.076e-05 	 1.015e-06 	 2.475e-06 	 6.671e-07 
  65.58 	  133.87 	    2.74 	 1.280e-03 	 4.510e-04 	 1.204e-05 	 1.121e-06 	 3.063e-06 	 9.559e-07 
  69.85 	  132.20 	    3.08 	 1.816e-03 	 5.599e-04 	 1.211e-05 	 2.506e-06 	 3.561e-06 	 1.510e-06 
  74.10 	  133.38 	    3.54 	 2.146e-03 	 6.974e-04 	 1.252e-05 	 2.792e-06 	 4.664e-06 	 3.031e-06 
  79.71 	  145.16 	    4.95 	 2.314e-03 	 8.988e-04 	 1.607e-05 	 5.032e-06 	 7.492e-06 	 7.439e-06 
  83.89 	  155.51 	    6.14 	 2.649e-03 	 9.476e-04 	 2.458e-05 	 1.181e-05 	 8.770e-06 	 9.682e-06 
  86.70 	  163.02 	    7.12 	 3.111e-03 	 1.011e-03 	 3.163e-05 	 1.778e-05 	 7.833e-06 	 8.304e-06 
  89.50 	  173.81 	    8.56 	 2.855e-03 	 8.689e-04 	 2.697e-05 	 1.511e-05 	 5.824e-06 	 5.210e-06 
