Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
    7.95 	  181.31 	    2.10 	 8.829e-04 	 1.390e-04 	 9.434e-06 	 1.402e-06 	 2.099e-06 	 2.315e-07 
  10.33 	  186.16 	    2.34 	 9.114e-04 	 1.472e-04 	 9.234e-06 	 1.244e-06 	 2.004e-06 	 2.546e-07 
  12.71 	  191.99 	    2.15 	 1.029e-03 	 1.658e-04 	 9.457e-06 	 6.904e-07 	 1.961e-06 	 1.968e-07 
  16.25 	  197.65 	    1.58 	 1.223e-03 	 2.273e-04 	 1.050e-05 	 5.328e-07 	 2.107e-06 	 1.368e-07 
  19.78 	  198.64 	    1.24 	 1.229e-03 	 2.517e-04 	 9.989e-06 	 4.805e-07 	 2.075e-06 	 2.140e-07 
  22.14 	  197.38 	    1.07 	 1.130e-03 	 2.007e-04 	 9.315e-06 	 4.270e-07 	 1.990e-06 	 1.869e-07 
  24.50 	  196.95 	    1.07 	 1.006e-03 	 1.466e-04 	 9.426e-06 	 2.774e-07 	 1.965e-06 	 1.238e-07 
  27.98 	  199.31 	    1.29 	 1.184e-03 	 1.817e-04 	 9.286e-06 	 4.981e-07 	 2.004e-06 	 1.676e-07 
  31.45 	  199.43 	    1.50 	 9.426e-04 	 1.347e-04 	 9.439e-06 	 4.819e-07 	 2.111e-06 	 2.367e-07 
  36.08 	  206.58 	    2.39 	 1.064e-03 	 1.472e-04 	 9.618e-06 	 3.785e-07 	 2.100e-06 	 1.869e-07 
  42.96 	  205.11 	    1.55 	 1.133e-03 	 1.511e-04 	 9.449e-06 	 3.916e-07 	 1.953e-06 	 1.893e-07 
  47.54 	  184.24 	    1.39 	 9.304e-04 	 1.475e-04 	 9.523e-06 	 4.810e-07 	 1.923e-06 	 1.957e-07 
  49.83 	  183.40 	    1.17 	 1.039e-03 	 1.497e-04 	 9.133e-06 	 4.202e-07 	 1.899e-06 	 1.655e-07 
  52.13 	  182.11 	    1.14 	 1.047e-03 	 1.832e-04 	 9.157e-06 	 5.296e-07 	 1.896e-06 	 1.850e-07 
  54.41 	  177.28 	    0.82 	 9.926e-04 	 1.700e-04 	 9.339e-06 	 4.847e-07 	 1.901e-06 	 2.543e-07 
  56.69 	  173.25 	    0.73 	 1.009e-03 	 1.559e-04 	 9.471e-06 	 5.366e-07 	 1.916e-06 	 3.592e-07 
  58.97 	  168.80 	    1.14 	 1.044e-03 	 1.476e-04 	 9.617e-06 	 6.260e-07 	 1.939e-06 	 4.694e-07 
  61.24 	  162.81 	    2.10 	 1.039e-03 	 1.763e-04 	 9.683e-06 	 5.596e-07 	 1.966e-06 	 5.798e-07 
  63.51 	  158.47 	    3.46 	 1.097e-03 	 2.152e-04 	 9.735e-06 	 5.873e-07 	 2.033e-06 	 7.203e-07 
  65.77 	  155.05 	    4.91 	 1.206e-03 	 2.817e-04 	 1.005e-05 	 7.609e-07 	 2.176e-06 	 9.078e-07 
  68.02 	  150.41 	    6.30 	 1.245e-03 	 4.216e-04 	 1.036e-05 	 1.241e-06 	 2.396e-06 	 1.152e-06 
  70.27 	  147.20 	    7.52 	 1.323e-03 	 6.178e-04 	 1.038e-05 	 1.522e-06 	 2.678e-06 	 1.464e-06 
  72.51 	  145.56 	    8.44 	 1.504e-03 	 8.557e-04 	 1.069e-05 	 1.789e-06 	 3.082e-06 	 1.909e-06 
  74.75 	  142.47 	    8.80 	 1.676e-03 	 1.052e-03 	 1.144e-05 	 2.220e-06 	 3.729e-06 	 2.597e-06 
  76.98 	  135.25 	    8.56 	 1.813e-03 	 1.104e-03 	 1.300e-05 	 3.039e-06 	 4.725e-06 	 3.618e-06 
  79.21 	  127.57 	    7.93 	 2.027e-03 	 1.182e-03 	 1.614e-05 	 4.625e-06 	 6.142e-06 	 5.091e-06 
  81.43 	  122.90 	    7.03 	 2.379e-03 	 1.590e-03 	 2.075e-05 	 7.101e-06 	 7.614e-06 	 6.731e-06 
  83.65 	  118.28 	    5.97 	 2.603e-03 	 2.024e-03 	 2.498e-05 	 9.595e-06 	 7.971e-06 	 7.340e-06 
  86.94 	  111.26 	    8.05 	 1.903e-03 	 1.185e-03 	 2.218e-05 	 8.263e-06 	 5.113e-06 	 3.839e-06 
