Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   26.46 	  150.52 	    1.39 	 1.171e-03 	 2.972e-04 	 9.312e-06 	 1.229e-06 	 1.923e-06 	 1.691e-07 
  30.20 	  150.53 	    1.28 	 1.148e-03 	 2.062e-04 	 9.272e-06 	 8.933e-07 	 1.898e-06 	 1.720e-07 
  33.92 	  154.16 	    1.19 	 1.218e-03 	 1.318e-04 	 9.360e-06 	 9.074e-07 	 1.947e-06 	 1.626e-07 
  36.40 	  154.90 	    1.25 	 1.188e-03 	 1.438e-04 	 9.646e-06 	 8.597e-07 	 2.011e-06 	 1.580e-07 
  38.87 	  156.42 	    1.28 	 1.280e-03 	 1.077e-04 	 9.980e-06 	 8.054e-07 	 2.097e-06 	 1.756e-07 
  41.33 	  161.34 	    1.38 	 1.191e-03 	 1.322e-04 	 1.082e-05 	 7.225e-07 	 2.252e-06 	 1.582e-07 
  43.78 	  172.57 	    1.34 	 1.221e-03 	 1.215e-04 	 1.058e-05 	 7.935e-07 	 2.208e-06 	 2.020e-07 
  46.23 	  180.83 	    1.37 	 1.262e-03 	 1.071e-04 	 9.832e-06 	 6.451e-07 	 2.053e-06 	 2.778e-07 
  48.66 	  179.18 	    1.42 	 1.154e-03 	 1.268e-04 	 1.026e-05 	 8.492e-07 	 2.071e-06 	 3.336e-07 
  51.10 	  173.30 	    1.19 	 1.196e-03 	 9.158e-05 	 1.037e-05 	 9.153e-07 	 2.167e-06 	 4.052e-07 
  53.52 	  165.58 	    1.15 	 1.209e-03 	 1.150e-04 	 1.074e-05 	 9.400e-07 	 2.206e-06 	 4.100e-07 
  55.93 	  159.49 	    1.61 	 1.201e-03 	 1.019e-04 	 1.082e-05 	 1.155e-06 	 2.173e-06 	 3.941e-07 
  58.34 	  153.72 	    2.52 	 1.146e-03 	 1.589e-04 	 1.074e-05 	 1.009e-06 	 2.145e-06 	 3.980e-07 
  60.73 	  148.86 	    3.50 	 9.982e-04 	 1.892e-04 	 1.130e-05 	 1.138e-06 	 2.218e-06 	 4.664e-07 
  63.13 	  146.72 	    4.41 	 9.440e-04 	 1.739e-04 	 1.171e-05 	 1.487e-06 	 2.318e-06 	 6.429e-07 
  65.51 	  147.00 	    5.18 	 9.801e-04 	 1.777e-04 	 1.198e-05 	 1.886e-06 	 2.464e-06 	 8.505e-07 
  67.88 	  147.11 	    5.77 	 9.310e-04 	 2.154e-04 	 1.268e-05 	 2.180e-06 	 2.702e-06 	 1.090e-06 
  70.25 	  146.08 	    6.09 	 8.582e-04 	 2.729e-04 	 1.445e-05 	 2.557e-06 	 2.937e-06 	 1.385e-06 
  72.61 	  145.76 	    6.15 	 8.377e-04 	 3.102e-04 	 1.569e-05 	 3.064e-06 	 3.136e-06 	 1.769e-06 
  74.96 	  145.45 	    6.00 	 8.389e-04 	 3.220e-04 	 1.546e-05 	 3.575e-06 	 3.395e-06 	 2.304e-06 
  77.30 	  141.07 	    5.67 	 8.370e-04 	 3.220e-04 	 1.535e-05 	 4.297e-06 	 3.752e-06 	 2.978e-06 
  79.64 	  134.36 	    5.20 	 8.345e-04 	 3.123e-04 	 1.611e-05 	 5.617e-06 	 4.375e-06 	 4.052e-06 
  81.96 	  130.19 	    5.51 	 8.597e-04 	 2.995e-04 	 1.837e-05 	 8.552e-06 	 5.403e-06 	 5.747e-06 
  84.29 	  129.77 	    6.89 	 9.056e-04 	 2.851e-04 	 2.163e-05 	 1.252e-05 	 6.053e-06 	 6.778e-06 
  86.59 	  131.51 	    8.58 	 9.599e-04 	 2.958e-04 	 2.358e-05 	 1.505e-05 	 5.669e-06 	 5.976e-06 
  88.90 	  133.03 	   10.76 	 1.019e-03 	 3.967e-04 	 2.159e-05 	 1.208e-05 	 4.651e-06 	 4.025e-06 
