Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   28.45 	  168.01 	    2.85 	 1.296e-03 	 3.196e-04 	 6.508e-06 	 8.427e-07 	 1.429e-06 	 1.204e-07 
  30.08 	  177.44 	    2.89 	 1.213e-03 	 2.128e-04 	 6.181e-06 	 7.570e-07 	 1.400e-06 	 1.205e-07 
  32.50 	  180.29 	    2.87 	 1.195e-03 	 1.836e-04 	 7.042e-06 	 6.150e-07 	 1.486e-06 	 1.457e-07 
  34.91 	  180.22 	    3.26 	 1.164e-03 	 1.743e-04 	 7.499e-06 	 6.903e-07 	 1.562e-06 	 1.369e-07 
  36.54 	  178.18 	    3.20 	 1.096e-03 	 1.641e-04 	 7.079e-06 	 5.922e-07 	 1.564e-06 	 9.759e-08 
  38.17 	  177.53 	    2.84 	 1.111e-03 	 1.432e-04 	 7.377e-06 	 4.302e-07 	 1.626e-06 	 9.883e-08 
  39.79 	  180.50 	    2.65 	 1.130e-03 	 1.410e-04 	 7.481e-06 	 4.384e-07 	 1.614e-06 	 1.255e-07 
  41.41 	  183.41 	    2.46 	 1.115e-03 	 1.213e-04 	 7.526e-06 	 4.377e-07 	 1.559e-06 	 1.524e-07 
  43.03 	  186.15 	    2.31 	 1.117e-03 	 1.149e-04 	 7.819e-06 	 3.555e-07 	 1.535e-06 	 1.792e-07 
  44.66 	  189.34 	    2.57 	 1.120e-03 	 1.301e-04 	 7.880e-06 	 3.828e-07 	 1.527e-06 	 2.112e-07 
  46.28 	  190.41 	    2.89 	 1.105e-03 	 1.230e-04 	 7.804e-06 	 4.328e-07 	 1.549e-06 	 2.607e-07 
  47.90 	  187.80 	    2.87 	 1.060e-03 	 1.205e-04 	 7.900e-06 	 5.438e-07 	 1.587e-06 	 3.078e-07 
  49.52 	  183.63 	    2.80 	 1.035e-03 	 1.140e-04 	 7.906e-06 	 6.630e-07 	 1.600e-06 	 3.494e-07 
  51.13 	  178.31 	    2.52 	 1.082e-03 	 8.931e-05 	 8.171e-06 	 7.448e-07 	 1.614e-06 	 3.827e-07 
  53.54 	  171.82 	    1.55 	 1.072e-03 	 9.468e-05 	 8.733e-06 	 5.984e-07 	 1.597e-06 	 4.093e-07 
  55.94 	  165.76 	    0.86 	 9.698e-04 	 1.460e-04 	 8.838e-06 	 1.081e-06 	 1.597e-06 	 5.040e-07 
  57.55 	  161.27 	    0.87 	 9.775e-04 	 1.492e-04 	 8.943e-06 	 1.175e-06 	 1.641e-06 	 5.415e-07 
  59.16 	  159.53 	    1.14 	 1.033e-03 	 1.229e-04 	 8.964e-06 	 8.521e-07 	 1.704e-06 	 5.552e-07 
  60.77 	  162.63 	    1.40 	 1.016e-03 	 9.343e-05 	 8.971e-06 	 6.839e-07 	 1.778e-06 	 5.582e-07 
  62.38 	  166.56 	    1.64 	 1.015e-03 	 9.070e-05 	 9.162e-06 	 9.509e-07 	 1.851e-06 	 5.818e-07 
  63.99 	  168.01 	    2.01 	 1.056e-03 	 7.172e-05 	 9.447e-06 	 1.174e-06 	 1.923e-06 	 6.496e-07 
  65.59 	  165.50 	    2.48 	 1.047e-03 	 8.368e-05 	 9.735e-06 	 1.261e-06 	 1.979e-06 	 7.169e-07 
  67.19 	  161.53 	    2.99 	 1.017e-03 	 9.451e-05 	 1.008e-05 	 1.377e-06 	 2.053e-06 	 8.087e-07 
  68.79 	  158.51 	    3.50 	 1.018e-03 	 9.208e-05 	 1.038e-05 	 1.572e-06 	 2.173e-06 	 9.517e-07 
  70.39 	  160.66 	    3.98 	 1.106e-03 	 8.736e-05 	 1.087e-05 	 1.721e-06 	 2.325e-06 	 1.115e-06 
  71.99 	  167.88 	    4.42 	 1.218e-03 	 8.599e-05 	 1.152e-05 	 1.948e-06 	 2.490e-06 	 1.276e-06 
  73.59 	  173.29 	    4.82 	 1.248e-03 	 1.508e-04 	 1.225e-05 	 2.369e-06 	 2.657e-06 	 1.439e-06 
  75.18 	  174.12 	    5.20 	 1.275e-03 	 2.350e-04 	 1.316e-05 	 2.858e-06 	 2.828e-06 	 1.608e-06 
  76.78 	  171.31 	    5.57 	 1.337e-03 	 2.995e-04 	 1.428e-05 	 3.382e-06 	 3.069e-06 	 1.842e-06 
  78.37 	  167.11 	    5.94 	 1.433e-03 	 3.735e-04 	 1.553e-05 	 4.004e-06 	 3.450e-06 	 2.211e-06 
  80.75 	  164.56 	    6.42 	 1.593e-03 	 5.275e-04 	 1.737e-05 	 5.132e-06 	 4.196e-06 	 2.970e-06 
  83.12 	  162.35 	    6.72 	 1.654e-03 	 6.727e-04 	 2.006e-05 	 6.597e-06 	 5.197e-06 	 4.016e-06 
  84.71 	  158.80 	    6.71 	 1.733e-03 	 7.408e-04 	 2.302e-05 	 7.976e-06 	 5.981e-06 	 4.810e-06 
  86.29 	  155.26 	    6.49 	 1.986e-03 	 8.988e-04 	 2.692e-05 	 9.933e-06 	 6.430e-06 	 5.333e-06 
  87.88 	  150.79 	    6.03 	 2.400e-03 	 1.205e-03 	 3.173e-05 	 1.264e-05 	 6.284e-06 	 5.314e-06 
  89.46 	  142.53 	    5.37 	 2.300e-03 	 1.114e-03 	 3.048e-05 	 1.284e-05 	 5.161e-06 	 4.005e-06 
