Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   14.97 	  208.66 	    1.23 	 9.520e-04 	 1.729e-04 	 8.168e-06 	 7.354e-07 	 1.791e-06 	 3.009e-07 
  16.88 	  205.28 	    0.86 	 8.824e-04 	 1.610e-04 	 7.507e-06 	 8.172e-07 	 1.713e-06 	 3.350e-07 
  18.79 	  200.91 	    0.80 	 6.237e-04 	 8.674e-05 	 5.487e-06 	 6.032e-07 	 1.332e-06 	 2.925e-07 
  21.61 	  195.15 	    0.60 	 5.376e-04 	 6.119e-05 	 4.872e-06 	 4.444e-07 	 1.148e-06 	 2.155e-07 
  26.29 	  189.09 	    0.87 	 8.015e-04 	 1.069e-04 	 7.303e-06 	 4.606e-07 	 1.581e-06 	 1.676e-07 
  30.05 	  185.03 	    0.93 	 6.792e-04 	 9.281e-05 	 6.103e-06 	 2.791e-07 	 1.376e-06 	 1.235e-07 
  31.93 	  183.56 	    0.57 	 6.736e-04 	 9.449e-05 	 6.070e-06 	 2.446e-07 	 1.358e-06 	 1.435e-07 
  33.81 	  182.96 	    0.72 	 7.604e-04 	 9.777e-05 	 7.344e-06 	 3.769e-07 	 1.624e-06 	 2.205e-07 
  37.52 	  181.21 	    1.05 	 8.152e-04 	 9.208e-05 	 7.463e-06 	 4.052e-07 	 1.711e-06 	 2.149e-07 
  41.22 	  173.44 	    0.99 	 8.342e-04 	 8.298e-05 	 7.184e-06 	 3.041e-07 	 1.531e-06 	 1.315e-07 
  43.09 	  170.11 	    0.94 	 8.091e-04 	 8.299e-05 	 7.097e-06 	 2.835e-07 	 1.524e-06 	 1.569e-07 
  44.95 	  168.48 	    0.98 	 8.125e-04 	 7.346e-05 	 7.303e-06 	 2.612e-07 	 1.567e-06 	 1.898e-07 
  46.81 	  166.51 	    0.67 	 8.269e-04 	 5.054e-05 	 7.658e-06 	 2.561e-07 	 1.614e-06 	 1.829e-07 
  48.66 	  164.07 	    0.53 	 7.928e-04 	 6.419e-05 	 7.513e-06 	 3.610e-07 	 1.631e-06 	 1.732e-07 
  50.51 	  161.09 	    0.64 	 8.180e-04 	 5.662e-05 	 7.802e-06 	 4.379e-07 	 1.648e-06 	 2.133e-07 
  53.27 	  157.03 	    0.64 	 8.640e-04 	 7.558e-05 	 7.748e-06 	 3.049e-07 	 1.663e-06 	 2.919e-07 
  56.03 	  155.45 	    0.95 	 8.489e-04 	 1.354e-04 	 7.545e-06 	 3.196e-07 	 1.669e-06 	 3.615e-07 
  57.87 	  156.77 	    0.97 	 8.917e-04 	 1.475e-04 	 7.584e-06 	 4.886e-07 	 1.659e-06 	 4.163e-07 
  59.70 	  157.75 	    0.99 	 9.222e-04 	 1.232e-04 	 7.614e-06 	 5.087e-07 	 1.626e-06 	 4.896e-07 
  61.53 	  156.50 	    1.51 	 9.001e-04 	 1.283e-04 	 7.917e-06 	 5.892e-07 	 1.647e-06 	 5.977e-07 
  63.35 	  155.54 	    2.04 	 8.928e-04 	 1.359e-04 	 8.337e-06 	 8.842e-07 	 1.684e-06 	 7.063e-07 
  66.08 	  157.61 	    2.52 	 9.270e-04 	 1.282e-04 	 8.565e-06 	 1.219e-06 	 1.652e-06 	 8.328e-07 
  68.81 	  159.05 	    3.07 	 9.423e-04 	 1.361e-04 	 8.459e-06 	 1.511e-06 	 1.647e-06 	 9.947e-07 
  70.62 	  160.90 	    3.40 	 9.771e-04 	 1.465e-04 	 8.862e-06 	 1.780e-06 	 1.747e-06 	 1.154e-06 
  72.43 	  162.44 	    3.56 	 9.912e-04 	 1.864e-04 	 9.565e-06 	 2.112e-06 	 1.868e-06 	 1.303e-06 
  74.23 	  163.95 	    3.68 	 9.713e-04 	 2.362e-04 	 1.024e-05 	 2.327e-06 	 2.000e-06 	 1.458e-06 
  76.03 	  165.89 	    3.86 	 9.881e-04 	 2.708e-04 	 1.106e-05 	 2.649e-06 	 2.216e-06 	 1.705e-06 
  77.83 	  167.41 	    4.11 	 1.049e-03 	 2.886e-04 	 1.222e-05 	 3.372e-06 	 2.509e-06 	 2.049e-06 
  79.62 	  168.12 	    4.26 	 1.129e-03 	 3.038e-04 	 1.352e-05 	 4.336e-06 	 2.763e-06 	 2.353e-06 
  81.41 	  167.67 	    4.23 	 1.211e-03 	 3.325e-04 	 1.503e-05 	 5.431e-06 	 2.925e-06 	 2.487e-06 
  86.68 	  153.46 	    3.28 	 1.464e-03 	 3.776e-04 	 1.873e-05 	 7.609e-06 	 3.017e-06 	 1.980e-06 
