Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   25.94 	  193.48 	    2.44 	 9.033e-04 	 1.464e-04 	 8.130e-06 	 4.098e-07 	 1.732e-06 	 1.069e-07 
  28.88 	  191.55 	    2.54 	 8.833e-04 	 1.208e-04 	 7.798e-06 	 3.193e-07 	 1.721e-06 	 7.373e-08 
  31.80 	  189.98 	    2.27 	 9.199e-04 	 1.200e-04 	 8.491e-06 	 6.899e-07 	 1.794e-06 	 1.383e-07 
  34.72 	  186.59 	    1.92 	 9.143e-04 	 1.077e-04 	 8.535e-06 	 3.898e-07 	 1.818e-06 	 2.310e-07 
  37.62 	  183.10 	    1.92 	 9.826e-04 	 1.306e-04 	 8.314e-06 	 3.520e-07 	 1.842e-06 	 2.348e-07 
  40.51 	  180.80 	    1.70 	 9.346e-04 	 1.114e-04 	 8.594e-06 	 4.378e-07 	 1.859e-06 	 1.556e-07 
  43.39 	  179.88 	    1.29 	 8.833e-04 	 9.435e-05 	 8.159e-06 	 2.968e-07 	 1.811e-06 	 9.611e-08 
  46.26 	  179.52 	    1.31 	 8.785e-04 	 1.087e-04 	 8.174e-06 	 3.301e-07 	 1.792e-06 	 1.554e-07 
  49.12 	  179.78 	    1.36 	 8.414e-04 	 1.237e-04 	 7.793e-06 	 3.691e-07 	 1.757e-06 	 1.840e-07 
  51.96 	  182.16 	    1.33 	 8.835e-04 	 1.129e-04 	 7.956e-06 	 3.983e-07 	 1.745e-06 	 1.533e-07 
  54.79 	  182.16 	    1.34 	 8.762e-04 	 9.377e-05 	 8.116e-06 	 4.929e-07 	 1.720e-06 	 1.623e-07 
  57.61 	  177.82 	    1.22 	 8.356e-04 	 7.778e-05 	 7.902e-06 	 5.115e-07 	 1.700e-06 	 1.676e-07 
  60.42 	  172.49 	    1.15 	 8.791e-04 	 6.056e-05 	 8.207e-06 	 4.928e-07 	 1.753e-06 	 1.890e-07 
  63.22 	  166.15 	    1.30 	 9.422e-04 	 7.661e-05 	 8.426e-06 	 6.426e-07 	 1.836e-06 	 2.249e-07 
  66.01 	  158.01 	    1.85 	 9.712e-04 	 1.132e-04 	 8.639e-06 	 8.615e-07 	 2.043e-06 	 3.562e-07 
  68.78 	  151.81 	    2.73 	 1.045e-03 	 1.511e-04 	 9.389e-06 	 1.219e-06 	 2.318e-06 	 5.042e-07 
  71.55 	  150.15 	    3.75 	 1.098e-03 	 2.228e-04 	 1.034e-05 	 1.650e-06 	 2.479e-06 	 6.419e-07 
  74.29 	  151.11 	    4.78 	 1.131e-03 	 3.286e-04 	 1.044e-05 	 1.803e-06 	 2.682e-06 	 8.105e-07 
  77.03 	  152.97 	    5.59 	 1.235e-03 	 4.550e-04 	 1.078e-05 	 1.853e-06 	 2.993e-06 	 9.871e-07 
  79.76 	  153.91 	    6.25 	 1.457e-03 	 6.023e-04 	 1.242e-05 	 2.604e-06 	 3.421e-06 	 1.218e-06 
  82.47 	  153.53 	    6.46 	 1.859e-03 	 7.329e-04 	 1.547e-05 	 4.530e-06 	 3.848e-06 	 1.461e-06 
  85.18 	  151.59 	    6.24 	 2.530e-03 	 9.164e-04 	 1.970e-05 	 6.733e-06 	 4.199e-06 	 1.645e-06 
  87.87 	  148.40 	    5.44 	 2.743e-03 	 1.003e-03 	 2.086e-05 	 7.258e-06 	 4.130e-06 	 1.505e-06 
