Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   20.24 	  144.64 	    2.35 	 1.705e-03 	 2.041e-04 	 1.194e-05 	 5.559e-07 	 2.549e-06 	 1.654e-07 
  23.41 	  156.62 	    2.49 	 1.350e-03 	 1.884e-04 	 1.185e-05 	 1.148e-06 	 2.708e-06 	 2.826e-07 
  26.57 	  165.67 	    2.69 	 1.177e-03 	 6.052e-05 	 1.115e-05 	 8.439e-07 	 2.470e-06 	 2.078e-07 
  29.72 	  175.72 	    2.25 	 1.171e-03 	 6.590e-05 	 1.003e-05 	 3.096e-07 	 2.127e-06 	 1.412e-07 
  32.86 	  180.78 	    2.14 	 1.162e-03 	 7.494e-05 	 1.008e-05 	 3.767e-07 	 2.136e-06 	 1.688e-07 
  37.49 	  179.01 	    2.14 	 1.102e-03 	 5.486e-05 	 1.088e-05 	 4.214e-07 	 2.294e-06 	 1.545e-07 
  42.11 	  180.07 	    2.30 	 1.162e-03 	 4.546e-05 	 1.031e-05 	 3.106e-07 	 2.294e-06 	 2.599e-07 
  45.21 	  182.33 	    2.31 	 1.253e-03 	 5.188e-05 	 1.119e-05 	 5.264e-07 	 2.496e-06 	 3.948e-07 
  48.28 	  182.67 	    2.12 	 1.371e-03 	 6.950e-05 	 1.308e-05 	 5.707e-07 	 2.851e-06 	 6.052e-07 
  51.35 	  181.20 	    2.22 	 1.433e-03 	 6.279e-05 	 1.315e-05 	 9.015e-07 	 2.963e-06 	 7.649e-07 
  54.41 	  178.40 	    2.85 	 1.289e-03 	 1.003e-04 	 1.292e-05 	 1.011e-06 	 2.910e-06 	 8.485e-07 
  57.45 	  173.66 	    3.60 	 1.252e-03 	 8.031e-05 	 1.331e-05 	 1.418e-06 	 2.917e-06 	 9.692e-07 
  60.48 	  168.13 	    4.09 	 1.219e-03 	 1.228e-04 	 1.345e-05 	 2.009e-06 	 3.060e-06 	 1.167e-06 
  63.50 	  161.67 	    4.25 	 1.179e-03 	 1.880e-04 	 1.342e-05 	 2.439e-06 	 3.319e-06 	 1.430e-06 
  66.51 	  155.24 	    4.18 	 1.210e-03 	 2.558e-04 	 1.407e-05 	 2.796e-06 	 3.700e-06 	 1.769e-06 
  69.51 	  150.32 	    3.95 	 1.332e-03 	 3.046e-04 	 1.629e-05 	 3.789e-06 	 4.071e-06 	 2.092e-06 
  75.45 	  144.56 	    4.53 	 1.743e-03 	 2.752e-04 	 2.449e-05 	 7.998e-06 	 3.876e-06 	 1.977e-06 
  81.37 	  136.69 	    7.47 	 2.153e-03 	 4.908e-04 	 4.215e-05 	 1.997e-05 	 3.288e-06 	 1.410e-06 
  84.31 	  135.91 	    9.68 	 2.185e-03 	 5.522e-04 	 5.027e-05 	 2.576e-05 	 3.037e-06 	 1.144e-06 
  87.23 	  143.71 	   12.51 	 1.886e-03 	 5.191e-04 	 3.799e-05 	 1.806e-05 	 2.736e-06 	 1.172e-06 
