Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   24.83 	  210.89 	    2.29 	 7.225e-04 	 1.113e-04 	 6.713e-06 	 6.381e-07 	 1.594e-06 	 1.219e-07 
  29.33 	  206.38 	    2.41 	 6.842e-04 	 1.307e-04 	 6.480e-06 	 7.439e-07 	 1.440e-06 	 1.833e-07 
  35.28 	  197.70 	    2.04 	 6.059e-04 	 6.305e-05 	 5.916e-06 	 2.909e-07 	 1.282e-06 	 1.630e-07 
  39.74 	  187.02 	    1.42 	 5.735e-04 	 5.405e-05 	 5.675e-06 	 2.829e-07 	 1.365e-06 	 1.585e-07 
  42.71 	  180.48 	    1.68 	 6.818e-04 	 8.978e-05 	 6.659e-06 	 5.442e-07 	 1.505e-06 	 2.750e-07 
  45.68 	  174.12 	    1.52 	 6.683e-04 	 9.935e-05 	 6.294e-06 	 5.500e-07 	 1.417e-06 	 2.766e-07 
  48.62 	  169.72 	    1.08 	 6.546e-04 	 8.416e-05 	 5.976e-06 	 3.280e-07 	 1.348e-06 	 2.474e-07 
  51.56 	  168.18 	    1.60 	 6.182e-04 	 3.087e-05 	 6.163e-06 	 2.982e-07 	 1.349e-06 	 1.672e-07 
  54.49 	  166.38 	    1.89 	 6.048e-04 	 4.765e-05 	 5.965e-06 	 5.610e-07 	 1.331e-06 	 2.125e-07 
  57.40 	  163.80 	    2.34 	 6.557e-04 	 5.742e-05 	 5.715e-06 	 5.439e-07 	 1.283e-06 	 2.498e-07 
  60.30 	  160.87 	    2.74 	 5.877e-04 	 7.161e-05 	 5.602e-06 	 6.112e-07 	 1.224e-06 	 2.398e-07 
  64.58 	  158.09 	    2.48 	 6.035e-04 	 6.657e-05 	 6.122e-06 	 7.162e-07 	 1.231e-06 	 2.710e-07 
  68.84 	  158.08 	    3.72 	 6.863e-04 	 1.037e-04 	 6.770e-06 	 7.639e-07 	 1.365e-06 	 4.288e-07 
  71.70 	  159.64 	    4.81 	 7.329e-04 	 1.251e-04 	 7.441e-06 	 8.683e-07 	 1.541e-06 	 5.729e-07 
  74.53 	  159.10 	    5.50 	 8.471e-04 	 1.670e-04 	 8.184e-06 	 1.162e-06 	 1.761e-06 	 7.463e-07 
  77.36 	  157.30 	    5.92 	 9.317e-04 	 2.072e-04 	 8.823e-06 	 1.450e-06 	 1.975e-06 	 9.220e-07 
  80.17 	  154.98 	    6.04 	 1.004e-03 	 2.531e-04 	 9.975e-06 	 2.026e-06 	 2.221e-06 	 1.089e-06 
  82.97 	  153.09 	    5.85 	 1.165e-03 	 3.455e-04 	 1.254e-05 	 3.473e-06 	 2.526e-06 	 1.277e-06 
  85.75 	  151.43 	    5.37 	 1.398e-03 	 5.142e-04 	 1.691e-05 	 5.817e-06 	 2.771e-06 	 1.392e-06 
  88.53 	  146.98 	    4.54 	 1.483e-03 	 6.006e-04 	 1.803e-05 	 6.362e-06 	 2.742e-06 	 1.204e-06 
