Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   16.50 	  172.21 	    3.29 	 8.962e-04 	 1.229e-04 	 9.583e-06 	 5.647e-07 	 2.083e-06 	 1.141e-07 
  19.72 	  189.38 	    4.54 	 9.823e-04 	 1.051e-04 	 8.491e-06 	 5.437e-07 	 1.854e-06 	 1.041e-07 
  22.93 	  200.05 	    2.96 	 1.011e-03 	 1.150e-04 	 8.465e-06 	 3.120e-07 	 1.798e-06 	 7.478e-08 
  26.12 	  194.75 	    2.45 	 9.749e-04 	 1.081e-04 	 8.774e-06 	 3.533e-07 	 1.877e-06 	 6.705e-08 
  29.30 	  183.50 	    2.86 	 9.824e-04 	 8.774e-05 	 8.553e-06 	 3.630e-07 	 1.850e-06 	 8.973e-08 
  32.48 	  173.90 	    2.42 	 9.489e-04 	 9.448e-05 	 8.645e-06 	 2.822e-07 	 1.828e-06 	 8.304e-08 
  35.64 	  170.67 	    2.17 	 9.878e-04 	 6.221e-05 	 8.784e-06 	 4.355e-07 	 1.886e-06 	 9.251e-08 
  38.78 	  172.90 	    2.01 	 9.531e-04 	 8.382e-05 	 8.827e-06 	 3.224e-07 	 1.863e-06 	 9.314e-08 
  41.92 	  174.52 	    2.38 	 9.998e-04 	 5.492e-05 	 9.265e-06 	 4.070e-07 	 1.906e-06 	 9.164e-08 
  45.04 	  173.35 	    2.04 	 9.582e-04 	 9.627e-05 	 9.580e-06 	 6.106e-07 	 1.960e-06 	 1.606e-07 
  48.15 	  174.26 	    2.01 	 9.838e-04 	 6.761e-05 	 9.451e-06 	 5.796e-07 	 1.908e-06 	 2.433e-07 
  51.26 	  174.51 	    1.98 	 1.040e-03 	 7.490e-05 	 1.024e-05 	 7.517e-07 	 2.018e-06 	 2.915e-07 
  54.35 	  173.46 	    2.15 	 1.085e-03 	 1.160e-04 	 1.172e-05 	 9.574e-07 	 2.302e-06 	 3.905e-07 
  57.42 	  172.89 	    3.15 	 1.195e-03 	 1.271e-04 	 1.251e-05 	 1.343e-06 	 2.633e-06 	 5.227e-07 
  60.49 	  173.27 	    4.06 	 1.310e-03 	 1.887e-04 	 1.389e-05 	 1.521e-06 	 3.035e-06 	 6.843e-07 
  65.05 	  170.77 	    5.27 	 1.535e-03 	 3.202e-04 	 1.674e-05 	 2.359e-06 	 3.621e-06 	 9.860e-07 
  69.60 	  162.94 	    6.19 	 1.465e-03 	 5.303e-04 	 1.688e-05 	 3.620e-06 	 4.165e-06 	 1.450e-06 
  72.61 	  155.04 	    6.38 	 1.467e-03 	 6.325e-04 	 1.785e-05 	 4.223e-06 	 4.908e-06 	 2.078e-06 
  75.61 	  146.17 	    6.05 	 1.508e-03 	 8.432e-04 	 1.982e-05 	 5.309e-06 	 5.762e-06 	 2.923e-06 
  78.61 	  136.35 	    5.28 	 1.607e-03 	 1.115e-03 	 2.222e-05 	 7.057e-06 	 6.645e-06 	 4.018e-06 
  83.06 	  126.03 	    5.85 	 1.558e-03 	 1.127e-03 	 2.030e-05 	 6.695e-06 	 5.989e-06 	 3.957e-06 
  87.49 	  127.35 	    9.12 	 1.298e-03 	 6.725e-04 	 1.638e-05 	 4.343e-06 	 4.060e-06 	 1.904e-06 
