Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   39.95 	  167.80 	    5.90 	 8.860e-04 	 1.119e-04 	 1.185e-05 	 7.140e-07 	 2.579e-06 	 3.626e-07 
  41.06 	  169.08 	    6.60 	 9.262e-04 	 7.762e-05 	 1.213e-05 	 8.083e-07 	 2.713e-06 	 3.806e-07 
  42.19 	  167.32 	    6.98 	 1.016e-03 	 9.032e-05 	 1.248e-05 	 7.925e-07 	 2.805e-06 	 2.867e-07 
  43.31 	  166.45 	    6.70 	 1.087e-03 	 1.027e-04 	 1.286e-05 	 7.896e-07 	 2.875e-06 	 2.339e-07 
  44.43 	  167.27 	    6.35 	 1.087e-03 	 1.156e-04 	 1.280e-05 	 8.767e-07 	 2.908e-06 	 2.479e-07 
  45.55 	  168.77 	    6.15 	 1.072e-03 	 1.306e-04 	 1.269e-05 	 9.449e-07 	 2.925e-06 	 2.612e-07 
  46.67 	  169.60 	    6.22 	 1.068e-03 	 1.501e-04 	 1.265e-05 	 8.621e-07 	 2.912e-06 	 2.844e-07 
  47.79 	  169.95 	    6.32 	 1.066e-03 	 1.713e-04 	 1.244e-05 	 8.314e-07 	 2.890e-06 	 3.228e-07 
  48.92 	  170.03 	    6.32 	 1.104e-03 	 1.980e-04 	 1.273e-05 	 9.176e-07 	 2.924e-06 	 3.799e-07 
  50.04 	  170.40 	    6.31 	 1.178e-03 	 2.278e-04 	 1.360e-05 	 9.787e-07 	 3.028e-06 	 4.599e-07 
  51.72 	  173.56 	    6.32 	 1.300e-03 	 2.773e-04 	 1.482e-05 	 1.120e-06 	 3.165e-06 	 5.738e-07 
  53.40 	  178.14 	    6.40 	 1.337e-03 	 2.958e-04 	 1.480e-05 	 1.330e-06 	 3.145e-06 	 6.250e-07 
  54.52 	  179.58 	    6.59 	 1.314e-03 	 2.865e-04 	 1.446e-05 	 1.513e-06 	 3.123e-06 	 6.699e-07 
  55.65 	  180.28 	    6.88 	 1.293e-03 	 2.861e-04 	 1.400e-05 	 1.807e-06 	 3.084e-06 	 7.185e-07 
  56.77 	  180.97 	    7.28 	 1.294e-03 	 2.756e-04 	 1.388e-05 	 2.131e-06 	 3.111e-06 	 7.803e-07 
  58.45 	  181.03 	    7.97 	 1.274e-03 	 2.554e-04 	 1.368e-05 	 2.488e-06 	 3.176e-06 	 8.837e-07 
  60.14 	  180.49 	    8.75 	 1.262e-03 	 2.221e-04 	 1.293e-05 	 2.485e-06 	 3.219e-06 	 9.646e-07 
  61.27 	  179.76 	    9.41 	 1.306e-03 	 1.990e-04 	 1.247e-05 	 2.486e-06 	 3.219e-06 	 1.015e-06 
  62.39 	  178.82 	   10.16 	 1.363e-03 	 1.989e-04 	 1.230e-05 	 2.620e-06 	 3.222e-06 	 1.076e-06 
