Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
    7.09 	  167.48 	    2.07 	 1.048e-03 	 1.882e-04 	 8.676e-06 	 1.248e-06 	 1.960e-06 	 2.110e-07 
  11.74 	  160.24 	    1.33 	 9.835e-04 	 1.642e-04 	 9.668e-06 	 1.414e-06 	 1.987e-06 	 9.309e-08 
  18.64 	  151.08 	    1.53 	 1.058e-03 	 1.572e-04 	 1.111e-05 	 1.106e-06 	 2.185e-06 	 1.166e-07 
  23.24 	  148.70 	    1.12 	 1.234e-03 	 1.163e-04 	 1.173e-05 	 8.680e-07 	 2.448e-06 	 1.027e-07 
  25.55 	  150.07 	    0.78 	 1.401e-03 	 1.144e-04 	 1.304e-05 	 8.575e-07 	 2.866e-06 	 1.039e-07 
  27.85 	  152.00 	    0.95 	 1.780e-03 	 1.633e-04 	 1.797e-05 	 1.201e-06 	 3.701e-06 	 1.828e-07 
  30.15 	  152.74 	    1.00 	 1.586e-03 	 1.356e-04 	 1.507e-05 	 1.038e-06 	 3.219e-06 	 1.593e-07 
  32.44 	  152.68 	    0.83 	 1.670e-03 	 1.504e-04 	 1.639e-05 	 8.019e-07 	 3.485e-06 	 1.578e-07 
  35.87 	  154.90 	    0.87 	 2.278e-03 	 1.649e-04 	 2.288e-05 	 1.625e-06 	 4.606e-06 	 2.416e-07 
  39.29 	  158.87 	    1.26 	 1.885e-03 	 1.611e-04 	 1.631e-05 	 1.416e-06 	 3.534e-06 	 2.773e-07 
  41.56 	  159.52 	    1.73 	 1.817e-03 	 1.185e-04 	 1.800e-05 	 9.132e-07 	 3.562e-06 	 2.668e-07 
  43.83 	  160.48 	    1.75 	 1.636e-03 	 1.180e-04 	 1.667e-05 	 1.297e-06 	 3.431e-06 	 2.989e-07 
  46.09 	  164.78 	    1.29 	 1.549e-03 	 1.109e-04 	 1.462e-05 	 9.400e-07 	 3.095e-06 	 3.343e-07 
  48.35 	  168.06 	    1.36 	 1.698e-03 	 9.480e-05 	 1.568e-05 	 8.204e-07 	 3.064e-06 	 4.431e-07 
  50.60 	  168.28 	    2.01 	 1.629e-03 	 1.184e-04 	 1.582e-05 	 9.641e-07 	 2.942e-06 	 5.309e-07 
  52.85 	  166.42 	    2.84 	 1.507e-03 	 1.376e-04 	 1.499e-05 	 1.121e-06 	 2.818e-06 	 5.905e-07 
  55.10 	  165.20 	    3.78 	 1.501e-03 	 1.538e-04 	 1.517e-05 	 1.254e-06 	 2.888e-06 	 6.906e-07 
  58.46 	  167.47 	    5.05 	 1.783e-03 	 1.802e-04 	 1.731e-05 	 1.764e-06 	 3.406e-06 	 9.992e-07 
  64.01 	  175.56 	    6.83 	 2.264e-03 	 2.381e-04 	 2.023e-05 	 2.922e-06 	 4.536e-06 	 1.742e-06 
  68.44 	  178.09 	    8.11 	 2.524e-03 	 4.161e-04 	 2.555e-05 	 4.157e-06 	 6.185e-06 	 2.762e-06 
  70.65 	  173.97 	    8.56 	 2.709e-03 	 5.538e-04 	 2.870e-05 	 5.409e-06 	 7.424e-06 	 3.500e-06 
  72.85 	  169.57 	    8.77 	 2.946e-03 	 8.038e-04 	 3.141e-05 	 7.638e-06 	 8.322e-06 	 4.300e-06 
  75.04 	  170.77 	    8.79 	 3.241e-03 	 1.098e-03 	 3.338e-05 	 1.046e-05 	 8.790e-06 	 5.004e-06 
  77.23 	  173.17 	    8.60 	 3.699e-03 	 1.449e-03 	 3.471e-05 	 1.385e-05 	 9.121e-06 	 5.637e-06 
  79.42 	  172.07 	    8.24 	 4.204e-03 	 1.937e-03 	 3.632e-05 	 1.772e-05 	 9.280e-06 	 6.047e-06 
  81.60 	  171.68 	    7.73 	 4.503e-03 	 2.495e-03 	 3.826e-05 	 2.169e-05 	 9.193e-06 	 6.113e-06 
  83.77 	  173.72 	    7.12 	 4.804e-03 	 2.915e-03 	 4.006e-05 	 2.474e-05 	 8.730e-06 	 5.678e-06 
  85.94 	  174.49 	    6.44 	 5.082e-03 	 3.038e-03 	 4.057e-05 	 2.541e-05 	 7.913e-06 	 4.792e-06 
  88.11 	  169.40 	    5.65 	 4.604e-03 	 2.654e-03 	 3.636e-05 	 2.075e-05 	 6.819e-06 	 3.635e-06 
