Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   13.93 	  195.34 	    1.70 	 7.748e-04 	 9.304e-05 	 7.190e-06 	 7.117e-07 	 1.500e-06 	 8.158e-08 
  16.18 	  185.90 	    1.52 	 7.584e-04 	 1.073e-04 	 6.794e-06 	 7.220e-07 	 1.398e-06 	 6.913e-08 
  18.43 	  182.27 	    1.48 	 7.981e-04 	 8.481e-05 	 6.688e-06 	 4.460e-07 	 1.415e-06 	 6.324e-08 
  21.79 	  180.29 	    1.31 	 8.530e-04 	 7.973e-05 	 7.462e-06 	 7.749e-07 	 1.558e-06 	 8.720e-08 
  25.14 	  176.29 	    1.26 	 7.588e-04 	 9.667e-05 	 6.842e-06 	 5.719e-07 	 1.450e-06 	 8.649e-08 
  27.37 	  174.62 	    1.10 	 7.454e-04 	 7.455e-05 	 6.542e-06 	 4.326e-07 	 1.417e-06 	 9.525e-08 
  29.59 	  173.23 	    1.01 	 7.747e-04 	 6.605e-05 	 6.896e-06 	 5.193e-07 	 1.446e-06 	 9.025e-08 
  31.80 	  171.64 	    0.85 	 7.935e-04 	 8.647e-05 	 7.319e-06 	 3.953e-07 	 1.563e-06 	 1.033e-07 
  34.01 	  170.78 	    0.67 	 8.080e-04 	 8.071e-05 	 7.621e-06 	 4.921e-07 	 1.668e-06 	 1.382e-07 
  36.22 	  169.31 	    1.06 	 9.415e-04 	 7.579e-05 	 8.634e-06 	 4.436e-07 	 1.853e-06 	 1.080e-07 
  38.42 	  167.40 	    0.71 	 1.105e-03 	 6.171e-05 	 1.053e-05 	 5.603e-07 	 2.179e-06 	 1.484e-07 
  40.61 	  167.82 	    0.42 	 1.071e-03 	 8.891e-05 	 1.005e-05 	 5.348e-07 	 2.176e-06 	 9.744e-08 
  42.80 	  166.48 	    0.86 	 1.103e-03 	 8.266e-05 	 1.009e-05 	 4.350e-07 	 2.145e-06 	 1.274e-07 
  44.98 	  162.85 	    0.79 	 1.065e-03 	 8.188e-05 	 1.001e-05 	 4.835e-07 	 2.136e-06 	 1.350e-07 
  47.16 	  161.29 	    0.56 	 1.055e-03 	 6.507e-05 	 9.938e-06 	 4.786e-07 	 2.080e-06 	 9.965e-08 
  49.33 	  162.49 	    0.87 	 1.010e-03 	 7.320e-05 	 9.677e-06 	 4.880e-07 	 2.054e-06 	 1.481e-07 
  52.54 	  168.22 	    1.06 	 1.039e-03 	 5.941e-05 	 1.017e-05 	 6.251e-07 	 2.180e-06 	 2.567e-07 
  55.75 	  176.42 	    0.93 	 1.247e-03 	 6.410e-05 	 1.194e-05 	 6.268e-07 	 2.337e-06 	 3.359e-07 
  57.90 	  180.41 	    0.96 	 1.149e-03 	 1.242e-04 	 1.122e-05 	 1.045e-06 	 2.275e-06 	 3.374e-07 
  60.04 	  182.57 	    1.31 	 1.053e-03 	 9.392e-05 	 1.047e-05 	 8.532e-07 	 2.228e-06 	 3.513e-07 
  62.18 	  181.68 	    1.46 	 1.049e-03 	 8.742e-05 	 1.024e-05 	 7.321e-07 	 2.243e-06 	 3.915e-07 
  64.30 	  179.56 	    1.48 	 1.065e-03 	 9.286e-05 	 1.035e-05 	 8.805e-07 	 2.309e-06 	 4.478e-07 
  66.43 	  179.26 	    1.84 	 1.045e-03 	 1.136e-04 	 1.091e-05 	 8.631e-07 	 2.421e-06 	 5.211e-07 
  68.55 	  181.03 	    2.41 	 9.773e-04 	 1.233e-04 	 1.143e-05 	 9.850e-07 	 2.547e-06 	 5.985e-07 
  70.66 	  183.75 	    2.93 	 9.863e-04 	 1.254e-04 	 1.199e-05 	 1.410e-06 	 2.711e-06 	 6.809e-07 
  72.77 	  188.37 	    3.44 	 1.130e-03 	 1.164e-04 	 1.316e-05 	 1.753e-06 	 2.920e-06 	 8.016e-07 
  74.87 	  191.70 	    3.90 	 1.280e-03 	 1.162e-04 	 1.471e-05 	 2.108e-06 	 3.163e-06 	 9.505e-07 
  76.96 	  193.85 	    4.27 	 1.245e-03 	 1.098e-04 	 1.619e-05 	 2.512e-06 	 3.402e-06 	 1.088e-06 
  79.05 	  193.45 	    4.51 	 1.218e-03 	 1.661e-04 	 1.795e-05 	 3.195e-06 	 3.594e-06 	 1.235e-06 
  81.14 	  190.96 	    4.55 	 1.376e-03 	 2.294e-04 	 2.069e-05 	 3.963e-06 	 3.728e-06 	 1.364e-06 
  83.21 	  188.05 	    4.46 	 1.802e-03 	 3.183e-04 	 2.497e-05 	 5.663e-06 	 3.790e-06 	 1.428e-06 
  85.28 	  183.68 	    4.28 	 2.475e-03 	 5.472e-04 	 2.996e-05 	 8.084e-06 	 3.760e-06 	 1.402e-06 
  87.35 	  179.27 	    3.87 	 2.746e-03 	 7.708e-04 	 2.952e-05 	 8.725e-06 	 3.612e-06 	 1.237e-06 
