Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   17.68 	  209.70 	    1.75 	 9.777e-04 	 1.529e-04 	 1.159e-05 	 1.134e-06 	 2.104e-06 	 2.475e-07 
  20.76 	  203.67 	    2.32 	 9.753e-04 	 1.389e-04 	 1.144e-05 	 8.792e-07 	 2.253e-06 	 2.041e-07 
  23.82 	  198.78 	    2.86 	 9.991e-04 	 1.252e-04 	 1.112e-05 	 5.443e-07 	 2.325e-06 	 1.390e-07 
  26.88 	  193.19 	    2.44 	 1.019e-03 	 1.090e-04 	 1.035e-05 	 3.399e-07 	 2.261e-06 	 1.315e-07 
  29.92 	  185.71 	    1.94 	 1.042e-03 	 1.234e-04 	 1.112e-05 	 3.946e-07 	 2.419e-06 	 1.701e-07 
  32.95 	  180.58 	    2.12 	 1.177e-03 	 9.679e-05 	 1.275e-05 	 6.525e-07 	 2.673e-06 	 1.220e-07 
  35.97 	  179.54 	    2.33 	 1.051e-03 	 1.036e-04 	 1.137e-05 	 6.317e-07 	 2.396e-06 	 1.584e-07 
  38.97 	  176.88 	    1.49 	 1.048e-03 	 8.553e-05 	 1.082e-05 	 5.395e-07 	 2.255e-06 	 9.732e-08 
  43.44 	  165.94 	    1.44 	 1.064e-03 	 1.007e-04 	 1.133e-05 	 5.440e-07 	 2.364e-06 	 1.574e-07 
  47.88 	  167.05 	    1.13 	 1.034e-03 	 6.418e-05 	 1.088e-05 	 4.791e-07 	 2.246e-06 	 1.521e-07 
  50.83 	  175.42 	    1.15 	 1.144e-03 	 6.714e-05 	 1.106e-05 	 5.896e-07 	 2.305e-06 	 1.340e-07 
  53.78 	  178.83 	    2.01 	 1.179e-03 	 4.731e-05 	 1.171e-05 	 4.213e-07 	 2.398e-06 	 1.105e-07 
  56.71 	  182.75 	    1.91 	 1.163e-03 	 8.669e-05 	 1.325e-05 	 6.711e-07 	 2.664e-06 	 2.199e-07 
  59.62 	  189.88 	    1.56 	 1.576e-03 	 1.005e-04 	 1.510e-05 	 6.262e-07 	 2.961e-06 	 3.166e-07 
  63.96 	  190.77 	    1.52 	 1.656e-03 	 1.477e-04 	 1.660e-05 	 6.891e-07 	 2.971e-06 	 4.932e-07 
  68.28 	  182.30 	    1.51 	 1.299e-03 	 1.821e-04 	 1.561e-05 	 1.364e-06 	 2.826e-06 	 5.399e-07 
  71.15 	  181.61 	    1.69 	 1.523e-03 	 7.701e-05 	 1.505e-05 	 1.299e-06 	 2.795e-06 	 6.064e-07 
  74.00 	  179.68 	    2.00 	 1.632e-03 	 1.179e-04 	 1.636e-05 	 1.401e-06 	 2.869e-06 	 6.818e-07 
  76.84 	  173.99 	    2.21 	 1.706e-03 	 1.094e-04 	 1.842e-05 	 1.905e-06 	 3.116e-06 	 8.272e-07 
  79.66 	  166.19 	    2.32 	 2.047e-03 	 3.341e-04 	 2.086e-05 	 2.352e-06 	 3.574e-06 	 1.134e-06 
  82.47 	  157.14 	    2.35 	 2.849e-03 	 9.559e-04 	 2.610e-05 	 3.208e-06 	 4.127e-06 	 1.516e-06 
  85.28 	  147.34 	    2.73 	 4.082e-03 	 1.712e-03 	 3.351e-05 	 4.032e-06 	 4.441e-06 	 1.684e-06 
  88.06 	  137.14 	    3.66 	 4.071e-03 	 1.581e-03 	 3.400e-05 	 4.253e-06 	 4.232e-06 	 1.374e-06 
