Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   16.02 	  192.49 	    1.94 	 8.023e-04 	 8.296e-05 	 7.355e-06 	 6.693e-07 	 1.380e-06 	 1.765e-07 
  23.62 	  175.29 	    1.73 	 7.692e-04 	 9.153e-05 	 7.150e-06 	 2.637e-07 	 1.529e-06 	 1.454e-07 
  26.65 	  170.66 	    1.34 	 7.080e-04 	 8.192e-05 	 6.963e-06 	 2.851e-07 	 1.524e-06 	 9.729e-08 
  29.66 	  167.74 	    1.37 	 7.395e-04 	 4.776e-05 	 7.100e-06 	 1.935e-07 	 1.478e-06 	 4.443e-08 
  32.67 	  165.29 	    1.33 	 7.372e-04 	 4.884e-05 	 7.147e-06 	 2.996e-07 	 1.506e-06 	 9.540e-08 
  35.66 	  163.06 	    1.35 	 7.093e-04 	 3.751e-05 	 7.031e-06 	 1.544e-07 	 1.489e-06 	 8.732e-08 
  38.64 	  162.33 	    1.36 	 7.666e-04 	 5.100e-05 	 7.355e-06 	 2.018e-07 	 1.600e-06 	 8.235e-08 
  41.61 	  163.63 	    1.11 	 8.653e-04 	 3.843e-05 	 8.294e-06 	 3.231e-07 	 1.681e-06 	 9.196e-08 
  44.56 	  164.83 	    1.02 	 8.419e-04 	 5.598e-05 	 8.164e-06 	 3.168e-07 	 1.719e-06 	 1.207e-07 
  47.50 	  163.91 	    0.85 	 1.087e-03 	 7.485e-05 	 1.067e-05 	 2.950e-07 	 2.278e-06 	 1.760e-07 
  50.43 	  163.22 	    0.67 	 1.508e-03 	 9.819e-05 	 1.508e-05 	 4.584e-07 	 3.105e-06 	 3.166e-07 
  53.35 	  165.46 	    0.80 	 1.464e-03 	 1.162e-04 	 1.439e-05 	 5.991e-07 	 3.213e-06 	 3.870e-07 
  56.25 	  169.85 	    1.07 	 1.458e-03 	 1.454e-04 	 1.501e-05 	 5.564e-07 	 3.289e-06 	 3.946e-07 
  59.14 	  175.00 	    1.49 	 1.785e-03 	 1.722e-04 	 1.779e-05 	 7.888e-07 	 3.756e-06 	 4.666e-07 
  62.02 	  178.94 	    2.27 	 1.964e-03 	 2.073e-04 	 2.030e-05 	 8.545e-07 	 4.180e-06 	 6.961e-07 
  64.89 	  180.49 	    3.02 	 1.794e-03 	 2.161e-04 	 2.164e-05 	 1.659e-06 	 4.383e-06 	 9.349e-07 
  67.74 	  181.20 	    4.03 	 1.950e-03 	 2.744e-04 	 2.393e-05 	 1.538e-06 	 4.540e-06 	 1.105e-06 
  70.58 	  179.68 	    5.35 	 1.839e-03 	 3.671e-04 	 2.279e-05 	 1.593e-06 	 4.480e-06 	 1.306e-06 
  73.41 	  175.25 	    6.70 	 1.655e-03 	 3.664e-04 	 2.131e-05 	 1.715e-06 	 4.600e-06 	 1.656e-06 
  76.22 	  167.27 	    7.62 	 1.635e-03 	 3.838e-04 	 2.208e-05 	 3.215e-06 	 5.096e-06 	 2.254e-06 
  79.03 	  156.97 	    7.79 	 1.740e-03 	 4.146e-04 	 2.305e-05 	 4.491e-06 	 5.920e-06 	 3.202e-06 
  81.83 	  150.94 	    7.40 	 2.341e-03 	 6.287e-04 	 2.772e-05 	 8.088e-06 	 6.949e-06 	 4.370e-06 
  84.61 	  147.27 	    6.72 	 3.620e-03 	 1.170e-03 	 3.520e-05 	 1.220e-05 	 7.521e-06 	 5.067e-06 
  88.74 	  147.15 	    5.26 	 4.159e-03 	 1.760e-03 	 3.319e-05 	 9.515e-06 	 6.255e-06 	 3.458e-06 
