Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   15.05 	  196.71 	    2.28 	 1.029e-03 	 1.462e-04 	 7.829e-06 	 7.514e-07 	 1.386e-06 	 1.208e-07 
  23.04 	  211.54 	    2.41 	 9.397e-04 	 1.080e-04 	 8.293e-06 	 5.152e-07 	 1.655e-06 	 8.977e-08 
  29.35 	  196.78 	    2.73 	 9.356e-04 	 1.075e-04 	 7.743e-06 	 2.277e-07 	 1.674e-06 	 6.768e-08 
  35.64 	  177.57 	    1.62 	 9.540e-04 	 5.236e-05 	 7.793e-06 	 5.260e-07 	 1.630e-06 	 1.245e-07 
  38.79 	  173.59 	    1.39 	 9.122e-04 	 6.069e-05 	 8.464e-06 	 4.860e-07 	 1.751e-06 	 1.097e-07 
  41.92 	  167.75 	    1.42 	 9.590e-04 	 7.252e-05 	 8.523e-06 	 4.100e-07 	 1.867e-06 	 1.175e-07 
  45.05 	  155.47 	    2.11 	 8.465e-04 	 7.266e-05 	 9.361e-06 	 8.450e-07 	 2.027e-06 	 1.970e-07 
  49.71 	  156.93 	    1.35 	 8.167e-04 	 8.028e-05 	 9.406e-06 	 7.659e-07 	 2.090e-06 	 2.749e-07 
  54.35 	  185.93 	    1.19 	 1.187e-03 	 8.005e-05 	 9.583e-06 	 6.974e-07 	 2.138e-06 	 3.270e-07 
  57.43 	  195.20 	    1.30 	 1.227e-03 	 8.321e-05 	 1.119e-05 	 1.233e-06 	 2.383e-06 	 4.111e-07 
  60.49 	  191.32 	    1.85 	 1.157e-03 	 5.444e-05 	 1.210e-05 	 1.644e-06 	 2.652e-06 	 5.404e-07 
  63.55 	  181.62 	    2.82 	 1.132e-03 	 1.232e-04 	 1.217e-05 	 1.956e-06 	 2.913e-06 	 6.979e-07 
  66.58 	  171.70 	    3.69 	 1.101e-03 	 1.471e-04 	 1.267e-05 	 2.409e-06 	 3.337e-06 	 9.295e-07 
  69.61 	  162.25 	    4.54 	 1.151e-03 	 2.065e-04 	 1.385e-05 	 3.076e-06 	 3.968e-06 	 1.230e-06 
  72.63 	  158.32 	    5.20 	 1.138e-03 	 2.359e-04 	 1.510e-05 	 3.837e-06 	 4.610e-06 	 1.529e-06 
  75.64 	  164.49 	    5.48 	 1.244e-03 	 2.733e-04 	 1.750e-05 	 5.078e-06 	 5.219e-06 	 1.872e-06 
  78.63 	  170.94 	    5.39 	 1.560e-03 	 3.767e-04 	 2.194e-05 	 7.332e-06 	 5.612e-06 	 2.254e-06 
  81.60 	  172.12 	    4.99 	 1.873e-03 	 4.982e-04 	 2.812e-05 	 1.140e-05 	 5.549e-06 	 2.410e-06 
  86.04 	  169.61 	    3.97 	 1.755e-03 	 5.667e-04 	 2.616e-05 	 1.215e-05 	 4.388e-06 	 1.622e-06 
