Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   11.61 	  138.29 	    0.82 	 1.229e-03 	 8.577e-05 	 1.270e-05 	 1.515e-06 	 2.410e-06 	 1.074e-07 
  14.74 	  135.23 	    1.11 	 1.290e-03 	 9.064e-05 	 1.370e-05 	 1.172e-06 	 2.833e-06 	 1.165e-07 
  17.86 	  136.20 	    1.19 	 1.529e-03 	 1.901e-04 	 1.656e-05 	 1.007e-06 	 3.333e-06 	 1.988e-07 
  20.97 	  141.27 	    1.14 	 1.691e-03 	 1.339e-04 	 1.732e-05 	 9.875e-07 	 3.430e-06 	 1.726e-07 
  24.06 	  147.05 	    1.35 	 1.767e-03 	 8.409e-05 	 1.651e-05 	 8.613e-07 	 3.394e-06 	 1.318e-07 
  27.14 	  150.81 	    1.66 	 1.553e-03 	 1.003e-04 	 1.569e-05 	 8.308e-07 	 3.276e-06 	 2.045e-07 
  30.22 	  155.98 	    1.43 	 1.459e-03 	 7.687e-05 	 1.445e-05 	 5.904e-07 	 3.062e-06 	 1.712e-07 
  33.28 	  162.16 	    1.13 	 1.942e-03 	 1.059e-04 	 1.888e-05 	 7.624e-07 	 3.828e-06 	 1.622e-07 
  36.33 	  167.73 	    1.11 	 1.924e-03 	 1.848e-04 	 2.089e-05 	 9.815e-07 	 4.288e-06 	 2.617e-07 
  39.37 	  173.46 	    1.25 	 1.803e-03 	 2.252e-04 	 1.673e-05 	 8.212e-07 	 3.529e-06 	 2.463e-07 
  42.40 	  177.58 	    1.45 	 1.747e-03 	 3.251e-04 	 1.687e-05 	 1.108e-06 	 3.450e-06 	 2.573e-07 
  45.42 	  182.57 	    1.68 	 1.756e-03 	 4.860e-04 	 1.804e-05 	 1.372e-06 	 3.782e-06 	 4.143e-07 
  48.42 	  186.60 	    2.02 	 2.067e-03 	 5.704e-04 	 1.774e-05 	 1.675e-06 	 3.817e-06 	 5.463e-07 
  51.42 	  185.03 	    2.25 	 1.962e-03 	 6.516e-04 	 1.754e-05 	 1.734e-06 	 3.693e-06 	 7.124e-07 
  54.41 	  178.64 	    2.60 	 1.750e-03 	 6.730e-04 	 1.728e-05 	 1.724e-06 	 3.689e-06 	 9.328e-07 
  57.38 	  174.32 	    2.90 	 1.834e-03 	 6.653e-04 	 1.720e-05 	 2.085e-06 	 3.964e-06 	 1.233e-06 
  60.34 	  175.92 	    3.01 	 2.471e-03 	 6.382e-04 	 1.960e-05 	 3.523e-06 	 4.663e-06 	 1.664e-06 
  63.30 	  179.76 	    3.06 	 3.184e-03 	 6.359e-04 	 2.452e-05 	 5.170e-06 	 5.777e-06 	 2.250e-06 
  66.24 	  179.09 	    3.12 	 3.399e-03 	 7.792e-04 	 2.964e-05 	 6.514e-06 	 7.196e-06 	 2.987e-06 
  69.17 	  173.11 	    3.10 	 3.719e-03 	 7.977e-04 	 3.424e-05 	 7.522e-06 	 8.652e-06 	 3.748e-06 
  72.09 	  163.99 	    2.89 	 3.940e-03 	 9.776e-04 	 3.744e-05 	 8.437e-06 	 9.917e-06 	 4.533e-06 
  75.00 	  152.71 	    3.54 	 4.468e-03 	 1.142e-03 	 3.899e-05 	 9.520e-06 	 1.051e-05 	 5.158e-06 
  77.90 	  143.91 	    4.49 	 5.769e-03 	 1.155e-03 	 4.342e-05 	 1.295e-05 	 9.940e-06 	 5.087e-06 
  80.79 	  140.63 	    5.71 	 8.339e-03 	 2.174e-03 	 5.460e-05 	 1.988e-05 	 8.588e-06 	 4.314e-06 
  83.66 	  141.97 	    7.21 	 1.036e-02 	 3.509e-03 	 7.376e-05 	 3.189e-05 	 7.078e-06 	 3.311e-06 
  86.52 	  145.84 	    9.08 	 1.112e-02 	 4.871e-03 	 9.181e-05 	 4.612e-05 	 5.728e-06 	 2.355e-06 
  89.37 	  145.92 	   11.45 	 7.499e-03 	 3.515e-03 	 6.829e-05 	 3.647e-05 	 4.643e-06 	 1.578e-06 
