Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
    9.41 	  201.88 	    2.02 	 8.328e-04 	 9.679e-05 	 8.948e-06 	 1.144e-06 	 1.886e-06 	 1.834e-07 
  11.14 	  202.11 	    1.65 	 8.871e-04 	 1.198e-04 	 9.057e-06 	 8.800e-07 	 1.900e-06 	 1.720e-07 
  12.87 	  204.09 	    1.03 	 1.097e-03 	 2.044e-04 	 1.017e-05 	 6.698e-07 	 2.026e-06 	 1.600e-07 
  15.44 	  207.10 	    0.88 	 1.210e-03 	 2.555e-04 	 1.075e-05 	 8.065e-07 	 2.099e-06 	 1.424e-07 
  18.01 	  209.34 	    1.18 	 1.015e-03 	 1.657e-04 	 9.412e-06 	 6.139e-07 	 1.968e-06 	 1.806e-07 
  19.73 	  211.68 	    1.46 	 9.746e-04 	 1.640e-04 	 8.913e-06 	 5.426e-07 	 1.943e-06 	 1.453e-07 
  21.45 	  214.77 	    1.30 	 9.563e-04 	 1.365e-04 	 8.858e-06 	 4.519e-07 	 1.973e-06 	 1.263e-07 
  23.17 	  218.60 	    1.00 	 1.123e-03 	 1.588e-04 	 9.900e-06 	 5.124e-07 	 2.071e-06 	 1.687e-07 
  25.72 	  224.83 	    1.06 	 1.142e-03 	 2.152e-04 	 9.677e-06 	 8.205e-07 	 2.037e-06 	 2.030e-07 
  28.27 	  224.27 	    1.12 	 8.460e-04 	 1.278e-04 	 8.672e-06 	 4.662e-07 	 1.934e-06 	 1.301e-07 
  29.99 	  220.28 	    1.25 	 8.316e-04 	 1.303e-04 	 8.800e-06 	 2.639e-07 	 1.992e-06 	 1.290e-07 
  31.70 	  214.26 	    1.30 	 8.977e-04 	 1.507e-04 	 9.135e-06 	 3.271e-07 	 2.140e-06 	 2.035e-07 
  33.41 	  208.29 	    1.19 	 9.449e-04 	 1.719e-04 	 9.428e-06 	 6.592e-07 	 2.247e-06 	 3.503e-07 
  35.12 	  203.28 	    1.01 	 9.416e-04 	 1.765e-04 	 9.401e-06 	 7.970e-07 	 2.137e-06 	 3.260e-07 
  36.83 	  200.34 	    1.05 	 9.092e-04 	 1.495e-04 	 9.190e-06 	 5.136e-07 	 1.977e-06 	 2.050e-07 
  38.54 	  198.42 	    1.30 	 9.367e-04 	 1.448e-04 	 8.899e-06 	 4.003e-07 	 1.927e-06 	 1.811e-07 
  40.24 	  194.63 	    1.18 	 9.391e-04 	 1.362e-04 	 9.324e-06 	 3.983e-07 	 2.021e-06 	 2.020e-07 
  41.95 	  191.42 	    1.02 	 9.043e-04 	 1.041e-04 	 9.448e-06 	 4.388e-07 	 2.059e-06 	 1.694e-07 
  43.66 	  192.16 	    0.81 	 9.299e-04 	 8.791e-05 	 9.028e-06 	 3.263e-07 	 2.009e-06 	 1.450e-07 
  45.36 	  192.85 	    0.94 	 9.672e-04 	 8.634e-05 	 9.346e-06 	 2.514e-07 	 2.011e-06 	 1.306e-07 
  47.06 	  189.94 	    1.22 	 9.544e-04 	 8.217e-05 	 9.470e-06 	 3.506e-07 	 2.013e-06 	 1.347e-07 
  48.76 	  185.15 	    1.18 	 9.190e-04 	 6.869e-05 	 9.370e-06 	 5.478e-07 	 2.035e-06 	 1.795e-07 
  50.45 	  180.78 	    1.06 	 9.201e-04 	 6.415e-05 	 9.489e-06 	 5.837e-07 	 2.073e-06 	 2.339e-07 
  52.15 	  175.73 	    1.02 	 9.082e-04 	 6.407e-05 	 9.606e-06 	 7.520e-07 	 2.104e-06 	 3.044e-07 
  53.84 	  169.42 	    1.10 	 9.189e-04 	 6.810e-05 	 9.666e-06 	 8.304e-07 	 2.098e-06 	 3.557e-07 
  55.53 	  163.42 	    1.35 	 9.161e-04 	 6.861e-05 	 9.548e-06 	 5.879e-07 	 2.040e-06 	 3.503e-07 
  57.22 	  159.04 	    1.43 	 9.074e-04 	 7.458e-05 	 9.519e-06 	 6.721e-07 	 2.022e-06 	 3.900e-07 
  58.91 	  156.56 	    1.63 	 9.231e-04 	 1.082e-04 	 9.545e-06 	 1.134e-06 	 2.046e-06 	 4.680e-07 
  60.60 	  156.32 	    1.90 	 8.931e-04 	 1.277e-04 	 9.502e-06 	 1.180e-06 	 2.065e-06 	 4.913e-07 
  62.28 	  155.23 	    2.43 	 9.032e-04 	 1.506e-04 	 9.685e-06 	 1.006e-06 	 2.060e-06 	 4.700e-07 
  63.96 	  152.60 	    3.25 	 9.071e-04 	 1.979e-04 	 9.915e-06 	 1.060e-06 	 2.014e-06 	 4.781e-07 
  65.64 	  148.87 	    4.24 	 8.605e-04 	 2.442e-04 	 9.874e-06 	 1.133e-06 	 1.973e-06 	 5.290e-07 
  67.32 	  145.05 	    5.30 	 8.220e-04 	 3.047e-04 	 9.866e-06 	 1.274e-06 	 1.975e-06 	 6.068e-07 
  69.00 	  141.99 	    6.25 	 7.960e-04 	 3.665e-04 	 1.007e-05 	 1.488e-06 	 2.065e-06 	 7.405e-07 
  70.67 	  139.48 	    7.00 	 7.750e-04 	 4.099e-04 	 1.019e-05 	 1.648e-06 	 2.276e-06 	 9.539e-07 
  72.35 	  137.92 	    7.50 	 7.704e-04 	 4.393e-04 	 1.042e-05 	 1.863e-06 	 2.598e-06 	 1.239e-06 
  74.02 	  136.85 	    7.82 	 7.752e-04 	 4.564e-04 	 1.074e-05 	 2.223e-06 	 3.006e-06 	 1.568e-06 
  75.69 	  134.42 	    7.95 	 8.071e-04 	 4.757e-04 	 1.086e-05 	 2.515e-06 	 3.514e-06 	 1.936e-06 
  77.36 	  129.21 	    7.83 	 8.841e-04 	 5.161e-04 	 1.109e-05 	 3.028e-06 	 4.253e-06 	 2.411e-06 
  79.02 	  123.31 	    7.48 	 9.924e-04 	 5.746e-04 	 1.184e-05 	 3.914e-06 	 5.373e-06 	 3.070e-06 
  80.68 	  119.32 	    6.99 	 1.124e-03 	 6.477e-04 	 1.332e-05 	 4.945e-06 	 6.850e-06 	 3.904e-06 
  82.34 	  118.32 	    6.40 	 1.245e-03 	 7.055e-04 	 1.597e-05 	 6.345e-06 	 8.344e-06 	 4.818e-06 
  84.00 	  119.32 	    5.77 	 1.311e-03 	 7.156e-04 	 2.083e-05 	 9.312e-06 	 9.635e-06 	 5.814e-06 
  85.66 	  121.95 	    6.47 	 1.302e-03 	 6.662e-04 	 2.867e-05 	 1.468e-05 	 1.037e-05 	 6.782e-06 
  87.32 	  127.22 	    7.56 	 1.244e-03 	 5.863e-04 	 3.548e-05 	 2.014e-05 	 9.665e-06 	 6.740e-06 
  88.97 	  134.12 	    8.85 	 1.177e-03 	 4.970e-04 	 3.053e-05 	 1.821e-05 	 7.595e-06 	 4.965e-06 
