Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   25.66 	  194.79 	    3.23 	 1.077e-03 	 3.109e-04 	 9.528e-06 	 1.129e-06 	 2.078e-06 	 3.648e-07 
  28.04 	  189.76 	    3.51 	 1.143e-03 	 3.687e-04 	 8.481e-06 	 1.275e-06 	 2.153e-06 	 4.083e-07 
  30.42 	  186.28 	    3.20 	 1.209e-03 	 5.383e-04 	 9.432e-06 	 1.154e-06 	 2.251e-06 	 3.865e-07 
  32.79 	  181.35 	    2.93 	 1.034e-03 	 4.003e-04 	 8.769e-06 	 1.262e-06 	 2.090e-06 	 4.247e-07 
  35.15 	  176.49 	    3.08 	 9.358e-04 	 2.692e-04 	 9.486e-06 	 1.007e-06 	 2.227e-06 	 3.448e-07 
  37.51 	  172.99 	    2.42 	 9.557e-04 	 2.723e-04 	 8.997e-06 	 1.014e-06 	 2.161e-06 	 4.050e-07 
  39.86 	  171.19 	    1.97 	 9.807e-04 	 2.730e-04 	 9.628e-06 	 9.978e-07 	 2.243e-06 	 4.341e-07 
  42.20 	  169.63 	    2.13 	 9.940e-04 	 2.742e-04 	 8.851e-06 	 1.003e-06 	 2.197e-06 	 4.459e-07 
  44.53 	  168.05 	    2.26 	 1.075e-03 	 2.915e-04 	 1.016e-05 	 1.272e-06 	 2.162e-06 	 5.107e-07 
  46.86 	  166.94 	    2.51 	 1.122e-03 	 3.069e-04 	 9.853e-06 	 1.376e-06 	 2.301e-06 	 5.828e-07 
  49.19 	  165.91 	    2.78 	 1.046e-03 	 3.760e-04 	 8.094e-06 	 1.955e-06 	 2.128e-06 	 6.146e-07 
  51.50 	  163.50 	    2.82 	 9.865e-04 	 4.172e-04 	 8.885e-06 	 1.346e-06 	 2.137e-06 	 5.250e-07 
  53.81 	  160.67 	    2.79 	 1.020e-03 	 4.657e-04 	 8.578e-06 	 1.652e-06 	 2.358e-06 	 6.169e-07 
  56.11 	  157.47 	    2.53 	 1.110e-03 	 5.403e-04 	 9.125e-06 	 2.060e-06 	 2.964e-06 	 8.054e-07 
  58.41 	  153.11 	    1.93 	 1.184e-03 	 5.814e-04 	 1.001e-05 	 2.247e-06 	 3.200e-06 	 8.172e-07 
  60.69 	  148.74 	    1.17 	 1.221e-03 	 5.659e-04 	 1.003e-05 	 2.504e-06 	 2.511e-06 	 6.114e-07 
  62.98 	  146.44 	    1.18 	 1.251e-03 	 5.161e-04 	 9.740e-06 	 2.610e-06 	 2.366e-06 	 7.058e-07 
  65.25 	  145.32 	    1.75 	 1.299e-03 	 4.581e-04 	 9.899e-06 	 2.786e-06 	 2.456e-06 	 8.832e-07 
  67.51 	  145.01 	    2.50 	 1.383e-03 	 4.075e-04 	 1.057e-05 	 3.127e-06 	 2.631e-06 	 1.144e-06 
  69.77 	  144.89 	    3.08 	 1.467e-03 	 3.623e-04 	 1.099e-05 	 3.338e-06 	 2.814e-06 	 1.445e-06 
  72.02 	  144.49 	    3.44 	 1.551e-03 	 3.299e-04 	 1.111e-05 	 3.489e-06 	 3.032e-06 	 1.781e-06 
  74.27 	  144.03 	    3.64 	 1.642e-03 	 3.117e-04 	 1.143e-05 	 3.851e-06 	 3.334e-06 	 2.167e-06 
  76.51 	  143.60 	    3.66 	 1.752e-03 	 3.817e-04 	 1.253e-05 	 4.657e-06 	 3.750e-06 	 2.583e-06 
  79.82 	  141.14 	    3.48 	 1.850e-03 	 5.207e-04 	 1.544e-05 	 6.766e-06 	 4.248e-06 	 2.919e-06 
  83.12 	  135.35 	    4.59 	 1.877e-03 	 7.014e-04 	 2.051e-05 	 1.078e-05 	 4.616e-06 	 3.076e-06 
  85.33 	  131.79 	    5.57 	 1.873e-03 	 8.536e-04 	 2.620e-05 	 1.561e-05 	 4.769e-06 	 3.085e-06 
  87.54 	  131.08 	    6.84 	 1.847e-03 	 1.034e-03 	 3.221e-05 	 2.210e-05 	 4.609e-06 	 2.727e-06 
  89.73 	  133.46 	    8.45 	 1.806e-03 	 1.251e-03 	 2.860e-05 	 1.854e-05 	 4.272e-06 	 2.130e-06 
