Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
    5.02 	  183.89 	    1.71 	 7.547e-04 	 1.601e-04 	 7.715e-06 	 9.946e-07 	 1.814e-06 	 1.865e-07 
   7.54 	  187.71 	    1.76 	 8.140e-04 	 1.550e-04 	 8.436e-06 	 9.929e-07 	 1.846e-06 	 1.851e-07 
  10.06 	  190.71 	    1.77 	 9.609e-04 	 1.540e-04 	 9.535e-06 	 1.316e-06 	 1.944e-06 	 2.003e-07 
  12.57 	  191.28 	    1.50 	 1.009e-03 	 9.569e-05 	 9.207e-06 	 6.216e-07 	 1.871e-06 	 1.537e-07 
  15.08 	  194.65 	    1.10 	 1.085e-03 	 8.697e-05 	 9.024e-06 	 5.767e-07 	 1.864e-06 	 1.213e-07 
  17.58 	  199.61 	    0.91 	 9.966e-04 	 1.116e-04 	 8.897e-06 	 4.153e-07 	 1.912e-06 	 8.021e-08 
  20.07 	  203.39 	    1.15 	 9.104e-04 	 1.309e-04 	 8.926e-06 	 3.264e-07 	 1.945e-06 	 1.047e-07 
  22.56 	  203.83 	    1.55 	 9.361e-04 	 1.749e-04 	 8.932e-06 	 4.278e-07 	 1.922e-06 	 1.444e-07 
  25.04 	  200.88 	    1.50 	 9.266e-04 	 1.836e-04 	 8.865e-06 	 3.574e-07 	 2.001e-06 	 9.972e-08 
  27.52 	  198.56 	    1.15 	 8.918e-04 	 1.755e-04 	 8.717e-06 	 4.723e-07 	 2.027e-06 	 1.119e-07 
  29.99 	  201.33 	    0.92 	 9.009e-04 	 1.844e-04 	 9.508e-06 	 3.813e-07 	 2.033e-06 	 2.065e-07 
  34.85 	  198.34 	    1.35 	 9.633e-04 	 1.353e-04 	 9.314e-06 	 4.028e-07 	 2.066e-06 	 2.568e-07 
  39.70 	  179.40 	    1.36 	 8.913e-04 	 9.783e-05 	 8.868e-06 	 5.090e-07 	 2.034e-06 	 3.533e-07 
  42.15 	  171.39 	    0.66 	 9.701e-04 	 1.235e-04 	 9.388e-06 	 7.465e-07 	 2.111e-06 	 4.963e-07 
  44.58 	  165.87 	    0.69 	 1.030e-03 	 1.464e-04 	 9.590e-06 	 8.910e-07 	 2.217e-06 	 6.473e-07 
  47.00 	  162.13 	    0.91 	 9.171e-04 	 1.250e-04 	 9.262e-06 	 5.913e-07 	 2.116e-06 	 5.366e-07 
  50.62 	  159.22 	    0.75 	 9.248e-04 	 5.300e-05 	 8.393e-06 	 6.556e-07 	 1.850e-06 	 2.883e-07 
  54.23 	  150.09 	    1.18 	 1.032e-03 	 1.213e-04 	 8.515e-06 	 4.321e-07 	 1.871e-06 	 2.705e-07 
  56.63 	  141.44 	    2.15 	 9.657e-04 	 1.764e-04 	 8.791e-06 	 6.413e-07 	 1.976e-06 	 4.134e-07 
  59.02 	  135.80 	    3.78 	 9.316e-04 	 2.048e-04 	 8.838e-06 	 7.047e-07 	 2.082e-06 	 5.850e-07 
  61.42 	  135.03 	    5.50 	 9.869e-04 	 2.169e-04 	 8.942e-06 	 7.404e-07 	 2.265e-06 	 7.665e-07 
  63.80 	  136.46 	    7.09 	 1.047e-03 	 2.394e-04 	 9.502e-06 	 7.650e-07 	 2.582e-06 	 9.675e-07 
  66.18 	  135.23 	    8.26 	 1.099e-03 	 2.741e-04 	 1.044e-05 	 1.017e-06 	 3.074e-06 	 1.270e-06 
  68.55 	  132.56 	    8.98 	 1.268e-03 	 3.265e-04 	 1.168e-05 	 1.564e-06 	 3.788e-06 	 1.746e-06 
  70.91 	  132.59 	    9.47 	 1.535e-03 	 3.873e-04 	 1.359e-05 	 2.398e-06 	 4.565e-06 	 2.308e-06 
  75.59 	  148.43 	    9.31 	 2.035e-03 	 4.888e-04 	 1.791e-05 	 4.883e-06 	 6.190e-06 	 3.802e-06 
  81.41 	  162.99 	    8.25 	 2.935e-03 	 7.155e-04 	 2.394e-05 	 9.862e-06 	 9.706e-06 	 7.974e-06 
  84.89 	  170.26 	    7.52 	 3.926e-03 	 9.100e-04 	 3.107e-05 	 1.758e-05 	 1.143e-05 	 9.774e-06 
  87.21 	  173.98 	    6.91 	 4.553e-03 	 1.090e-03 	 3.804e-05 	 2.770e-05 	 1.051e-05 	 8.842e-06 
  89.52 	  173.69 	    6.63 	 3.994e-03 	 1.080e-03 	 3.100e-05 	 2.093e-05 	 8.056e-06 	 6.244e-06 
