Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   11.43 	  185.55 	    2.03 	 8.149e-04 	 1.053e-04 	 8.391e-06 	 5.196e-07 	 1.752e-06 	 1.805e-07 
  14.25 	  188.74 	    2.26 	 9.564e-04 	 1.241e-04 	 9.051e-06 	 4.425e-07 	 1.855e-06 	 1.124e-07 
  17.08 	  193.16 	    1.39 	 1.074e-03 	 1.642e-04 	 9.187e-06 	 5.421e-07 	 1.896e-06 	 1.006e-07 
  19.88 	  195.44 	    1.19 	 1.019e-03 	 1.759e-04 	 8.899e-06 	 3.882e-07 	 1.891e-06 	 9.425e-08 
  22.68 	  194.99 	    1.06 	 9.566e-04 	 1.603e-04 	 9.037e-06 	 2.547e-07 	 1.970e-06 	 1.110e-07 
  25.47 	  196.91 	    0.77 	 9.605e-04 	 1.616e-04 	 9.006e-06 	 4.061e-07 	 1.954e-06 	 1.354e-07 
  28.26 	  200.14 	    0.51 	 9.702e-04 	 1.694e-04 	 8.673e-06 	 3.752e-07 	 1.893e-06 	 1.705e-07 
  31.03 	  197.29 	    0.85 	 9.833e-04 	 1.431e-04 	 9.009e-06 	 4.455e-07 	 1.918e-06 	 1.274e-07 
  35.17 	  181.99 	    1.11 	 8.772e-04 	 8.569e-05 	 9.783e-06 	 6.735e-07 	 2.161e-06 	 2.381e-07 
  39.30 	  174.31 	    0.68 	 9.167e-04 	 1.151e-04 	 9.238e-06 	 7.271e-07 	 2.089e-06 	 3.700e-07 
  42.04 	  172.20 	    0.61 	 1.042e-03 	 1.617e-04 	 8.902e-06 	 5.132e-07 	 1.983e-06 	 3.848e-07 
  44.77 	  167.75 	    0.60 	 9.359e-04 	 7.784e-05 	 8.983e-06 	 4.336e-07 	 1.893e-06 	 2.871e-07 
  47.50 	  163.39 	    0.73 	 8.738e-04 	 4.246e-05 	 9.153e-06 	 3.872e-07 	 1.792e-06 	 2.150e-07 
  50.21 	  157.56 	    1.47 	 9.034e-04 	 7.401e-05 	 9.101e-06 	 3.879e-07 	 1.705e-06 	 2.697e-07 
  52.91 	  151.02 	    1.98 	 8.592e-04 	 6.776e-05 	 9.681e-06 	 6.551e-07 	 1.738e-06 	 3.294e-07 
  55.61 	  149.32 	    2.39 	 8.258e-04 	 6.554e-05 	 9.960e-06 	 8.678e-07 	 1.945e-06 	 4.692e-07 
  58.30 	  152.49 	    2.68 	 9.262e-04 	 7.752e-05 	 9.687e-06 	 9.352e-07 	 2.180e-06 	 5.501e-07 
  60.98 	  154.84 	    3.22 	 9.526e-04 	 1.140e-04 	 1.044e-05 	 1.123e-06 	 2.391e-06 	 6.139e-07 
  63.65 	  155.58 	    3.80 	 9.637e-04 	 1.836e-04 	 1.194e-05 	 1.559e-06 	 2.670e-06 	 7.777e-07 
  66.32 	  155.80 	    4.32 	 1.093e-03 	 2.329e-04 	 1.282e-05 	 1.968e-06 	 2.983e-06 	 9.883e-07 
  70.27 	  156.64 	    5.05 	 1.329e-03 	 3.374e-04 	 1.471e-05 	 2.704e-06 	 3.682e-06 	 1.366e-06 
  74.21 	  163.67 	    6.02 	 1.480e-03 	 5.080e-04 	 1.725e-05 	 3.894e-06 	 4.891e-06 	 2.077e-06 
  76.84 	  172.21 	    6.72 	 1.628e-03 	 5.984e-04 	 1.920e-05 	 4.902e-06 	 6.124e-06 	 2.882e-06 
  79.46 	  180.36 	    7.09 	 1.948e-03 	 6.145e-04 	 2.186e-05 	 6.388e-06 	 7.208e-06 	 3.639e-06 
  82.06 	  184.41 	    7.04 	 2.299e-03 	 5.910e-04 	 2.542e-05 	 7.989e-06 	 7.908e-06 	 4.119e-06 
  84.66 	  184.03 	    6.70 	 2.561e-03 	 5.939e-04 	 2.870e-05 	 9.175e-06 	 7.938e-06 	 4.142e-06 
  87.25 	  179.83 	    6.04 	 2.738e-03 	 6.173e-04 	 3.128e-05 	 1.062e-05 	 7.302e-06 	 3.679e-06 
  89.83 	  173.07 	    5.10 	 2.579e-03 	 6.150e-04 	 2.934e-05 	 1.019e-05 	 6.223e-06 	 2.811e-06 
