Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   20.82 	  161.79 	    2.77 	 1.131e-03 	 1.744e-04 	 8.802e-06 	 1.287e-06 	 1.802e-06 	 2.880e-07 
  23.53 	  161.24 	    3.38 	 1.090e-03 	 1.571e-04 	 8.062e-06 	 7.605e-07 	 1.778e-06 	 2.118e-07 
  26.23 	  164.33 	    3.46 	 1.020e-03 	 1.505e-04 	 9.047e-06 	 5.943e-07 	 1.913e-06 	 1.518e-07 
  31.56 	  171.48 	    3.19 	 1.063e-03 	 7.738e-05 	 8.845e-06 	 5.862e-07 	 1.846e-06 	 1.088e-07 
  36.87 	  171.35 	    3.08 	 1.077e-03 	 7.553e-05 	 8.573e-06 	 4.451e-07 	 1.781e-06 	 8.667e-08 
  39.53 	  170.62 	    2.78 	 1.044e-03 	 7.147e-05 	 9.130e-06 	 4.730e-07 	 1.883e-06 	 9.794e-08 
  42.20 	  174.42 	    2.37 	 1.044e-03 	 7.226e-05 	 9.092e-06 	 3.819e-07 	 1.879e-06 	 8.982e-08 
  44.85 	  179.39 	    2.48 	 1.046e-03 	 7.104e-05 	 9.209e-06 	 4.970e-07 	 1.865e-06 	 1.169e-07 
  47.50 	  181.40 	    2.62 	 1.064e-03 	 7.783e-05 	 9.341e-06 	 5.518e-07 	 1.912e-06 	 1.476e-07 
  50.13 	  182.55 	    2.83 	 1.051e-03 	 6.948e-05 	 9.525e-06 	 5.594e-07 	 2.009e-06 	 2.055e-07 
  52.76 	  189.17 	    3.33 	 1.048e-03 	 8.290e-05 	 9.968e-06 	 6.051e-07 	 2.080e-06 	 2.567e-07 
  55.38 	  197.94 	    3.49 	 1.230e-03 	 8.797e-05 	 1.054e-05 	 6.899e-07 	 2.156e-06 	 3.302e-07 
  57.99 	  201.14 	    3.29 	 1.311e-03 	 9.836e-05 	 1.119e-05 	 1.024e-06 	 2.275e-06 	 4.834e-07 
  60.60 	  199.77 	    3.18 	 1.226e-03 	 7.635e-05 	 1.173e-05 	 1.210e-06 	 2.395e-06 	 6.329e-07 
  63.19 	  196.10 	    3.20 	 1.244e-03 	 6.806e-05 	 1.167e-05 	 1.161e-06 	 2.456e-06 	 7.530e-07 
  65.78 	  191.06 	    3.41 	 1.281e-03 	 8.871e-05 	 1.198e-05 	 1.892e-06 	 2.492e-06 	 8.492e-07 
  69.64 	  187.67 	    3.73 	 1.190e-03 	 6.448e-05 	 1.288e-05 	 2.735e-06 	 2.523e-06 	 9.780e-07 
  73.49 	  183.29 	    4.03 	 1.057e-03 	 8.988e-05 	 1.290e-05 	 2.420e-06 	 2.676e-06 	 1.267e-06 
  76.04 	  176.59 	    4.46 	 1.019e-03 	 1.028e-04 	 1.321e-05 	 2.492e-06 	 3.029e-06 	 1.678e-06 
  78.59 	  169.68 	    4.85 	 1.004e-03 	 1.547e-04 	 1.408e-05 	 2.995e-06 	 3.528e-06 	 2.211e-06 
  81.13 	  162.99 	    5.07 	 1.057e-03 	 1.930e-04 	 1.597e-05 	 4.213e-06 	 3.997e-06 	 2.742e-06 
  83.66 	  158.94 	    5.07 	 1.272e-03 	 2.238e-04 	 1.941e-05 	 7.304e-06 	 4.354e-06 	 3.290e-06 
  86.19 	  160.07 	    4.80 	 1.703e-03 	 3.840e-04 	 2.482e-05 	 1.249e-05 	 4.378e-06 	 3.455e-06 
  88.70 	  162.11 	    4.18 	 1.834e-03 	 4.986e-04 	 2.331e-05 	 1.209e-05 	 3.844e-06 	 2.675e-06 
