Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   13.44 	  136.43 	    1.70 	 3.870e-03 	 3.366e-04 	 4.468e-05 	 6.252e-06 	 8.871e-06 	 6.688e-07 
  16.53 	  134.92 	    1.19 	 2.348e-03 	 2.358e-04 	 2.546e-05 	 3.315e-06 	 5.009e-06 	 5.321e-07 
  19.61 	  136.55 	    1.10 	 1.775e-03 	 1.833e-04 	 1.803e-05 	 1.565e-06 	 3.625e-06 	 2.148e-07 
  24.19 	  143.14 	    1.47 	 1.725e-03 	 1.733e-04 	 1.446e-05 	 1.398e-06 	 2.892e-06 	 1.654e-07 
  28.76 	  150.23 	    1.64 	 1.518e-03 	 1.831e-04 	 1.336e-05 	 7.410e-07 	 2.823e-06 	 1.362e-07 
  31.78 	  156.00 	    1.19 	 1.685e-03 	 1.021e-04 	 1.451e-05 	 7.244e-07 	 3.069e-06 	 1.745e-07 
  34.80 	  162.50 	    0.99 	 1.785e-03 	 1.637e-04 	 1.593e-05 	 9.717e-07 	 3.429e-06 	 2.769e-07 
  39.28 	  168.27 	    0.82 	 1.964e-03 	 1.592e-04 	 1.719e-05 	 9.737e-07 	 3.553e-06 	 2.279e-07 
  43.75 	  169.47 	    0.83 	 1.816e-03 	 1.580e-04 	 1.673e-05 	 9.211e-07 	 3.451e-06 	 2.396e-07 
  46.71 	  168.00 	    1.04 	 1.697e-03 	 1.891e-04 	 1.762e-05 	 9.705e-07 	 3.603e-06 	 4.305e-07 
  51.09 	  166.26 	    1.79 	 1.733e-03 	 1.147e-04 	 1.776e-05 	 1.066e-06 	 3.675e-06 	 7.025e-07 
  58.30 	  158.59 	    2.48 	 1.369e-03 	 2.997e-04 	 1.524e-05 	 1.530e-06 	 3.665e-06 	 9.618e-07 
  65.48 	  154.37 	    3.13 	 1.529e-03 	 6.111e-04 	 1.635e-05 	 2.340e-06 	 4.562e-06 	 2.009e-06 
  69.78 	  150.34 	    4.13 	 1.995e-03 	 8.674e-04 	 1.938e-05 	 3.597e-06 	 6.380e-06 	 3.851e-06 
  72.64 	  144.69 	    5.05 	 2.279e-03 	 8.792e-04 	 2.195e-05 	 5.152e-06 	 8.022e-06 	 5.726e-06 
  75.47 	  139.38 	    6.27 	 2.599e-03 	 8.350e-04 	 2.561e-05 	 7.955e-06 	 9.318e-06 	 7.606e-06 
  79.67 	  135.74 	    8.83 	 3.371e-03 	 1.190e-03 	 3.338e-05 	 1.261e-05 	 1.028e-05 	 9.748e-06 
  83.84 	  143.03 	   12.35 	 4.530e-03 	 2.158e-03 	 4.273e-05 	 1.904e-05 	 9.455e-06 	 9.446e-06 
  86.63 	  148.14 	   15.35 	 5.125e-03 	 2.823e-03 	 4.471e-05 	 2.043e-05 	 7.937e-06 	 7.452e-06 
  89.41 	  146.65 	   19.28 	 3.951e-03 	 2.085e-03 	 3.624e-05 	 1.514e-05 	 5.973e-06 	 4.645e-06 
