Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   23.14 	  169.31 	    2.67 	 1.004e-03 	 1.227e-04 	 1.069e-05 	 5.558e-07 	 2.178e-06 	 1.150e-07 
  27.65 	  192.54 	    3.50 	 1.108e-03 	 9.023e-05 	 9.498e-06 	 4.767e-07 	 2.008e-06 	 8.776e-08 
  32.15 	  211.62 	    2.98 	 1.082e-03 	 6.228e-05 	 9.649e-06 	 4.649e-07 	 1.990e-06 	 1.077e-07 
  35.13 	  212.46 	    2.65 	 1.079e-03 	 6.061e-05 	 1.006e-05 	 3.686e-07 	 2.135e-06 	 1.648e-07 
  38.10 	  208.80 	    2.37 	 1.123e-03 	 6.729e-05 	 1.045e-05 	 4.108e-07 	 2.266e-06 	 2.134e-07 
  41.06 	  208.05 	    2.42 	 1.154e-03 	 8.480e-05 	 1.089e-05 	 6.149e-07 	 2.268e-06 	 2.242e-07 
  44.02 	  206.24 	    2.64 	 1.153e-03 	 8.312e-05 	 1.082e-05 	 3.822e-07 	 2.349e-06 	 2.380e-07 
  46.96 	  203.31 	    2.05 	 1.155e-03 	 8.199e-05 	 1.146e-05 	 6.943e-07 	 2.452e-06 	 2.430e-07 
  49.89 	  198.88 	    1.76 	 1.153e-03 	 7.420e-05 	 1.102e-05 	 5.297e-07 	 2.352e-06 	 2.356e-07 
  52.82 	  192.31 	    2.22 	 1.074e-03 	 6.164e-05 	 1.079e-05 	 6.691e-07 	 2.307e-06 	 3.207e-07 
  55.73 	  185.07 	    2.08 	 1.063e-03 	 5.980e-05 	 1.113e-05 	 9.616e-07 	 2.337e-06 	 4.400e-07 
  58.62 	  180.23 	    1.69 	 1.130e-03 	 6.570e-05 	 1.090e-05 	 8.326e-07 	 2.350e-06 	 5.418e-07 
  61.51 	  175.88 	    1.73 	 1.092e-03 	 7.172e-05 	 1.104e-05 	 7.569e-07 	 2.440e-06 	 6.747e-07 
  64.39 	  173.03 	    2.37 	 1.095e-03 	 7.172e-05 	 1.155e-05 	 9.154e-07 	 2.623e-06 	 8.359e-07 
  67.26 	  169.22 	    3.25 	 1.162e-03 	 9.637e-05 	 1.225e-05 	 1.201e-06 	 2.894e-06 	 1.073e-06 
  70.11 	  163.62 	    3.88 	 1.281e-03 	 1.034e-04 	 1.333e-05 	 1.440e-06 	 3.164e-06 	 1.334e-06 
  72.96 	  159.17 	    4.16 	 1.421e-03 	 1.551e-04 	 1.421e-05 	 2.307e-06 	 3.388e-06 	 1.551e-06 
  75.80 	  157.36 	    4.13 	 1.475e-03 	 1.743e-04 	 1.499e-05 	 3.373e-06 	 3.669e-06 	 1.793e-06 
  78.62 	  155.82 	    3.93 	 1.709e-03 	 2.058e-04 	 1.702e-05 	 4.597e-06 	 4.146e-06 	 2.208e-06 
  82.78 	  153.88 	    3.50 	 2.162e-03 	 3.561e-04 	 1.979e-05 	 6.061e-06 	 4.706e-06 	 3.060e-06 
  86.93 	  149.32 	    4.45 	 2.638e-03 	 7.841e-04 	 2.198e-05 	 8.041e-06 	 4.783e-06 	 3.659e-06 
  89.71 	  143.58 	    5.72 	 2.396e-03 	 8.099e-04 	 2.026e-05 	 7.142e-06 	 3.995e-06 	 2.649e-06 
