Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   13.69 	  140.83 	    0.70 	 1.554e-03 	 2.477e-04 	 1.137e-05 	 1.543e-06 	 2.324e-06 	 1.818e-07 
  16.95 	  140.64 	    0.79 	 1.622e-03 	 1.890e-04 	 1.271e-05 	 1.845e-06 	 2.634e-06 	 1.826e-07 
  21.81 	  146.11 	    1.21 	 1.321e-03 	 1.194e-04 	 1.062e-05 	 1.195e-06 	 2.230e-06 	 2.238e-07 
  26.65 	  153.21 	    1.20 	 1.312e-03 	 8.469e-05 	 1.043e-05 	 5.789e-07 	 2.225e-06 	 1.299e-07 
  29.86 	  160.12 	    0.99 	 1.386e-03 	 1.158e-04 	 1.194e-05 	 6.293e-07 	 2.544e-06 	 1.342e-07 
  33.07 	  165.99 	    0.77 	 1.402e-03 	 9.221e-05 	 1.217e-05 	 6.422e-07 	 2.576e-06 	 2.000e-07 
  36.25 	  166.85 	    0.87 	 1.294e-03 	 1.134e-04 	 1.168e-05 	 6.376e-07 	 2.519e-06 	 1.617e-07 
  39.43 	  166.95 	    0.82 	 1.211e-03 	 7.345e-05 	 1.130e-05 	 7.142e-07 	 2.485e-06 	 2.340e-07 
  42.59 	  169.40 	    0.90 	 1.368e-03 	 8.297e-05 	 1.175e-05 	 7.520e-07 	 2.512e-06 	 3.665e-07 
  45.74 	  171.57 	    1.39 	 1.414e-03 	 1.159e-04 	 1.220e-05 	 9.425e-07 	 2.576e-06 	 5.289e-07 
  48.87 	  173.07 	    2.05 	 1.266e-03 	 1.183e-04 	 1.173e-05 	 9.886e-07 	 2.662e-06 	 7.095e-07 
  52.00 	  175.29 	    3.00 	 1.402e-03 	 1.240e-04 	 1.235e-05 	 1.160e-06 	 2.874e-06 	 9.413e-07 
  55.12 	  177.15 	    3.98 	 1.692e-03 	 2.513e-04 	 1.388e-05 	 1.884e-06 	 3.263e-06 	 1.283e-06 
  58.21 	  174.03 	    4.81 	 1.619e-03 	 3.561e-04 	 1.459e-05 	 2.413e-06 	 3.729e-06 	 1.665e-06 
  61.30 	  167.49 	    5.77 	 1.499e-03 	 3.737e-04 	 1.450e-05 	 2.660e-06 	 4.060e-06 	 1.971e-06 
  64.38 	  157.62 	    6.52 	 1.471e-03 	 4.364e-04 	 1.453e-05 	 3.241e-06 	 4.360e-06 	 2.386e-06 
  68.97 	  144.42 	    6.70 	 1.574e-03 	 5.343e-04 	 1.523e-05 	 4.625e-06 	 5.271e-06 	 3.816e-06 
  73.53 	  145.22 	    6.37 	 2.072e-03 	 8.272e-04 	 1.583e-05 	 5.969e-06 	 9.461e-06 	 9.514e-06 
  76.56 	  150.23 	    5.95 	 2.825e-03 	 1.207e-03 	 1.757e-05 	 7.808e-06 	 1.807e-05 	 2.005e-05 
  79.58 	  153.70 	    6.42 	 3.909e-03 	 1.796e-03 	 2.002e-05 	 1.052e-05 	 3.138e-05 	 3.630e-05 
  82.58 	  151.05 	    7.95 	 5.454e-03 	 3.046e-03 	 2.194e-05 	 1.290e-05 	 4.375e-05 	 5.125e-05 
  85.57 	  145.85 	    9.98 	 8.311e-03 	 6.728e-03 	 2.220e-05 	 1.362e-05 	 3.779e-05 	 4.459e-05 
  88.55 	  144.22 	   12.78 	 5.657e-03 	 4.409e-03 	 1.915e-05 	 1.023e-05 	 1.787e-05 	 2.002e-05 
