Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   11.66 	  152.97 	    1.22 	 7.985e-04 	 9.550e-05 	 8.353e-06 	 4.815e-07 	 1.750e-06 	 8.643e-08 
  14.73 	  149.40 	    1.24 	 8.572e-04 	 1.287e-04 	 9.005e-06 	 7.687e-07 	 1.927e-06 	 1.182e-07 
  17.79 	  146.94 	    0.94 	 8.739e-04 	 1.568e-04 	 8.966e-06 	 6.273e-07 	 2.005e-06 	 1.774e-07 
  20.84 	  144.13 	    1.24 	 1.079e-03 	 1.849e-04 	 1.099e-05 	 6.813e-07 	 2.382e-06 	 1.631e-07 
  23.87 	  143.47 	    0.84 	 1.630e-03 	 2.315e-04 	 1.634e-05 	 1.088e-06 	 3.434e-06 	 1.851e-07 
  26.89 	  145.06 	    0.57 	 1.853e-03 	 2.680e-04 	 1.868e-05 	 1.086e-06 	 3.962e-06 	 3.211e-07 
  29.90 	  147.06 	    0.82 	 1.624e-03 	 1.831e-04 	 1.682e-05 	 1.123e-06 	 3.592e-06 	 2.432e-07 
  32.89 	  149.08 	    0.91 	 1.546e-03 	 1.250e-04 	 1.621e-05 	 7.677e-07 	 3.435e-06 	 2.606e-07 
  35.88 	  152.65 	    0.69 	 1.572e-03 	 1.398e-04 	 1.609e-05 	 8.092e-07 	 3.446e-06 	 2.476e-07 
  38.85 	  157.99 	    0.79 	 1.712e-03 	 1.936e-04 	 1.735e-05 	 7.984e-07 	 3.670e-06 	 2.627e-07 
  41.81 	  162.40 	    1.04 	 1.891e-03 	 2.788e-04 	 1.923e-05 	 9.438e-07 	 3.971e-06 	 3.878e-07 
  44.76 	  165.11 	    1.16 	 1.826e-03 	 4.207e-04 	 1.789e-05 	 1.343e-06 	 3.791e-06 	 5.301e-07 
  47.69 	  165.73 	    1.40 	 1.759e-03 	 5.929e-04 	 1.696e-05 	 1.322e-06 	 3.615e-06 	 6.070e-07 
  50.61 	  165.04 	    2.04 	 1.936e-03 	 7.919e-04 	 1.847e-05 	 1.240e-06 	 3.785e-06 	 7.676e-07 
  53.53 	  164.96 	    2.90 	 2.252e-03 	 1.077e-03 	 2.100e-05 	 1.252e-06 	 4.047e-06 	 1.044e-06 
  56.42 	  166.54 	    4.02 	 2.347e-03 	 1.387e-03 	 2.184e-05 	 2.142e-06 	 4.134e-06 	 1.270e-06 
  59.31 	  167.45 	    5.17 	 2.393e-03 	 1.274e-03 	 2.250e-05 	 3.049e-06 	 4.251e-06 	 1.464e-06 
  62.19 	  165.60 	    6.11 	 2.409e-03 	 1.055e-03 	 2.389e-05 	 3.439e-06 	 4.587e-06 	 1.802e-06 
  65.04 	  160.84 	    6.74 	 2.388e-03 	 1.128e-03 	 2.457e-05 	 4.680e-06 	 5.148e-06 	 2.309e-06 
  67.89 	  158.46 	    6.99 	 2.625e-03 	 1.362e-03 	 2.546e-05 	 6.716e-06 	 6.041e-06 	 3.083e-06 
  70.73 	  158.29 	    6.81 	 3.279e-03 	 1.706e-03 	 2.905e-05 	 9.160e-06 	 7.371e-06 	 4.317e-06 
  73.55 	  154.55 	    6.34 	 3.974e-03 	 2.087e-03 	 3.448e-05 	 1.275e-05 	 8.831e-06 	 5.910e-06 
  77.76 	  147.91 	    5.36 	 4.191e-03 	 1.846e-03 	 4.327e-05 	 2.190e-05 	 9.669e-06 	 7.493e-06 
  81.94 	  152.83 	    7.30 	 4.796e-03 	 1.764e-03 	 5.968e-05 	 4.597e-05 	 8.497e-06 	 6.692e-06 
  84.72 	  154.43 	    9.02 	 5.511e-03 	 2.472e-03 	 6.984e-05 	 6.122e-05 	 7.517e-06 	 5.594e-06 
  87.48 	  151.54 	   11.27 	 4.370e-03 	 1.951e-03 	 5.085e-05 	 3.806e-05 	 6.101e-06 	 3.786e-06 
