Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
    9.43 	  161.85 	    1.83 	 9.963e-04 	 1.603e-04 	 8.239e-06 	 1.064e-06 	 1.721e-06 	 1.097e-07 
  12.09 	  158.47 	    1.43 	 1.024e-03 	 1.386e-04 	 8.412e-06 	 9.607e-07 	 1.781e-06 	 1.243e-07 
  14.74 	  154.96 	    1.31 	 9.922e-04 	 1.624e-04 	 8.711e-06 	 9.691e-07 	 1.796e-06 	 9.182e-08 
  17.38 	  151.37 	    1.20 	 1.018e-03 	 1.542e-04 	 9.876e-06 	 9.266e-07 	 1.944e-06 	 7.665e-08 
  20.02 	  149.40 	    0.67 	 9.466e-04 	 1.046e-04 	 8.975e-06 	 8.268e-07 	 1.954e-06 	 9.127e-08 
  25.20 	  150.53 	    0.62 	 1.277e-03 	 1.049e-04 	 1.343e-05 	 1.012e-06 	 2.728e-06 	 7.773e-08 
  30.37 	  151.92 	    0.63 	 1.873e-03 	 1.288e-04 	 1.839e-05 	 1.314e-06 	 3.633e-06 	 1.717e-07 
  32.97 	  153.19 	    0.52 	 1.480e-03 	 1.761e-04 	 1.353e-05 	 9.356e-07 	 3.044e-06 	 1.508e-07 
  35.56 	  155.54 	    0.76 	 1.809e-03 	 1.007e-04 	 1.783e-05 	 1.052e-06 	 3.547e-06 	 1.035e-07 
  38.15 	  159.00 	    0.68 	 2.069e-03 	 1.769e-04 	 2.042e-05 	 1.153e-06 	 4.254e-06 	 1.828e-07 
  40.72 	  161.93 	    0.67 	 2.097e-03 	 1.047e-04 	 2.049e-05 	 8.335e-07 	 4.206e-06 	 2.322e-07 
  43.30 	  163.71 	    0.66 	 2.234e-03 	 1.084e-04 	 2.128e-05 	 9.304e-07 	 4.406e-06 	 2.239e-07 
  45.86 	  164.51 	    1.00 	 2.224e-03 	 1.816e-04 	 2.201e-05 	 8.010e-07 	 4.457e-06 	 3.079e-07 
  48.42 	  166.37 	    1.35 	 2.086e-03 	 1.582e-04 	 2.040e-05 	 9.371e-07 	 4.067e-06 	 3.469e-07 
  50.97 	  169.71 	    1.79 	 1.778e-03 	 1.321e-04 	 1.672e-05 	 1.012e-06 	 3.676e-06 	 3.654e-07 
  53.52 	  173.44 	    2.36 	 1.650e-03 	 9.825e-05 	 1.675e-05 	 6.707e-07 	 3.574e-06 	 4.741e-07 
  57.32 	  176.36 	    3.28 	 1.583e-03 	 1.459e-04 	 1.739e-05 	 1.361e-06 	 3.537e-06 	 6.399e-07 
  61.10 	  174.19 	    4.28 	 1.568e-03 	 1.675e-04 	 1.733e-05 	 1.479e-06 	 3.605e-06 	 8.342e-07 
  63.61 	  169.92 	    5.02 	 1.525e-03 	 2.254e-04 	 1.773e-05 	 1.749e-06 	 3.830e-06 	 1.025e-06 
  66.12 	  165.33 	    5.55 	 1.519e-03 	 3.232e-04 	 1.860e-05 	 2.194e-06 	 4.200e-06 	 1.267e-06 
  68.62 	  159.11 	    5.86 	 1.640e-03 	 4.289e-04 	 1.995e-05 	 2.792e-06 	 4.715e-06 	 1.634e-06 
  71.12 	  152.95 	    5.94 	 1.909e-03 	 5.355e-04 	 2.151e-05 	 3.723e-06 	 5.297e-06 	 2.166e-06 
  73.60 	  150.41 	    5.73 	 2.329e-03 	 7.144e-04 	 2.471e-05 	 5.534e-06 	 6.115e-06 	 2.996e-06 
  76.08 	  151.96 	    5.31 	 2.900e-03 	 1.020e-03 	 2.888e-05 	 8.776e-06 	 6.924e-06 	 3.931e-06 
  78.55 	  155.13 	    4.83 	 3.756e-03 	 1.432e-03 	 3.286e-05 	 1.432e-05 	 7.007e-06 	 4.115e-06 
  81.02 	  164.01 	    4.70 	 4.716e-03 	 1.975e-03 	 3.687e-05 	 2.343e-05 	 6.427e-06 	 3.615e-06 
  85.87 	  173.21 	    6.61 	 4.176e-03 	 1.486e-03 	 3.073e-05 	 1.682e-05 	 5.007e-06 	 2.169e-06 
