Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   13.08 	  187.89 	    1.20 	 9.415e-04 	 1.840e-04 	 8.559e-06 	 4.438e-07 	 1.806e-06 	 2.469e-07 
  15.70 	  190.21 	    1.21 	 9.459e-04 	 1.541e-04 	 8.556e-06 	 3.909e-07 	 1.815e-06 	 1.756e-07 
  18.31 	  195.41 	    1.03 	 9.754e-04 	 1.209e-04 	 8.738e-06 	 4.266e-07 	 1.804e-06 	 1.010e-07 
  20.92 	  201.26 	    0.98 	 1.009e-03 	 1.384e-04 	 8.258e-06 	 4.030e-07 	 1.746e-06 	 8.702e-08 
  23.51 	  200.71 	    0.87 	 9.891e-04 	 1.347e-04 	 8.454e-06 	 1.923e-07 	 1.812e-06 	 1.229e-07 
  26.10 	  196.70 	    0.53 	 9.908e-04 	 1.133e-04 	 9.197e-06 	 3.665e-07 	 1.949e-06 	 1.755e-07 
  28.68 	  194.88 	    0.56 	 1.005e-03 	 1.318e-04 	 8.780e-06 	 2.917e-07 	 1.879e-06 	 1.865e-07 
  31.26 	  191.37 	    0.64 	 1.005e-03 	 1.420e-04 	 8.991e-06 	 3.183e-07 	 1.873e-06 	 2.564e-07 
  33.83 	  185.18 	    0.58 	 9.677e-04 	 1.218e-04 	 9.256e-06 	 3.950e-07 	 1.938e-06 	 2.678e-07 
  36.38 	  179.54 	    0.57 	 9.686e-04 	 9.185e-05 	 8.719e-06 	 4.840e-07 	 1.898e-06 	 1.913e-07 
  38.94 	  174.99 	    0.61 	 9.447e-04 	 7.933e-05 	 8.709e-06 	 5.324e-07 	 2.013e-06 	 2.935e-07 
  41.49 	  171.21 	    0.69 	 9.576e-04 	 1.096e-04 	 9.666e-06 	 4.869e-07 	 2.109e-06 	 3.785e-07 
  46.51 	  163.86 	    0.97 	 9.452e-04 	 1.569e-04 	 9.401e-06 	 8.411e-07 	 1.944e-06 	 3.065e-07 
  51.51 	  157.64 	    0.87 	 8.772e-04 	 9.437e-05 	 8.949e-06 	 7.268e-07 	 1.875e-06 	 3.014e-07 
  54.02 	  157.18 	    0.97 	 9.568e-04 	 9.211e-05 	 9.249e-06 	 7.129e-07 	 1.919e-06 	 3.204e-07 
  56.53 	  158.34 	    1.42 	 9.867e-04 	 1.153e-04 	 9.524e-06 	 8.093e-07 	 1.974e-06 	 3.894e-07 
  59.02 	  157.34 	    2.12 	 1.040e-03 	 1.508e-04 	 1.033e-05 	 9.130e-07 	 2.088e-06 	 4.555e-07 
  61.51 	  153.18 	    2.91 	 1.101e-03 	 1.878e-04 	 1.124e-05 	 1.045e-06 	 2.286e-06 	 5.639e-07 
  63.99 	  149.38 	    3.83 	 1.142e-03 	 2.626e-04 	 1.248e-05 	 1.413e-06 	 2.587e-06 	 7.500e-07 
  66.47 	  147.69 	    4.86 	 1.207e-03 	 3.392e-04 	 1.367e-05 	 1.775e-06 	 2.976e-06 	 1.012e-06 
  68.93 	  147.74 	    5.87 	 1.344e-03 	 4.243e-04 	 1.522e-05 	 2.092e-06 	 3.608e-06 	 1.399e-06 
  71.39 	  150.75 	    6.79 	 1.558e-03 	 5.186e-04 	 1.792e-05 	 3.203e-06 	 4.697e-06 	 2.080e-06 
  73.84 	  161.70 	    7.52 	 1.875e-03 	 5.962e-04 	 2.088e-05 	 4.915e-06 	 6.046e-06 	 3.028e-06 
  76.28 	  175.64 	    7.91 	 2.262e-03 	 6.496e-04 	 2.257e-05 	 6.070e-06 	 7.045e-06 	 3.809e-06 
  78.72 	  187.04 	    7.94 	 2.643e-03 	 7.073e-04 	 2.460e-05 	 7.282e-06 	 7.851e-06 	 4.607e-06 
  82.34 	  188.51 	    7.40 	 3.092e-03 	 9.076e-04 	 2.775e-05 	 9.371e-06 	 8.080e-06 	 5.424e-06 
  85.96 	  176.99 	    6.37 	 3.568e-03 	 1.105e-03 	 3.121e-05 	 1.159e-05 	 7.264e-06 	 5.038e-06 
  88.36 	  167.15 	    5.46 	 3.438e-03 	 1.119e-03 	 2.884e-05 	 1.035e-05 	 6.109e-06 	 3.767e-06 
