Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   19.00 	  211.05 	    1.73 	 8.047e-04 	 1.371e-04 	 7.609e-06 	 7.469e-07 	 1.561e-06 	 1.077e-07 
  21.58 	  207.41 	    1.84 	 7.936e-04 	 1.310e-04 	 7.435e-06 	 6.215e-07 	 1.584e-06 	 1.284e-07 
  24.15 	  203.21 	    1.90 	 7.893e-04 	 1.066e-04 	 7.430e-06 	 6.455e-07 	 1.632e-06 	 1.538e-07 
  26.72 	  199.93 	    1.85 	 8.081e-04 	 1.142e-04 	 7.288e-06 	 4.723e-07 	 1.634e-06 	 1.844e-07 
  29.27 	  198.02 	    1.61 	 7.738e-04 	 1.211e-04 	 7.472e-06 	 4.822e-07 	 1.644e-06 	 1.686e-07 
  31.82 	  196.24 	    1.42 	 7.570e-04 	 9.245e-05 	 7.800e-06 	 4.591e-07 	 1.747e-06 	 1.086e-07 
  34.36 	  194.07 	    1.31 	 7.837e-04 	 1.085e-04 	 7.773e-06 	 5.299e-07 	 1.775e-06 	 1.822e-07 
  36.89 	  192.91 	    1.51 	 7.482e-04 	 9.349e-05 	 7.467e-06 	 4.330e-07 	 1.673e-06 	 2.254e-07 
  39.42 	  191.82 	    1.37 	 7.108e-04 	 8.334e-05 	 7.271e-06 	 4.422e-07 	 1.632e-06 	 2.313e-07 
  44.39 	  181.51 	    1.45 	 7.655e-04 	 8.637e-05 	 7.605e-06 	 4.947e-07 	 1.798e-06 	 3.563e-07 
  49.36 	  171.32 	    1.39 	 8.925e-04 	 5.083e-05 	 8.695e-06 	 1.121e-06 	 2.195e-06 	 4.568e-07 
  51.84 	  168.98 	    1.20 	 8.365e-04 	 7.424e-05 	 8.229e-06 	 8.395e-07 	 2.172e-06 	 3.251e-07 
  54.32 	  168.04 	    1.53 	 7.209e-04 	 7.038e-05 	 7.354e-06 	 1.072e-06 	 1.867e-06 	 3.680e-07 
  56.79 	  167.45 	    1.30 	 7.143e-04 	 4.807e-05 	 7.133e-06 	 7.641e-07 	 1.581e-06 	 4.369e-07 
  59.24 	  167.79 	    0.65 	 6.912e-04 	 4.927e-05 	 6.967e-06 	 4.710e-07 	 1.424e-06 	 4.571e-07 
  61.70 	  168.03 	    0.70 	 6.538e-04 	 6.038e-05 	 6.681e-06 	 5.437e-07 	 1.394e-06 	 5.164e-07 
  64.14 	  167.23 	    1.80 	 7.167e-04 	 6.574e-05 	 6.875e-06 	 6.598e-07 	 1.464e-06 	 6.018e-07 
  66.58 	  165.22 	    3.14 	 8.140e-04 	 9.047e-05 	 7.419e-06 	 7.760e-07 	 1.610e-06 	 7.332e-07 
  69.00 	  161.85 	    4.35 	 9.189e-04 	 1.470e-04 	 8.385e-06 	 1.026e-06 	 1.851e-06 	 9.403e-07 
  71.42 	  158.65 	    5.23 	 1.030e-03 	 1.965e-04 	 9.513e-06 	 1.411e-06 	 2.160e-06 	 1.212e-06 
  73.82 	  155.60 	    5.66 	 1.176e-03 	 2.764e-04 	 1.105e-05 	 1.906e-06 	 2.561e-06 	 1.565e-06 
  76.22 	  151.64 	    5.87 	 1.391e-03 	 3.701e-04 	 1.229e-05 	 2.403e-06 	 3.059e-06 	 1.983e-06 
  78.62 	  149.32 	    5.97 	 1.611e-03 	 4.338e-04 	 1.318e-05 	 2.995e-06 	 3.696e-06 	 2.508e-06 
  81.00 	  146.74 	    5.86 	 1.805e-03 	 4.692e-04 	 1.460e-05 	 3.840e-06 	 4.474e-06 	 3.182e-06 
  83.37 	  142.03 	    5.50 	 2.137e-03 	 5.011e-04 	 1.745e-05 	 5.217e-06 	 5.211e-06 	 3.857e-06 
  85.74 	  136.87 	    4.90 	 2.748e-03 	 6.744e-04 	 2.325e-05 	 7.729e-06 	 5.624e-06 	 4.177e-06 
  88.09 	  135.28 	    4.29 	 2.910e-03 	 7.824e-04 	 2.552e-05 	 9.241e-06 	 5.115e-06 	 3.331e-06 
