Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
    6.17 	  172.60 	    1.66 	 8.737e-04 	 1.719e-04 	 8.828e-06 	 8.944e-07 	 1.849e-06 	 1.972e-07 
   7.97 	  176.53 	    1.71 	 9.219e-04 	 1.738e-04 	 9.131e-06 	 5.483e-07 	 1.925e-06 	 1.008e-07 
   9.76 	  182.68 	    1.50 	 9.669e-04 	 1.231e-04 	 9.902e-06 	 4.902e-07 	 2.033e-06 	 1.509e-07 
  11.56 	  190.45 	    1.20 	 9.909e-04 	 9.032e-05 	 1.034e-05 	 6.168e-07 	 2.056e-06 	 1.159e-07 
  13.34 	  196.43 	    0.89 	 9.989e-04 	 8.222e-05 	 1.028e-05 	 5.900e-07 	 2.048e-06 	 8.852e-08 
  15.13 	  199.98 	    0.58 	 9.732e-04 	 8.187e-05 	 1.005e-05 	 5.984e-07 	 2.028e-06 	 7.164e-08 
  16.92 	  201.80 	    0.64 	 9.620e-04 	 8.020e-05 	 9.948e-06 	 4.788e-07 	 2.034e-06 	 7.388e-08 
  18.71 	  203.11 	    0.76 	 9.708e-04 	 8.585e-05 	 9.995e-06 	 5.023e-07 	 2.059e-06 	 7.560e-08 
  20.49 	  204.24 	    0.77 	 9.564e-04 	 8.862e-05 	 9.901e-06 	 5.367e-07 	 2.064e-06 	 8.379e-08 
  22.27 	  205.58 	    0.57 	 9.473e-04 	 9.843e-05 	 9.915e-06 	 5.981e-07 	 2.075e-06 	 1.161e-07 
  24.05 	  206.27 	    0.52 	 9.450e-04 	 1.178e-04 	 1.008e-05 	 4.438e-07 	 2.141e-06 	 1.689e-07 
  25.83 	  206.17 	    0.57 	 9.365e-04 	 1.368e-04 	 1.013e-05 	 4.171e-07 	 2.177e-06 	 2.342e-07 
  27.61 	  206.17 	    0.67 	 9.474e-04 	 1.385e-04 	 1.066e-05 	 5.671e-07 	 2.282e-06 	 2.884e-07 
  29.38 	  206.45 	    0.56 	 9.312e-04 	 1.435e-04 	 1.028e-05 	 4.234e-07 	 2.266e-06 	 1.854e-07 
  31.15 	  207.27 	    0.56 	 8.972e-04 	 1.275e-04 	 1.005e-05 	 5.438e-07 	 2.142e-06 	 1.272e-07 
  32.92 	  207.75 	    0.77 	 9.266e-04 	 1.248e-04 	 1.037e-05 	 3.413e-07 	 2.142e-06 	 1.448e-07 
  34.69 	  208.36 	    0.82 	 9.647e-04 	 1.438e-04 	 1.016e-05 	 4.431e-07 	 2.216e-06 	 1.530e-07 
  36.46 	  209.58 	    0.71 	 9.752e-04 	 1.492e-04 	 1.030e-05 	 3.616e-07 	 2.279e-06 	 1.740e-07 
  38.22 	  210.52 	    0.81 	 9.691e-04 	 1.491e-04 	 1.045e-05 	 3.936e-07 	 2.324e-06 	 1.783e-07 
  39.98 	  210.91 	    0.75 	 9.815e-04 	 1.480e-04 	 1.019e-05 	 2.841e-07 	 2.314e-06 	 1.637e-07 
  41.74 	  209.81 	    0.58 	 9.637e-04 	 1.413e-04 	 1.020e-05 	 4.092e-07 	 2.288e-06 	 2.116e-07 
  43.50 	  207.93 	    0.46 	 9.552e-04 	 1.334e-04 	 1.008e-05 	 3.486e-07 	 2.228e-06 	 1.884e-07 
  45.25 	  205.55 	    0.48 	 9.391e-04 	 1.263e-04 	 9.965e-06 	 2.950e-07 	 2.177e-06 	 1.478e-07 
  47.01 	  204.15 	    0.59 	 9.319e-04 	 1.198e-04 	 1.002e-05 	 3.884e-07 	 2.154e-06 	 1.418e-07 
  49.60 	  201.69 	    0.59 	 1.003e-03 	 1.132e-04 	 1.037e-05 	 5.450e-07 	 2.222e-06 	 1.375e-07 
  52.20 	  197.29 	    0.76 	 1.015e-03 	 1.049e-04 	 1.050e-05 	 6.099e-07 	 2.320e-06 	 1.854e-07 
  53.94 	  192.76 	    0.97 	 1.019e-03 	 8.576e-05 	 1.036e-05 	 5.864e-07 	 2.334e-06 	 2.561e-07 
  55.68 	  187.08 	    1.12 	 1.034e-03 	 8.248e-05 	 1.072e-05 	 7.035e-07 	 2.362e-06 	 3.220e-07 
  57.42 	  180.93 	    1.28 	 1.031e-03 	 8.216e-05 	 1.100e-05 	 5.259e-07 	 2.382e-06 	 3.360e-07 
