Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   18.15 	  155.36 	    1.84 	 8.178e-04 	 1.521e-04 	 9.278e-06 	 1.182e-06 	 1.968e-06 	 1.577e-07 
  21.05 	  153.38 	    2.33 	 8.049e-04 	 2.024e-04 	 8.370e-06 	 1.212e-06 	 1.913e-06 	 1.476e-07 
  25.33 	  148.39 	    2.18 	 9.632e-04 	 1.853e-04 	 9.539e-06 	 8.007e-07 	 2.068e-06 	 1.872e-07 
  29.59 	  146.74 	    1.27 	 1.234e-03 	 1.418e-04 	 1.259e-05 	 1.053e-06 	 2.654e-06 	 1.812e-07 
  33.83 	  148.49 	    1.77 	 1.155e-03 	 9.909e-05 	 1.192e-05 	 7.723e-07 	 2.567e-06 	 2.031e-07 
  38.06 	  156.05 	    2.53 	 1.169e-03 	 6.462e-05 	 1.147e-05 	 4.891e-07 	 2.444e-06 	 2.162e-07 
  40.88 	  161.61 	    2.38 	 1.308e-03 	 9.599e-05 	 1.249e-05 	 6.352e-07 	 2.676e-06 	 2.499e-07 
  43.68 	  164.34 	    1.98 	 1.421e-03 	 1.097e-04 	 1.374e-05 	 7.909e-07 	 2.953e-06 	 2.765e-07 
  46.48 	  164.65 	    2.06 	 1.409e-03 	 1.404e-04 	 1.447e-05 	 7.061e-07 	 3.075e-06 	 3.347e-07 
  49.26 	  165.43 	    2.53 	 1.446e-03 	 1.373e-04 	 1.473e-05 	 7.405e-07 	 3.105e-06 	 4.152e-07 
  52.03 	  167.06 	    3.39 	 1.419e-03 	 1.476e-04 	 1.440e-05 	 9.997e-07 	 3.110e-06 	 5.575e-07 
  54.79 	  169.87 	    4.78 	 1.250e-03 	 1.552e-04 	 1.369e-05 	 1.371e-06 	 3.065e-06 	 7.792e-07 
  57.54 	  173.49 	    6.37 	 1.263e-03 	 1.485e-04 	 1.320e-05 	 1.923e-06 	 3.090e-06 	 1.035e-06 
  60.29 	  176.21 	    7.70 	 1.375e-03 	 1.802e-04 	 1.347e-05 	 2.226e-06 	 3.173e-06 	 1.251e-06 
  63.02 	  174.97 	    8.78 	 1.345e-03 	 2.020e-04 	 1.395e-05 	 2.684e-06 	 3.353e-06 	 1.464e-06 
  65.73 	  169.46 	    9.52 	 1.283e-03 	 2.550e-04 	 1.437e-05 	 3.273e-06 	 3.673e-06 	 1.768e-06 
  68.44 	  161.20 	    9.84 	 1.269e-03 	 3.155e-04 	 1.503e-05 	 3.982e-06 	 4.215e-06 	 2.236e-06 
  71.13 	  156.53 	    9.79 	 1.348e-03 	 3.771e-04 	 1.594e-05 	 5.213e-06 	 5.038e-06 	 2.921e-06 
  73.82 	  155.37 	    9.40 	 1.517e-03 	 4.737e-04 	 1.743e-05 	 7.154e-06 	 6.077e-06 	 3.830e-06 
  76.49 	  152.48 	    8.69 	 1.752e-03 	 6.065e-04 	 1.960e-05 	 9.683e-06 	 7.173e-06 	 4.878e-06 
  79.16 	  148.44 	    7.75 	 2.214e-03 	 8.847e-04 	 2.294e-05 	 1.343e-05 	 8.058e-06 	 5.793e-06 
  81.80 	  141.19 	    6.66 	 2.971e-03 	 1.388e-03 	 2.797e-05 	 1.919e-05 	 8.549e-06 	 6.368e-06 
  84.44 	  132.14 	    8.05 	 3.499e-03 	 1.795e-03 	 3.281e-05 	 2.530e-05 	 8.248e-06 	 6.121e-06 
  87.08 	  126.56 	   10.52 	 3.392e-03 	 1.716e-03 	 3.412e-05 	 2.686e-05 	 7.193e-06 	 4.920e-06 
  89.69 	  125.83 	   14.05 	 2.865e-03 	 1.234e-03 	 2.884e-05 	 1.889e-05 	 5.882e-06 	 3.318e-06 
