Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   14.69 	  195.05 	    2.40 	 8.354e-04 	 1.679e-04 	 8.431e-06 	 1.229e-06 	 1.751e-06 	 1.460e-07 
  18.97 	  181.19 	    2.98 	 7.061e-04 	 1.692e-04 	 6.378e-06 	 1.074e-06 	 1.471e-06 	 1.418e-07 
  21.82 	  174.43 	    2.59 	 6.288e-04 	 1.335e-04 	 6.301e-06 	 7.128e-07 	 1.326e-06 	 1.159e-07 
  24.67 	  169.62 	    1.94 	 6.999e-04 	 8.233e-05 	 6.808e-06 	 7.859e-07 	 1.414e-06 	 1.111e-07 
  27.51 	  166.74 	    1.73 	 7.302e-04 	 1.067e-04 	 6.545e-06 	 4.245e-07 	 1.443e-06 	 1.432e-07 
  30.33 	  164.28 	    1.82 	 6.626e-04 	 1.195e-04 	 6.588e-06 	 5.766e-07 	 1.404e-06 	 1.215e-07 
  33.15 	  163.79 	    1.96 	 6.547e-04 	 7.661e-05 	 6.638e-06 	 3.707e-07 	 1.443e-06 	 9.405e-08 
  35.95 	  165.71 	    1.80 	 7.336e-04 	 1.029e-04 	 7.038e-06 	 3.795e-07 	 1.555e-06 	 8.390e-08 
  38.74 	  165.82 	    1.47 	 8.075e-04 	 1.357e-04 	 7.991e-06 	 3.675e-07 	 1.663e-06 	 1.228e-07 
  41.53 	  165.26 	    1.11 	 8.467e-04 	 2.307e-04 	 7.826e-06 	 4.174e-07 	 1.793e-06 	 1.495e-07 
  44.30 	  165.66 	    0.83 	 1.259e-03 	 3.280e-04 	 1.199e-05 	 6.954e-07 	 2.444e-06 	 2.002e-07 
  47.06 	  165.12 	    0.91 	 1.344e-03 	 4.363e-04 	 1.237e-05 	 6.071e-07 	 2.537e-06 	 2.295e-07 
  49.81 	  163.64 	    1.28 	 1.232e-03 	 5.554e-04 	 1.086e-05 	 7.599e-07 	 2.428e-06 	 3.015e-07 
  52.55 	  163.44 	    0.99 	 1.363e-03 	 7.049e-04 	 1.241e-05 	 1.205e-06 	 2.474e-06 	 3.794e-07 
  55.28 	  166.74 	    1.40 	 2.695e-03 	 1.361e-03 	 2.273e-05 	 2.376e-06 	 5.068e-06 	 7.833e-07 
  58.00 	  173.23 	    1.89 	 1.765e-03 	 1.066e-03 	 1.492e-05 	 1.142e-06 	 2.820e-06 	 6.100e-07 
  60.70 	  179.19 	    1.94 	 1.602e-03 	 1.036e-03 	 1.355e-05 	 8.585e-07 	 2.515e-06 	 6.355e-07 
  63.40 	  180.46 	    2.34 	 1.435e-03 	 1.165e-03 	 1.197e-05 	 1.116e-06 	 2.488e-06 	 7.091e-07 
  66.09 	  178.20 	    3.58 	 1.468e-03 	 1.277e-03 	 1.253e-05 	 1.146e-06 	 2.809e-06 	 9.041e-07 
  70.08 	  173.53 	    5.53 	 1.530e-03 	 9.295e-04 	 1.623e-05 	 1.928e-06 	 3.711e-06 	 1.414e-06 
  74.05 	  168.69 	    7.04 	 1.781e-03 	 6.625e-04 	 2.045e-05 	 2.533e-06 	 4.834e-06 	 2.107e-06 
  76.70 	  164.69 	    7.68 	 1.934e-03 	 5.209e-04 	 2.245e-05 	 2.522e-06 	 5.486e-06 	 2.480e-06 
  79.33 	  161.03 	    7.76 	 1.999e-03 	 4.509e-04 	 2.409e-05 	 3.334e-06 	 6.250e-06 	 2.991e-06 
  81.95 	  154.89 	    7.46 	 2.188e-03 	 4.707e-04 	 2.654e-05 	 4.778e-06 	 7.793e-06 	 4.360e-06 
  84.57 	  147.40 	    6.93 	 2.332e-03 	 5.870e-04 	 2.950e-05 	 7.345e-06 	 1.002e-05 	 7.254e-06 
  87.17 	  143.17 	    6.16 	 2.414e-03 	 7.311e-04 	 3.460e-05 	 1.254e-05 	 1.173e-05 	 1.016e-05 
  89.75 	  141.43 	    5.59 	 2.232e-03 	 6.500e-04 	 3.156e-05 	 1.264e-05 	 7.986e-06 	 5.967e-06 
