Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   11.92 	  174.11 	    1.79 	 9.505e-04 	 1.824e-04 	 1.106e-05 	 2.462e-06 	 2.177e-06 	 2.590e-07 
  16.15 	  167.80 	    2.02 	 1.161e-03 	 1.408e-04 	 1.095e-05 	 1.193e-06 	 2.307e-06 	 1.014e-07 
  18.98 	  166.95 	    1.68 	 1.004e-03 	 1.374e-04 	 1.067e-05 	 4.965e-07 	 2.276e-06 	 1.372e-07 
  21.80 	  166.14 	    2.14 	 9.390e-04 	 1.164e-04 	 1.137e-05 	 6.639e-07 	 2.366e-06 	 1.128e-07 
  24.61 	  167.17 	    1.26 	 1.079e-03 	 9.198e-05 	 1.149e-05 	 9.668e-07 	 2.564e-06 	 1.432e-07 
  28.80 	  162.14 	    1.90 	 1.084e-03 	 1.066e-04 	 1.253e-05 	 8.692e-07 	 2.771e-06 	 1.619e-07 
  32.97 	  159.91 	    1.67 	 1.111e-03 	 1.146e-04 	 1.197e-05 	 5.632e-07 	 2.495e-06 	 1.589e-07 
  35.75 	  162.47 	    1.14 	 1.129e-03 	 8.948e-05 	 1.152e-05 	 4.356e-07 	 2.473e-06 	 1.570e-07 
  38.52 	  162.14 	    1.40 	 1.132e-03 	 1.310e-04 	 1.226e-05 	 4.111e-07 	 2.616e-06 	 1.479e-07 
  41.27 	  165.06 	    1.07 	 1.139e-03 	 1.975e-04 	 1.221e-05 	 4.910e-07 	 2.608e-06 	 1.292e-07 
  44.03 	  169.75 	    0.95 	 1.293e-03 	 2.624e-04 	 1.307e-05 	 3.593e-07 	 2.769e-06 	 2.162e-07 
  46.77 	  170.42 	    1.43 	 1.261e-03 	 3.039e-04 	 1.374e-05 	 5.186e-07 	 2.869e-06 	 3.038e-07 
  49.51 	  166.89 	    2.26 	 1.310e-03 	 2.628e-04 	 1.405e-05 	 6.359e-07 	 2.818e-06 	 3.665e-07 
  52.23 	  162.95 	    3.35 	 1.269e-03 	 2.309e-04 	 1.380e-05 	 7.529e-07 	 2.817e-06 	 4.583e-07 
  56.28 	  162.10 	    5.20 	 1.193e-03 	 1.649e-04 	 1.405e-05 	 8.384e-07 	 2.882e-06 	 5.683e-07 
  60.33 	  163.77 	    6.74 	 1.317e-03 	 1.811e-04 	 1.443e-05 	 1.414e-06 	 2.818e-06 	 7.007e-07 
  63.02 	  161.57 	    7.90 	 1.179e-03 	 1.797e-04 	 1.534e-05 	 1.937e-06 	 2.981e-06 	 8.823e-07 
  65.70 	  161.06 	    8.82 	 1.146e-03 	 1.830e-04 	 1.639e-05 	 2.078e-06 	 3.222e-06 	 1.144e-06 
  68.38 	  162.79 	    9.22 	 1.250e-03 	 2.333e-04 	 1.681e-05 	 2.490e-06 	 3.558e-06 	 1.545e-06 
  71.04 	  162.16 	    9.27 	 1.270e-03 	 3.119e-04 	 1.733e-05 	 3.360e-06 	 4.163e-06 	 2.262e-06 
  73.70 	  157.42 	    8.96 	 1.244e-03 	 3.701e-04 	 1.829e-05 	 4.647e-06 	 5.062e-06 	 3.287e-06 
  76.34 	  152.26 	    8.42 	 1.283e-03 	 4.028e-04 	 2.011e-05 	 5.887e-06 	 6.032e-06 	 4.260e-06 
  78.98 	  155.30 	    7.70 	 1.483e-03 	 5.557e-04 	 2.264e-05 	 7.008e-06 	 6.502e-06 	 4.725e-06 
  82.92 	  162.11 	    6.43 	 2.032e-03 	 1.087e-03 	 2.660e-05 	 1.015e-05 	 5.951e-06 	 4.291e-06 
  86.84 	  156.84 	    6.21 	 2.397e-03 	 1.436e-03 	 3.159e-05 	 1.657e-05 	 4.940e-06 	 3.171e-06 
  89.44 	  153.23 	    7.67 	 2.128e-03 	 1.184e-03 	 2.789e-05 	 1.338e-05 	 4.266e-06 	 2.326e-06 
