Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   22.13 	  202.81 	    3.08 	 7.630e-04 	 1.918e-04 	 9.979e-06 	 2.138e-06 	 1.878e-06 	 3.837e-07 
  24.66 	  195.81 	    3.14 	 8.326e-04 	 2.383e-04 	 9.378e-06 	 1.366e-06 	 1.827e-06 	 2.744e-07 
  27.20 	  190.82 	    2.67 	 8.204e-04 	 2.179e-04 	 8.797e-06 	 8.327e-07 	 1.846e-06 	 1.330e-07 
  28.89 	  187.45 	    2.40 	 7.833e-04 	 1.612e-04 	 9.044e-06 	 7.703e-07 	 1.969e-06 	 1.112e-07 
  31.41 	  183.60 	    2.34 	 8.203e-04 	 1.569e-04 	 9.467e-06 	 8.693e-07 	 2.064e-06 	 1.893e-07 
  33.91 	  181.46 	    2.22 	 8.471e-04 	 1.412e-04 	 9.036e-06 	 1.156e-06 	 1.886e-06 	 2.104e-07 
  35.60 	  179.67 	    2.06 	 7.745e-04 	 1.164e-04 	 8.665e-06 	 1.284e-06 	 1.771e-06 	 1.802e-07 
  37.30 	  177.30 	    1.88 	 6.514e-04 	 1.278e-04 	 8.113e-06 	 1.019e-06 	 1.825e-06 	 2.009e-07 
  38.98 	  175.25 	    1.86 	 7.126e-04 	 1.355e-04 	 8.966e-06 	 8.924e-07 	 2.015e-06 	 3.061e-07 
  40.66 	  175.70 	    1.97 	 8.350e-04 	 1.018e-04 	 8.499e-06 	 8.574e-07 	 1.862e-06 	 3.746e-07 
  42.34 	  177.04 	    1.91 	 7.359e-04 	 1.310e-04 	 7.907e-06 	 1.150e-06 	 1.697e-06 	 3.231e-07 
  44.02 	  178.41 	    1.71 	 6.908e-04 	 9.780e-05 	 8.432e-06 	 6.995e-07 	 1.718e-06 	 2.911e-07 
  47.34 	  181.16 	    1.68 	 7.446e-04 	 4.698e-05 	 8.028e-06 	 4.530e-07 	 1.667e-06 	 2.769e-07 
  50.66 	  182.47 	    1.42 	 6.391e-04 	 6.325e-05 	 6.863e-06 	 3.297e-07 	 1.424e-06 	 2.377e-07 
  53.15 	  180.40 	    1.35 	 6.691e-04 	 5.437e-05 	 7.016e-06 	 3.850e-07 	 1.359e-06 	 2.547e-07 
  55.64 	  177.14 	    1.46 	 7.049e-04 	 6.253e-05 	 7.329e-06 	 3.815e-07 	 1.317e-06 	 2.928e-07 
  57.30 	  174.55 	    1.61 	 7.347e-04 	 7.007e-05 	 7.709e-06 	 4.036e-07 	 1.320e-06 	 3.502e-07 
  58.97 	  171.55 	    1.46 	 7.584e-04 	 7.360e-05 	 7.888e-06 	 5.363e-07 	 1.318e-06 	 4.312e-07 
  60.62 	  168.38 	    1.25 	 7.635e-04 	 9.940e-05 	 7.986e-06 	 6.735e-07 	 1.330e-06 	 5.195e-07 
  62.27 	  165.11 	    1.01 	 7.327e-04 	 1.230e-04 	 8.050e-06 	 7.717e-07 	 1.368e-06 	 6.221e-07 
  63.92 	  162.28 	    0.94 	 6.964e-04 	 1.722e-04 	 8.139e-06 	 9.645e-07 	 1.428e-06 	 7.377e-07 
  65.57 	  157.87 	    1.33 	 6.648e-04 	 2.005e-04 	 8.483e-06 	 1.455e-06 	 1.503e-06 	 8.605e-07 
  68.02 	  154.32 	    2.02 	 6.225e-04 	 2.231e-04 	 8.528e-06 	 1.793e-06 	 1.572e-06 	 9.842e-07 
  71.28 	  161.54 	    3.04 	 6.372e-04 	 2.476e-04 	 7.880e-06 	 1.814e-06 	 1.617e-06 	 1.046e-06 
  73.74 	  170.12 	    3.99 	 7.498e-04 	 2.796e-04 	 8.171e-06 	 2.365e-06 	 1.772e-06 	 1.184e-06 
  75.37 	  175.21 	    4.65 	 8.509e-04 	 3.402e-04 	 8.734e-06 	 2.904e-06 	 1.961e-06 	 1.349e-06 
  77.00 	  175.64 	    5.20 	 9.094e-04 	 4.550e-04 	 9.245e-06 	 3.475e-06 	 2.193e-06 	 1.549e-06 
  78.63 	  173.56 	    5.64 	 9.643e-04 	 6.184e-04 	 9.844e-06 	 4.105e-06 	 2.505e-06 	 1.803e-06 
  80.26 	  168.47 	    5.90 	 1.068e-03 	 8.794e-04 	 1.039e-05 	 4.715e-06 	 2.844e-06 	 2.063e-06 
  81.89 	  161.00 	    5.92 	 1.297e-03 	 1.328e-03 	 1.122e-05 	 5.439e-06 	 3.275e-06 	 2.370e-06 
  83.50 	  153.77 	    5.74 	 1.651e-03 	 1.964e-03 	 1.247e-05 	 6.571e-06 	 3.713e-06 	 2.655e-06 
  85.91 	  143.54 	    5.22 	 2.187e-03 	 2.724e-03 	 1.549e-05 	 9.520e-06 	 4.169e-06 	 2.906e-06 
  88.31 	  138.90 	    4.48 	 2.772e-03 	 3.179e-03 	 2.000e-05 	 1.388e-05 	 4.370e-06 	 2.875e-06 
  89.92 	  138.83 	    4.60 	 2.742e-03 	 2.997e-03 	 2.066e-05 	 1.336e-05 	 4.296e-06 	 2.583e-06 
