Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   17.74 	  199.82 	    1.48 	 8.923e-04 	 1.111e-04 	 8.921e-06 	 8.434e-07 	 1.929e-06 	 2.050e-07 
  20.69 	  195.21 	    1.31 	 8.889e-04 	 9.368e-05 	 8.479e-06 	 4.770e-07 	 1.885e-06 	 1.876e-07 
  23.62 	  191.85 	    0.66 	 7.016e-04 	 6.922e-05 	 6.619e-06 	 5.065e-07 	 1.538e-06 	 1.940e-07 
  26.55 	  187.82 	    0.88 	 6.035e-04 	 7.794e-05 	 5.916e-06 	 3.720e-07 	 1.322e-06 	 2.028e-07 
  29.47 	  184.43 	    1.27 	 5.836e-04 	 6.939e-05 	 5.624e-06 	 4.181e-07 	 1.344e-06 	 1.686e-07 
  32.37 	  182.93 	    1.07 	 7.063e-04 	 6.436e-05 	 7.520e-06 	 5.010e-07 	 1.648e-06 	 1.744e-07 
  38.10 	  177.72 	    0.63 	 6.101e-04 	 6.952e-05 	 5.950e-06 	 3.960e-07 	 1.404e-06 	 3.019e-07 
  45.18 	  172.05 	    0.65 	 4.711e-04 	 1.034e-04 	 4.517e-06 	 5.192e-07 	 1.249e-06 	 3.264e-07 
  49.41 	  170.61 	    0.60 	 8.943e-04 	 1.452e-04 	 8.120e-06 	 1.179e-06 	 9.694e-07 	 2.035e-07 
  52.23 	  169.82 	    0.88 	 2.992e-04 	 3.658e-05 	 2.704e-06 	 2.272e-07 	 4.808e-07 	 8.498e-08 
  56.40 	  170.94 	    0.92 	 1.060e-03 	 3.979e-04 	 1.150e-05 	 2.896e-06 	 3.780e-06 	 1.024e-06 
  60.57 	  169.85 	    1.11 	 2.602e-04 	 5.533e-05 	 2.577e-06 	 4.988e-07 	 4.186e-07 	 1.463e-07 
  63.35 	  168.81 	    1.18 	 7.937e-04 	 1.525e-04 	 7.146e-06 	 1.075e-06 	 7.708e-07 	 2.716e-07 
  66.11 	  168.40 	    1.80 	 7.493e-04 	 1.030e-04 	 9.099e-06 	 1.128e-06 	 1.292e-06 	 4.976e-07 
  68.87 	  168.49 	    2.42 	 7.732e-04 	 8.227e-05 	 9.280e-06 	 1.196e-06 	 1.761e-06 	 7.034e-07 
  71.61 	  168.78 	    2.98 	 8.339e-04 	 1.071e-04 	 9.818e-06 	 1.496e-06 	 2.055e-06 	 8.091e-07 
  74.36 	  167.23 	    3.48 	 8.766e-04 	 1.437e-04 	 1.062e-05 	 1.796e-06 	 2.328e-06 	 9.511e-07 
  77.07 	  164.38 	    3.73 	 8.935e-04 	 1.711e-04 	 1.101e-05 	 2.356e-06 	 2.709e-06 	 1.270e-06 
  79.78 	  161.42 	    3.71 	 9.607e-04 	 1.889e-04 	 1.164e-05 	 3.204e-06 	 3.225e-06 	 1.774e-06 
  82.48 	  156.81 	    3.53 	 1.114e-03 	 2.010e-04 	 1.309e-05 	 4.525e-06 	 3.691e-06 	 2.180e-06 
  85.17 	  149.55 	    3.22 	 1.352e-03 	 2.688e-04 	 1.609e-05 	 6.654e-06 	 3.965e-06 	 2.369e-06 
  87.85 	  142.26 	    4.08 	 1.494e-03 	 2.999e-04 	 1.811e-05 	 7.339e-06 	 3.843e-06 	 2.048e-06 
