Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   45.09 	  157.36 	    2.13 	 5.237e-04 	 7.892e-05 	 5.469e-06 	 8.296e-07 	 1.543e-06 	 2.890e-07 
  46.85 	  154.68 	    2.35 	 5.294e-04 	 6.692e-05 	 5.238e-06 	 7.756e-07 	 1.535e-06 	 3.352e-07 
  48.61 	  152.71 	    2.48 	 6.355e-04 	 1.138e-04 	 5.722e-06 	 9.910e-07 	 1.626e-06 	 4.241e-07 
  50.36 	  151.04 	    2.39 	 8.287e-04 	 2.790e-04 	 6.569e-06 	 1.303e-06 	 1.671e-06 	 5.135e-07 
  52.11 	  148.85 	    2.03 	 1.002e-03 	 4.913e-04 	 6.791e-06 	 1.412e-06 	 1.553e-06 	 5.580e-07 
  53.86 	  145.75 	    1.70 	 1.110e-03 	 7.305e-04 	 6.794e-06 	 1.726e-06 	 1.500e-06 	 6.164e-07 
  55.61 	  141.23 	    1.70 	 1.100e-03 	 7.825e-04 	 6.722e-06 	 1.809e-06 	 1.466e-06 	 6.463e-07 
  57.35 	  138.63 	    1.89 	 1.019e-03 	 6.305e-04 	 6.609e-06 	 1.564e-06 	 1.343e-06 	 5.271e-07 
  59.09 	  138.71 	    2.11 	 9.313e-04 	 4.609e-04 	 6.621e-06 	 1.449e-06 	 1.237e-06 	 4.406e-07 
  60.83 	  144.71 	    2.38 	 8.994e-04 	 3.180e-04 	 6.519e-06 	 1.335e-06 	 1.185e-06 	 4.142e-07 
  62.56 	  154.34 	    2.63 	 9.474e-04 	 2.243e-04 	 6.500e-06 	 1.222e-06 	 1.212e-06 	 4.597e-07 
  64.29 	  160.53 	    2.87 	 9.452e-04 	 2.172e-04 	 6.720e-06 	 1.272e-06 	 1.288e-06 	 5.461e-07 
  66.02 	  162.22 	    3.24 	 8.990e-04 	 2.505e-04 	 7.073e-06 	 1.365e-06 	 1.420e-06 	 6.760e-07 
  67.75 	  161.36 	    3.72 	 8.906e-04 	 2.855e-04 	 7.556e-06 	 1.571e-06 	 1.616e-06 	 8.545e-07 
  71.15 	  154.83 	    4.76 	 9.373e-04 	 3.672e-04 	 8.297e-06 	 1.996e-06 	 2.005e-06 	 1.208e-06 
  74.55 	  154.21 	    6.00 	 1.129e-03 	 5.011e-04 	 9.504e-06 	 2.757e-06 	 2.641e-06 	 1.764e-06 
  76.27 	  159.61 	    6.57 	 1.312e-03 	 5.899e-04 	 1.069e-05 	 3.515e-06 	 3.139e-06 	 2.185e-06 
  77.97 	  162.97 	    6.95 	 1.559e-03 	 7.499e-04 	 1.229e-05 	 4.467e-06 	 3.704e-06 	 2.648e-06 
  79.68 	  163.24 	    7.13 	 1.776e-03 	 9.432e-04 	 1.423e-05 	 5.499e-06 	 4.323e-06 	 3.130e-06 
  81.38 	  161.25 	    7.10 	 1.930e-03 	 1.134e-03 	 1.623e-05 	 6.568e-06 	 4.942e-06 	 3.597e-06 
  83.08 	  156.80 	    6.87 	 2.003e-03 	 1.209e-03 	 1.809e-05 	 7.711e-06 	 5.413e-06 	 3.974e-06 
  84.78 	  151.13 	    6.45 	 2.125e-03 	 1.248e-03 	 2.074e-05 	 9.850e-06 	 5.727e-06 	 4.282e-06 
  86.47 	  145.60 	    5.88 	 2.380e-03 	 1.396e-03 	 2.460e-05 	 1.361e-05 	 5.630e-06 	 4.150e-06 
  88.16 	  137.89 	    5.22 	 2.675e-03 	 1.667e-03 	 2.871e-05 	 1.842e-05 	 5.096e-06 	 3.482e-06 
  89.84 	  130.70 	    6.00 	 2.511e-03 	 1.512e-03 	 2.589e-05 	 1.610e-05 	 4.459e-06 	 2.670e-06 
