Hareoid(km) 	 T(K) 	 Terr(K) 	 COvmr 	 COvmr_err 	 13COvmr 	 13COvmr_err 	 18COvmr 	 18COvmr_err 
   30.92 	  187.80 	    1.13 	 7.739e-04 	 9.968e-05 	 6.832e-06 	 3.790e-07 	 1.573e-06 	 1.607e-07 
  33.14 	  185.39 	    1.03 	 8.009e-04 	 1.245e-04 	 7.048e-06 	 5.421e-07 	 1.545e-06 	 1.682e-07 
  35.36 	  183.83 	    0.98 	 8.611e-04 	 1.560e-04 	 7.395e-06 	 6.693e-07 	 1.545e-06 	 1.556e-07 
  37.57 	  182.53 	    1.06 	 8.751e-04 	 1.177e-04 	 7.589e-06 	 8.656e-07 	 1.656e-06 	 2.720e-07 
  39.78 	  182.77 	    1.05 	 8.714e-04 	 1.351e-04 	 7.398e-06 	 9.897e-07 	 1.701e-06 	 2.670e-07 
  41.98 	  185.81 	    0.84 	 8.663e-04 	 1.223e-04 	 7.515e-06 	 4.892e-07 	 1.655e-06 	 1.403e-07 
  46.32 	  182.34 	    1.15 	 8.751e-04 	 9.200e-05 	 8.071e-06 	 7.561e-07 	 1.688e-06 	 1.560e-07 
  50.65 	  168.86 	    0.86 	 9.033e-04 	 1.349e-04 	 7.727e-06 	 9.399e-07 	 1.744e-06 	 3.301e-07 
  52.83 	  163.82 	    0.79 	 9.215e-04 	 1.393e-04 	 8.219e-06 	 1.380e-06 	 1.787e-06 	 4.199e-07 
  54.99 	  159.46 	    0.89 	 9.063e-04 	 8.581e-05 	 8.347e-06 	 1.221e-06 	 1.845e-06 	 4.451e-07 
  57.16 	  154.08 	    1.33 	 8.381e-04 	 1.056e-04 	 8.032e-06 	 1.076e-06 	 1.998e-06 	 5.103e-07 
  59.31 	  148.99 	    1.96 	 7.640e-04 	 1.207e-04 	 8.037e-06 	 9.709e-07 	 2.118e-06 	 5.737e-07 
  61.46 	  148.56 	    2.58 	 8.185e-04 	 1.243e-04 	 8.106e-06 	 1.211e-06 	 2.058e-06 	 5.340e-07 
  63.61 	  149.61 	    3.01 	 8.730e-04 	 1.563e-04 	 7.967e-06 	 1.414e-06 	 1.963e-06 	 5.223e-07 
  65.75 	  150.60 	    3.27 	 9.424e-04 	 1.641e-04 	 8.202e-06 	 1.464e-06 	 1.992e-06 	 6.063e-07 
  67.88 	  149.78 	    3.50 	 1.028e-03 	 1.359e-04 	 8.640e-06 	 1.606e-06 	 2.108e-06 	 7.415e-07 
  70.01 	  146.01 	    3.88 	 1.039e-03 	 1.444e-04 	 8.833e-06 	 1.924e-06 	 2.298e-06 	 9.404e-07 
  72.13 	  142.34 	    4.42 	 1.064e-03 	 1.725e-04 	 9.208e-06 	 2.378e-06 	 2.574e-06 	 1.242e-06 
  74.25 	  141.52 	    4.91 	 1.145e-03 	 1.869e-04 	 9.789e-06 	 2.935e-06 	 2.946e-06 	 1.610e-06 
  76.36 	  143.80 	    5.29 	 1.306e-03 	 1.971e-04 	 1.085e-05 	 3.518e-06 	 3.480e-06 	 2.007e-06 
  78.46 	  147.06 	    5.52 	 1.481e-03 	 2.154e-04 	 1.263e-05 	 4.216e-06 	 4.184e-06 	 2.463e-06 
  80.56 	  149.83 	    5.55 	 1.674e-03 	 2.863e-04 	 1.523e-05 	 5.278e-06 	 5.162e-06 	 3.088e-06 
  82.65 	  150.35 	    5.37 	 1.932e-03 	 4.169e-04 	 1.853e-05 	 6.843e-06 	 6.347e-06 	 3.796e-06 
  84.74 	  148.15 	    4.99 	 2.171e-03 	 5.405e-04 	 2.258e-05 	 8.677e-06 	 7.528e-06 	 4.455e-06 
  86.82 	  145.19 	    4.44 	 2.387e-03 	 6.247e-04 	 2.746e-05 	 1.068e-05 	 8.073e-06 	 4.706e-06 
  88.89 	  141.34 	    4.76 	 2.355e-03 	 6.541e-04 	 2.792e-05 	 1.118e-05 	 7.269e-06 	 3.996e-06 
